	merge_cluster																															
CNAG_05353_3	68975	68985	11	utr3E	34.00	27.00	24.00	35.00	40.00	19.00	22.00	8.00	10.00	3.00	4.00	7.00	2.00	2.00	2.00	6.00	7.00	10.00	1.00	1.00	1.00	0	0	0	1.00	4.00	3.00	
CNAG_05353_4	71111	71118	8	cdsE	8.00	6.00	4.00	13.00	15.00	7.00	2.00	3.00	2.00	2.00	1.00	1.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_05353_5	71118	71118	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_05355_1	75304	75305	2	utr3E	5.00	5.00	3.00	10.00	21.00	8.00	0	0	0	10.00	5.00	8.00	0	0	0	8.00	3.00	12.00	8.00	9.00	4.00	16.00	13.00	9.00	11.00	9.00	4.00	
CNAG_05355_2	75509	75557	49	utr3E	40.00	56.00	50.00	98.00	104.00	51.00	38.00	17.00	25.00	25.00	21.00	38.00	23.00	39.00	15.00	23.00	19.00	50.00	44.00	50.00	37.00	40.00	26.00	47.00	17.00	32.00	12.00	
CNAG_05355_3	75643	75643	1	utr3E	6.00	10.00	5.00	15.00	21.00	11.00	0	0	0	2.00	2.00	6.00	3.00	6.00	2.00	2.00	1.00	4.00	5.00	7.00	3.00	2.00	2.00	5.00	2.00	3.00	2.00	
CNAG_05356_1	79695	79695	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05356_2	80293	80293	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05356_3	81256	81265	10	cdsE	19.00	20.00	24.00	0	0	0	5.00	3.00	4.00	0	0	0	2.00	12.00	4.00	0	0	0	11.00	9.00	7.00	0	0	0	0	0	0	
CNAG_05357_1	81707	81707	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	3.00	2.00	1.00	3.00	1.00	2.00	3.00	1.00	2.00	0	0	0	0	0	0	
CNAG_05357_2	82291	82291	1	utr3E	3.00	4.00	10.00	12.00	20.00	14.00	10.00	2.00	8.00	8.00	13.00	8.00	9.00	4.00	1.00	4.00	10.00	11.00	1.00	6.00	3.00	0	0	0	4.00	5.00	3.00	
CNAG_05357_3	82389	82424	36	utr3E	3.00	1.00	4.00	11.00	15.00	12.00	11.00	1.00	7.00	6.00	8.00	14.00	0	0	0	2.00	1.00	10.00	3.00	4.00	1.00	0	0	0	3.00	5.00	4.00	
CNAG_05357_4	83133	83135	3	cdsI	0	0	0	0	0	0	6.00	4.00	6.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05359_1	86292	86292	1	utr3E	3.00	1.00	3.00	3.00	5.00	5.00	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_05359_2	87910	87918	9	utr3E	3.00	4.00	3.00	11.00	18.00	11.00	0	0	0	0	0	0	1.00	2.00	1.00	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_05359_3	88263	88263	1	cdsE	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05359_4	88275	88275	1	cdsE	0	0	0	6.00	3.00	2.00	3.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05363_1	96274	96315	42	utr3E	11.00	16.00	11.00	0	0	0	13.00	8.00	9.00	8.00	8.00	15.00	7.00	10.00	4.00	7.00	7.00	23.00	5.00	3.00	5.00	0	0	0	4.00	9.00	3.00	
CNAG_05363_2	97351	97351	1	cdsE	5.00	3.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05365_1	99978	99986	9	utr3E	224.00	234.00	173.00	401.00	596.00	425.00	357.00	92.00	227.00	109.00	115.00	160.00	48.00	75.00	27.00	135.00	92.00	303.00	67.00	80.00	56.00	38.00	34.00	84.00	151.00	285.00	159.00	
CNAG_05367_1	104930	104994	65	utr3E	238.00	264.00	232.00	711.00	1290.00	1037.00	580.00	126.00	279.00	200.00	197.00	260.00	59.00	95.00	31.00	176.00	123.00	394.00	67.00	99.00	53.00	10.00	8.00	15.00	120.00	178.00	117.00	
CNAG_05370_1	117135	117178	44	utr3E	30.00	29.00	14.00	42.00	45.00	34.00	27.00	7.00	12.00	6.00	8.00	14.00	5.00	5.00	4.00	9.00	12.00	23.00	11.00	7.00	4.00	0	0	0	2.00	6.00	1.00	
CNAG_05377_1	137968	137969	2	utr3E	11.00	13.00	8.00	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_05377_2	137970	137970	1	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05378_1	141350	141351	2	utr3E	7.00	9.00	10.00	18.00	18.00	10.00	7.00	5.00	11.00	10.00	13.00	16.00	1.00	5.00	2.00	10.00	7.00	17.00	6.00	14.00	6.00	1.00	1.00	1.00	14.00	23.00	14.00	
CNAG_05378_2	142017	142017	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	0	0	0	3.00	2.00	3.00	0	0	0	2.00	1.00	1.00	
CNAG_05381_1	149497	149497	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00	2.00	3.00	2.00	4.00	7.00	
CNAG_05381_2	151828	151828	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05381_3	151857	151857	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	4.00	5.00	0	0	0	
CNAG_05381_4	151861	151861	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_05383_1	159376	159393	18	utr3E	117.00	151.00	130.00	74.00	101.00	50.00	39.00	12.00	20.00	22.00	23.00	23.00	24.00	43.00	20.00	8.00	3.00	21.00	21.00	27.00	19.00	36.00	36.00	30.00	18.00	31.00	33.00	
CNAG_05383_2	159621	159702	82	utr3E	41.00	43.00	43.00	26.00	49.00	14.00	0	0	0	3.00	5.00	5.00	3.00	5.00	1.00	0	0	0	6.00	4.00	3.00	4.00	6.00	6.00	2.00	4.00	2.00	
CNAG_05384_1	161777	161791	15	utr3E	36.00	40.00	24.00	101.00	118.00	74.00	19.00	11.00	18.00	12.00	18.00	13.00	12.00	13.00	12.00	12.00	15.00	45.00	12.00	12.00	12.00	28.00	12.00	15.00	28.00	30.00	15.00	
CNAG_05386_1	167379	167379	1	utr3E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05386_2	167459	167473	15	utr3E	9.00	17.00	14.00	47.00	89.00	65.00	23.00	8.00	12.00	4.00	13.00	11.00	5.00	10.00	1.00	4.00	5.00	14.00	4.00	9.00	7.00	0	0	0	4.00	9.00	2.00	
CNAG_05387_1	172543	172549	7	utr3E	75.00	70.00	77.00	393.00	686.00	244.00	50.00	5.00	20.00	75.00	134.00	159.00	687.00	896.00	441.00	91.00	63.00	138.00	58.00	62.00	44.00	480.00	343.00	762.00	397.00	382.00	194.00	
CNAG_05387_2	174666	174678	13	cdsI	2.00	1.00	6.00	31.00	78.00	48.00	3.00	3.00	4.00	22.00	14.00	14.00	22.00	26.00	9.00	6.00	7.00	13.00	3.00	3.00	3.00	1.00	2.00	1.00	4.00	13.00	5.00	
CNAG_05388_1	177018	177018	1	utr3E	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05388_2	177360	177377	18	utr3E	42.00	36.00	28.00	69.00	135.00	59.00	12.00	2.00	3.00	11.00	11.00	10.00	4.00	7.00	2.00	1.00	1.00	10.00	12.00	8.00	9.00	5.00	5.00	7.00	7.00	20.00	10.00	
CNAG_05388_3	178299	178299	1	cdsI	0	0	0	0	0	0	3.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05390_1	182468	182476	9	utr3E	33.00	33.00	28.00	85.00	126.00	59.00	28.00	10.00	15.00	21.00	22.00	26.00	8.00	23.00	13.00	15.00	16.00	36.00	12.00	20.00	12.00	6.00	3.00	1.00	16.00	22.00	8.00	
CNAG_05391_1	184003	184003	1	utr3E	2.00	5.00	4.00	15.00	18.00	18.00	3.00	1.00	4.00	0	0	0	0	0	0	6.00	2.00	7.00	4.00	3.00	2.00	0	0	0	0	0	0	
CNAG_05391_2	184100	184109	10	utr3E	0	0	0	12.00	17.00	7.00	49.00	14.00	30.00	27.00	26.00	39.00	11.00	14.00	9.00	21.00	6.00	61.00	22.00	22.00	23.00	0	0	0	22.00	19.00	18.00	
CNAG_05391_3	184264	184264	1	cdsE	3.00	5.00	5.00	9.00	28.00	19.00	0	0	0	5.00	6.00	7.00	0	0	0	4.00	2.00	5.00	2.00	6.00	6.00	0	0	0	6.00	4.00	6.00	
CNAG_05391_4	185412	185431	20	cdsE	6.00	8.00	4.00	17.00	36.00	17.00	13.00	4.00	5.00	0	0	0	0	0	0	6.00	3.00	8.00	2.00	5.00	2.00	0	0	0	4.00	2.00	2.00	
CNAG_05392_1	187922	187922	1	utr3E	0	0	0	0	0	0	0	0	0	3.00	2.00	4.00	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_05392_2	188021	188021	1	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05392_3	188108	188109	2	utr3E	5.00	8.00	6.00	6.00	8.00	7.00	3.00	1.00	2.00	3.00	2.00	1.00	3.00	3.00	3.00	1.00	1.00	2.00	2.00	2.00	3.00	0	0	0	0	0	0	
CNAG_05395_1	198865	198899	35	utr3E	11.00	16.00	13.00	16.00	22.00	14.00	7.00	3.00	1.00	3.00	4.00	3.00	0	0	0	3.00	1.00	4.00	0	0	0	1.00	2.00	1.00	3.00	3.00	2.00	
CNAG_05395_2	198899	198899	1	utr3E	0	0	0	0	0	0	0	0	0	3.00	4.00	3.00	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNAG_05395_3	200004	200013	10	cdsE	14.00	16.00	19.00	43.00	70.00	38.00	22.00	3.00	11.00	11.00	8.00	12.00	10.00	9.00	7.00	4.00	7.00	17.00	2.00	6.00	6.00	6.00	7.00	8.00	22.00	29.00	20.00	
CNAG_05395_4	200489	200529	41	cdsE	26.00	31.00	25.00	12.00	8.00	4.00	35.00	7.00	13.00	8.00	17.00	15.00	7.00	5.00	2.00	8.00	3.00	14.00	7.00	9.00	6.00	4.00	4.00	6.00	20.00	28.00	17.00	
CNAG_05397_1	204693	204748	56	utr3E	5.00	10.00	6.00	18.00	20.00	12.00	2.00	1.00	1.00	2.00	2.00	6.00	7.00	10.00	7.00	2.00	1.00	2.00	4.00	11.00	2.00	2.00	1.00	1.00	0	0	0	
CNAG_05397_2	205639	205639	1	cdsE	6.00	3.00	2.00	2.00	4.00	5.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_05399_1	209112	209112	1	utr3E	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05399_2	209196	209196	1	utr3E	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05401_1	211919	211952	34	utr3E	43.00	33.00	47.00	122.00	171.00	99.00	98.00	21.00	55.00	9.00	14.00	24.00	2.00	10.00	2.00	20.00	17.00	45.00	13.00	20.00	5.00	50.00	54.00	71.00	30.00	74.00	36.00	
CNAG_05403_1	216993	216998	6	utr3E	9.00	7.00	10.00	9.00	17.00	11.00	7.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	2.00	5.00	4.00	
CNAG_05403_2	217621	217622	2	utr3E	1.00	1.00	1.00	9.00	9.00	8.00	6.00	2.00	6.00	4.00	3.00	4.00	0	0	0	2.00	1.00	2.00	3.00	1.00	1.00	0	0	0	0	0	0	
CNAG_05405_1	225225	225225	1	utr3E	9.00	8.00	3.00	11.00	13.00	5.00	9.00	3.00	4.00	1.00	3.00	1.00	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	1.00	2.00	2.00	
CNAG_05407_1	228066	228088	23	utr3E	165.00	210.00	218.00	184.00	244.00	166.00	103.00	24.00	80.00	63.00	64.00	75.00	25.00	36.00	23.00	35.00	31.00	72.00	42.00	54.00	30.00	372.00	213.00	308.00	85.00	111.00	100.00	
CNAG_05408_1	230738	230750	13	utr3E	0	0	0	27.00	42.00	29.00	74.00	28.00	47.00	43.00	51.00	86.00	42.00	53.00	33.00	47.00	40.00	132.00	35.00	37.00	29.00	50.00	40.00	40.00	47.00	67.00	40.00	
CNAG_05408_2	230958	230958	1	cdsE	0	0	0	2.00	5.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05408_3	231213	231213	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05408_4	231402	231402	1	cdsE	4.00	2.00	2.00	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05409_1	233806	233868	63	utr3E	70.00	81.00	53.00	66.00	111.00	95.00	106.00	24.00	58.00	28.00	26.00	31.00	13.00	28.00	12.00	22.00	29.00	79.00	21.00	20.00	18.00	0	0	0	41.00	81.00	38.00	
CNAG_05410_1	236105	236111	7	utr3E	1394.00	1836.00	1463.00	1240.00	1794.00	1089.00	457.00	122.00	256.00	372.00	417.00	495.00	287.00	375.00	163.00	287.00	196.00	500.00	384.00	454.00	307.00	404.00	360.00	429.00	415.00	743.00	322.00	
CNAG_05411_1	238772	238785	14	utr3E	436.00	438.00	367.00	482.00	722.00	472.00	326.00	82.00	201.00	235.00	258.00	383.00	210.00	317.00	138.00	260.00	244.00	676.00	166.00	209.00	158.00	133.00	117.00	209.00	554.00	656.00	440.00	
CNAG_05413_1	242729	242778	50	utr3E	17.00	20.00	15.00	13.00	22.00	13.00	2.00	1.00	2.00	4.00	2.00	14.00	1.00	1.00	1.00	3.00	3.00	8.00	1.00	2.00	1.00	0	0	0	4.00	6.00	8.00	
CNAG_05413_2	242853	242853	1	utr3E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05413_3	242864	242864	1	utr3E	0	0	0	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05413_4	243018	243018	1	utr3E	0	0	0	1.00	2.00	1.00	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05415_1	247304	247329	26	utr3E	26.00	33.00	35.00	120.00	187.00	125.00	65.00	20.00	65.00	44.00	34.00	73.00	18.00	20.00	9.00	25.00	42.00	99.00	20.00	22.00	20.00	3.00	2.00	8.00	17.00	5.00	7.00	
CNAG_05416_1	250886	250896	11	utr3E	156.00	196.00	193.00	641.00	908.00	566.00	359.00	94.00	207.00	166.00	215.00	286.00	109.00	197.00	88.00	174.00	155.00	394.00	136.00	148.00	113.00	114.00	91.00	154.00	169.00	207.00	164.00	
CNAG_05420_1	261126	261134	9	utr3E	30.00	42.00	35.00	198.00	313.00	181.00	20.00	5.00	15.00	9.00	30.00	28.00	12.00	16.00	7.00	13.00	11.00	28.00	19.00	17.00	8.00	50.00	20.00	68.00	23.00	32.00	16.00	
CNAG_05421_1	268887	268938	52	utr3E	19.00	14.00	22.00	35.00	37.00	35.00	15.00	5.00	4.00	4.00	5.00	11.00	6.00	12.00	5.00	7.00	4.00	11.00	15.00	17.00	11.00	1.00	2.00	6.00	4.00	12.00	7.00	
CNAG_05421_2	269727	269727	1	cdsI	8.00	3.00	5.00	7.00	15.00	4.00	3.00	3.00	1.00	2.00	4.00	2.00	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	4.00	2.00	2.00	
CNAG_05422_1	271101	271113	13	utr3E	22.00	24.00	27.00	123.00	189.00	78.00	58.00	17.00	44.00	45.00	56.00	58.00	40.00	29.00	23.00	49.00	43.00	76.00	17.00	22.00	20.00	5.00	9.00	16.00	32.00	52.00	29.00	
CNAG_05423_1	274547	274558	12	utr3E	142.00	146.00	99.00	102.00	173.00	143.00	173.00	29.00	89.00	40.00	43.00	77.00	49.00	62.00	24.00	127.00	109.00	323.00	43.00	52.00	39.00	68.00	42.00	55.00	51.00	70.00	49.00	
CNAG_05425_1	278451	278460	10	utr3E	12.00	23.00	27.00	242.00	343.00	223.00	127.00	29.00	90.00	52.00	69.00	116.00	9.00	9.00	4.00	66.00	39.00	147.00	15.00	22.00	15.00	16.00	16.00	33.00	48.00	55.00	35.00	
CNAG_05429_1	291224	291224	1	utr3E	3.00	2.00	6.00	4.00	5.00	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05429_2	291342	291342	1	cdsE	0	0	0	1.00	1.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05431_1	294895	294902	8	utr3E	1.00	1.00	1.00	0	0	0	2.00	1.00	4.00	3.00	6.00	10.00	3.00	5.00	2.00	3.00	4.00	9.00	6.00	4.00	7.00	35.00	27.00	42.00	5.00	17.00	10.00	
CNAG_05431_2	295009	295073	65	utr3E	15.00	21.00	16.00	42.00	84.00	35.00	18.00	7.00	20.00	20.00	20.00	39.00	16.00	24.00	10.00	17.00	13.00	60.00	12.00	27.00	25.00	216.00	126.00	301.00	75.00	96.00	94.00	
CNAG_05431_3	295149	295153	5	utr3E	3.00	3.00	3.00	7.00	5.00	7.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	2.00	3.00	5.00	2.00	2.00	3.00	2.00	
CNAG_05432_1	298940	298940	1	utr3E	0	0	0	3.00	3.00	1.00	0	0	0	0	0	0	0	0	0	4.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_05435_1	305377	305436	60	utr3E	1.00	2.00	2.00	22.00	37.00	16.00	3.00	1.00	2.00	4.00	6.00	14.00	0	0	0	6.00	7.00	8.00	1.00	1.00	1.00	0	0	0	3.00	5.00	4.00	
CNAG_05435_2	305573	305573	1	utr3E	2.00	2.00	3.00	5.00	4.00	2.00	13.00	4.00	1.00	5.00	3.00	2.00	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_05438_1	310669	310670	2	utr3E	0	0	0	4.00	7.00	8.00	18.00	3.00	25.00	7.00	3.00	9.00	3.00	1.00	2.00	4.00	2.00	7.00	4.00	5.00	4.00	18.00	13.00	16.00	10.00	22.00	9.00	
CNAG_05438_2	310670	310670	1	utr3E	0	0	0	4.00	7.00	8.00	0	0	0	7.00	3.00	9.00	3.00	1.00	2.00	4.00	2.00	7.00	4.00	5.00	4.00	0	0	0	10.00	22.00	9.00	
CNAG_05439_1	311948	311953	6	utr3E	7.00	10.00	12.00	41.00	51.00	48.00	22.00	8.00	14.00	10.00	18.00	20.00	14.00	15.00	11.00	20.00	25.00	83.00	10.00	9.00	10.00	119.00	81.00	42.00	25.00	42.00	15.00	
CNAG_05440_1	315434	315434	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05440_2	315701	315750	50	utr3E	6.00	4.00	11.00	41.00	63.00	22.00	6.00	3.00	2.00	1.00	1.00	3.00	0	0	0	2.00	2.00	5.00	1.00	2.00	2.00	0	0	0	0	0	0	
CNAG_05440_3	315854	315854	1	utr3E	1.00	2.00	1.00	1.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05441_1	317381	317392	12	utr3E	7.00	8.00	6.00	9.00	20.00	10.00	9.00	3.00	8.00	2.00	4.00	8.00	4.00	2.00	1.00	2.00	2.00	8.00	2.00	3.00	2.00	28.00	22.00	10.00	21.00	39.00	24.00	
CNAG_05441_2	317392	317392	1	utr3E	7.00	8.00	6.00	0	0	0	0	0	0	2.00	4.00	8.00	4.00	2.00	1.00	2.00	2.00	8.00	0	0	0	0	0	0	0	0	0	
CNAG_05442_1	319812	319819	8	utr3E	6.00	9.00	5.00	16.00	33.00	11.00	6.00	5.00	8.00	5.00	9.00	17.00	4.00	5.00	5.00	2.00	4.00	11.00	4.00	5.00	3.00	9.00	4.00	16.00	5.00	7.00	9.00	
CNAG_05442_2	319915	319915	1	utr3E	1.00	1.00	2.00	2.00	7.00	2.00	5.00	3.00	7.00	0	0	0	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	4.00	5.00	2.00	
CNAG_05445_1	329100	329134	35	utr3I	23.00	24.00	11.00	25.00	36.00	34.00	9.00	1.00	3.00	7.00	4.00	8.00	3.00	3.00	1.00	6.00	1.00	10.00	4.00	5.00	5.00	0	0	0	6.00	2.00	6.00	
CNAG_05445_2	329134	329134	1	utr3I	23.00	24.00	11.00	0	0	0	9.00	1.00	3.00	7.00	4.00	8.00	3.00	3.00	1.00	6.00	1.00	10.00	4.00	5.00	5.00	0	0	0	0	0	0	
CNAG_05450_1	342508	342515	8	utr3E	27.00	22.00	22.00	15.00	29.00	17.00	7.00	1.00	3.00	11.00	9.00	11.00	14.00	24.00	7.00	5.00	3.00	6.00	11.00	9.00	7.00	1.00	1.00	2.00	16.00	24.00	16.00	
CNAG_05452_1	346179	346203	25	utr3E	1.00	1.00	1.00	8.00	16.00	5.00	11.00	9.00	8.00	4.00	4.00	5.00	3.00	3.00	3.00	8.00	7.00	12.00	8.00	7.00	4.00	0	0	0	1.00	3.00	6.00	
CNAG_05452_2	346390	346392	3	utr3E	0	0	0	4.00	5.00	4.00	0	0	0	2.00	3.00	2.00	0	0	0	1.00	1.00	2.00	0	0	0	2.00	1.00	2.00	1.00	2.00	1.00	
CNAG_05455_1	354888	354962	75	utr3E	216.00	201.00	203.00	836.00	1448.00	1109.00	2087.00	500.00	1096.00	849.00	819.00	1078.00	188.00	239.00	135.00	765.00	574.00	1710.00	311.00	341.00	258.00	583.00	483.00	727.00	541.00	848.00	514.00	
CNAG_05458_1	363700	363700	1	utr3E	18.00	22.00	24.00	11.00	7.00	5.00	12.00	3.00	7.00	2.00	2.00	4.00	2.00	4.00	2.00	1.00	2.00	7.00	5.00	9.00	5.00	11.00	5.00	10.00	2.00	10.00	7.00	
CNAG_05458_2	363824	363832	9	cdsE	69.00	87.00	78.00	25.00	17.00	15.00	24.00	4.00	17.00	4.00	10.00	3.00	4.00	7.00	2.00	1.00	1.00	6.00	23.00	33.00	12.00	31.00	17.00	20.00	13.00	23.00	26.00	
CNAG_05458_3	365395	365414	20	utr5E	1.00	1.00	2.00	11.00	19.00	14.00	8.00	6.00	10.00	2.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05460_1	369593	369601	9	utr3E	9.00	14.00	13.00	35.00	52.00	37.00	2.00	1.00	3.00	3.00	5.00	9.00	4.00	2.00	1.00	3.00	6.00	5.00	0	0	0	0	0	0	8.00	12.00	5.00	
CNAG_05462_1	373517	373538	22	utr3E	109.00	98.00	77.00	163.00	203.00	123.00	50.00	10.00	31.00	17.00	33.00	38.00	24.00	35.00	11.00	18.00	12.00	51.00	32.00	27.00	16.00	25.00	14.00	18.00	8.00	16.00	12.00	
CNAG_05463_1	375928	375933	6	utr3E	10.00	3.00	8.00	13.00	27.00	21.00	3.00	2.00	6.00	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05463_2	375984	375988	5	utr3E	29.00	19.00	29.00	82.00	85.00	53.00	25.00	4.00	8.00	9.00	9.00	20.00	8.00	6.00	6.00	2.00	1.00	6.00	5.00	8.00	4.00	2.00	2.00	4.00	5.00	7.00	2.00	
CNAG_05465_1	378965	379049	85	utr3E	524.00	643.00	714.00	7758.00	11708.00	7442.00	3017.00	688.00	1780.00	1152.00	1631.00	1929.00	196.00	291.00	108.00	1308.00	989.00	2514.00	255.00	384.00	276.00	256.00	143.00	291.00	935.00	1248.00	645.00	
CNAG_05468_1	385317	385323	7	utr3E	20.00	21.00	15.00	86.00	101.00	59.00	33.00	10.00	19.00	9.00	20.00	16.00	6.00	6.00	7.00	17.00	8.00	28.00	7.00	11.00	5.00	0	0	0	16.00	26.00	17.00	
CNAG_05468_2	385454	385478	25	cdsE	0	0	0	1.00	3.00	4.00	5.00	6.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	
CNAG_05471_1	396546	396546	1	utr3E	4.00	5.00	3.00	11.00	12.00	4.00	0	0	0	2.00	7.00	3.00	1.00	5.00	4.00	4.00	4.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_05473_1	407501	407501	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_05473_2	407584	407602	19	utr3E	9.00	4.00	6.00	17.00	44.00	25.00	13.00	3.00	12.00	3.00	3.00	4.00	0	0	0	5.00	5.00	13.00	4.00	4.00	3.00	16.00	10.00	9.00	11.00	12.00	15.00	
CNAG_05473_3	407602	407602	1	utr3E	0	0	0	0	0	0	0	0	0	3.00	3.00	4.00	0	0	0	0	0	0	4.00	4.00	3.00	0	0	0	0	0	0	
CNAG_05476_1	414035	414043	9	utr3E	9.00	3.00	5.00	12.00	15.00	11.00	13.00	7.00	8.00	3.00	9.00	6.00	5.00	3.00	2.00	1.00	3.00	12.00	6.00	6.00	3.00	2.00	1.00	4.00	4.00	12.00	2.00	
CNAG_05476_2	414257	414257	1	cdsE	3.00	2.00	2.00	1.00	4.00	5.00	2.00	1.00	7.00	2.00	1.00	3.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	1.00	3.00	1.00	
CNAG_05476_3	414258	414258	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_05477_1	414981	415001	21	utr3E	0	0	0	11.00	22.00	10.00	3.00	2.00	5.00	6.00	5.00	6.00	2.00	2.00	2.00	0	0	0	1.00	1.00	4.00	0	0	0	3.00	6.00	6.00	
CNAG_05477_2	415786	415786	1	cdsE	0	0	0	4.00	4.00	4.00	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_05480_1	424469	424522	54	utr3E	160.00	198.00	159.00	446.00	626.00	387.00	182.00	65.00	116.00	140.00	164.00	217.00	61.00	110.00	52.00	104.00	95.00	279.00	59.00	85.00	56.00	73.00	65.00	139.00	62.00	81.00	56.00	
CNAG_05482_1	430524	430530	7	utr3E	0	0	0	14.00	13.00	10.00	12.00	4.00	5.00	4.00	6.00	9.00	9.00	2.00	2.00	5.00	6.00	14.00	2.00	3.00	5.00	1.00	1.00	1.00	4.00	6.00	6.00	
