	merge_cluster																						
CNJ02250_2	655696	655768	73	utr3E	75.00	71.00	64.00	56.00	40.00	36.00	3.00	4.00	3.00	40.00	30.00	36.00	73.00	84.00	85.00	42.00	22.00	16.00	
CNJ02290_1	665188	665235	48	utr3E	166.00	64.00	47.00	118.00	85.00	58.00	92.00	106.00	109.00	35.00	31.00	41.00	62.00	58.00	33.00	99.00	81.00	72.00	
CNJ02310_1	673467	673509	43	utr3E	79.00	74.00	55.00	121.00	49.00	41.00	48.00	22.00	35.00	181.00	111.00	221.00	142.00	153.00	134.00	35.00	24.00	24.00	
CNJ02310_2	676832	676838	7	utr5E	0	0	0	0	0	0	19.00	11.00	9.00	0	0	0	3.00	2.00	1.00	0	0	0	
CNJ02320_1	677021	677110	90	utr3E	376.00	174.00	128.00	87.00	55.00	52.00	110.00	75.00	134.00	93.00	76.00	116.00	159.00	174.00	147.00	155.00	175.00	142.00	
CNJ02335_1	682338	682426	89	utr3E	20.00	8.00	14.00	11.00	8.00	7.00	4.00	3.00	3.00	37.00	44.00	58.00	40.00	32.00	31.00	38.00	20.00	13.00	
CNJ02335_2	684036	684036	1	utr5E	0	0	0	3.00	1.00	1.00	0	0	0	1.00	3.00	4.00	0	0	0	0	0	0	
CNJ02340_1	686542	686551	10	utr3E	166.00	67.00	43.00	97.00	36.00	40.00	27.00	17.00	39.00	22.00	30.00	36.00	48.00	39.00	29.00	43.00	32.00	26.00	
CNJ02350_1	689630	689637	8	utr3E	41.00	19.00	10.00	24.00	16.00	14.00	9.00	5.00	12.00	12.00	10.00	11.00	15.00	19.00	13.00	12.00	14.00	9.00	
CNJ02350_2	689748	689757	10	utr3E	30.00	23.00	11.00	28.00	17.00	9.00	7.00	4.00	4.00	19.00	9.00	10.00	19.00	17.00	12.00	14.00	5.00	6.00	
CNJ02370_1	695325	695372	48	utr3E	25.00	21.00	11.00	14.00	5.00	4.00	0	0	0	1.00	5.00	16.00	22.00	16.00	28.00	13.00	11.00	12.00	
CNJ02370_2	696957	696957	1	cdsE	5.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02390_1	698632	698641	10	utr3E	72.00	38.00	26.00	36.00	18.00	15.00	6.00	2.00	1.00	54.00	39.00	56.00	65.00	65.00	47.00	27.00	31.00	36.00	
CNJ02420_1	707792	707808	17	utr3E	526.00	266.00	179.00	412.00	303.00	236.00	107.00	52.00	97.00	150.00	143.00	206.00	229.00	225.00	177.00	209.00	172.00	158.00	
CNJ02420_2	707868	707869	2	utr3E	9.00	3.00	3.00	6.00	5.00	4.00	10.00	8.00	31.00	0	0	0	0	0	0	0	0	0	
CNJ02430_1	708933	708933	1	utr3E	7.00	9.00	1.00	4.00	1.00	4.00	0	0	0	3.00	2.00	8.00	4.00	7.00	6.00	8.00	4.00	11.00	
CNJ02455_1	718385	718385	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNJ02470_1	720410	720445	36	utr3E	122.00	112.00	71.00	146.00	94.00	88.00	12.00	9.00	3.00	117.00	80.00	103.00	259.00	280.00	236.00	167.00	108.00	115.00	
CNJ02480_1	723223	723252	30	utr3E	61.00	18.00	21.00	105.00	80.00	57.00	19.00	11.00	35.00	16.00	9.00	12.00	3.00	4.00	5.00	20.00	10.00	23.00	
CNJ02500_1	726300	726382	83	utr3E	118.00	107.00	64.00	96.00	58.00	40.00	42.00	12.00	29.00	2.00	3.00	3.00	9.00	9.00	3.00	4.00	9.00	4.00	
CNJ02500_2	726440	726468	29	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	3.00	3.00	
CNJ02520_1	730498	730521	24	utr3E	31.00	22.00	8.00	33.00	20.00	8.00	42.00	21.00	54.00	22.00	10.00	21.00	37.00	38.00	30.00	30.00	30.00	19.00	
CNJ02520_2	731083	731086	4	cdsE	8.00	1.00	2.00	0	0	0	0	0	0	0	0	0	3.00	1.00	2.00	7.00	3.00	3.00	
CNJ02540_1	732799	732942	144	utr3E	1185.00	783.00	688.00	1058.00	838.00	598.00	317.00	190.00	215.00	539.00	508.00	697.00	1008.00	991.00	836.00	362.00	257.00	240.00	
CNJ02540_2	734122	734122	1	utr5E	0	0	0	0	0	0	42.00	20.00	35.00	0	0	0	0	0	0	1.00	2.00	1.00	
CNJ02550_1	736703	736803	101	utr3E	298.00	169.00	118.00	260.00	192.00	168.00	141.00	63.00	87.00	30.00	24.00	48.00	62.00	62.00	29.00	150.00	144.00	117.00	
CNJ02550_2	736935	736942	8	utr3E	246.00	117.00	89.00	38.00	34.00	16.00	42.00	26.00	35.00	21.00	23.00	35.00	61.00	58.00	54.00	94.00	79.00	73.00	
CNJ02560_1	740556	740569	14	utr3E	113.00	71.00	32.00	96.00	65.00	43.00	7.00	5.00	3.00	86.00	65.00	95.00	166.00	123.00	108.00	72.00	53.00	48.00	
CNJ02590_1	748434	748434	1	utr3E	19.00	8.00	8.00	8.00	4.00	3.00	3.00	2.00	4.00	1.00	1.00	2.00	7.00	11.00	11.00	4.00	1.00	5.00	
CNJ02590_2	750568	750568	1	utr5E	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNJ02610_1	752504	752504	1	utr3E	0	0	0	3.00	2.00	2.00	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNJ02610_2	752844	752844	1	utr3E	12.00	6.00	11.00	27.00	18.00	5.00	8.00	3.00	5.00	1.00	2.00	7.00	6.00	11.00	8.00	8.00	5.00	4.00	
CNJ02610_3	752986	752991	6	utr3E	3.00	4.00	2.00	4.00	4.00	1.00	0	0	0	0	0	0	4.00	4.00	3.00	3.00	4.00	1.00	
CNJ02610_4	756256	756260	5	utr5E	7.00	3.00	1.00	0	0	0	18.00	13.00	7.00	9.00	3.00	9.00	7.00	2.00	6.00	0	0	0	
CNJ02610_5	756460	756529	70	utr5E	0	0	0	0	0	0	102.00	54.00	92.00	1.00	4.00	2.00	0	0	0	0	0	0	
CNJ02640_1	763822	763836	15	utr3E	61.00	33.00	20.00	45.00	25.00	9.00	5.00	2.00	7.00	23.00	15.00	39.00	15.00	24.00	17.00	21.00	19.00	21.00	
CNJ02690_1	778170	778253	84	utr3E	740.00	329.00	243.00	222.00	176.00	137.00	92.00	75.00	91.00	72.00	89.00	105.00	105.00	133.00	102.00	181.00	101.00	114.00	
CNJ02690_2	778371	778400	30	utr3E	10.00	6.00	10.00	6.00	6.00	2.00	4.00	2.00	2.00	8.00	7.00	16.00	11.00	21.00	10.00	29.00	31.00	18.00	
CNJ02710_1	780402	780438	37	utr3E	83.00	58.00	29.00	594.00	308.00	200.00	23.00	9.00	13.00	35.00	36.00	43.00	236.00	216.00	173.00	76.00	46.00	35.00	
CNJ02710_2	783128	783128	1	utr5E	2.00	1.00	1.00	0	0	0	10.00	4.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ02720_1	783599	783608	10	utr3E	26.00	19.00	15.00	19.00	10.00	1.00	0	0	0	13.00	18.00	22.00	21.00	31.00	20.00	19.00	12.00	17.00	
CNJ02720_2	783608	783608	1	utr3E	26.00	19.00	15.00	19.00	10.00	1.00	0	0	0	13.00	18.00	22.00	21.00	31.00	20.00	0	0	0	
CNJ02720_3	785600	785600	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ02730_1	785837	785900	64	utr3E	1177.00	795.00	534.00	657.00	331.00	295.00	207.00	146.00	194.00	450.00	378.00	535.00	541.00	627.00	502.00	728.00	609.00	595.00	
CNJ02760_1	796583	796584	2	utr3E	10.00	11.00	2.00	15.00	9.00	10.00	3.00	1.00	4.00	6.00	18.00	9.00	16.00	30.00	20.00	22.00	18.00	9.00	
CNJ02760_2	797267	797267	1	cdsI	3.00	2.00	1.00	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02760_3	797269	797269	1	cdsI	0	0	0	0	0	0	1.00	2.00	4.00	1.00	2.00	1.00	0	0	0	0	0	0	
CNJ02760_4	797833	797836	4	utr5I	3.00	1.00	1.00	0	0	0	25.00	12.00	13.00	13.00	18.00	19.00	14.00	16.00	8.00	1.00	4.00	1.00	
CNJ02900_1	890410	890428	19	utr3E	194.00	118.00	108.00	682.00	427.00	288.00	20.00	10.00	16.00	96.00	94.00	110.00	126.00	122.00	105.00	63.00	33.00	44.00	
CNJ02910_1	892929	892980	52	utr3E	113.00	228.00	101.00	136.00	88.00	60.00	59.00	23.00	39.00	308.00	271.00	366.00	281.00	245.00	233.00	111.00	75.00	67.00	
CNJ02915_1	902124	902125	2	utr3E	2.00	3.00	4.00	2.00	5.00	8.00	2.00	1.00	2.00	0	0	0	5.00	9.00	3.00	0	0	0	
CNJ02915_2	902304	902312	9	utr3E	114.00	47.00	41.00	44.00	29.00	22.00	23.00	5.00	13.00	64.00	61.00	85.00	58.00	57.00	66.00	36.00	25.00	24.00	
CNJ02920_1	903631	903650	20	utr3E	299.00	229.00	141.00	192.00	144.00	86.00	51.00	22.00	32.00	51.00	42.00	57.00	48.00	55.00	37.00	71.00	50.00	68.00	
CNJ02920_2	906995	906996	2	cdsE	3.00	4.00	2.00	4.00	5.00	4.00	1.00	2.00	4.00	10.00	8.00	6.00	6.00	7.00	4.00	11.00	15.00	16.00	
CNJ02920_3	907052	907052	1	cdsE	3.00	4.00	3.00	3.00	2.00	4.00	5.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNJ02935_1	911990	911990	1	utr3E	0	0	0	4.00	4.00	4.00	0	0	0	0	0	0	2.00	3.00	3.00	0	0	0	
CNJ02935_2	914846	914857	12	utr5E	0	0	0	0	0	0	51.00	17.00	18.00	2.00	1.00	2.00	0	0	0	0	0	0	
CNJ02950_1	918067	918084	18	utr3E	1.00	4.00	2.00	12.00	9.00	8.00	0	0	0	9.00	7.00	9.00	14.00	19.00	13.00	0	0	0	
CNJ02950_2	918140	918140	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	8.00	4.00	4.00	0	0	0	
CNJ02950_3	918220	918220	1	utr3E	5.00	3.00	2.00	3.00	5.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02960_1	920646	920652	7	utr3E	320.00	139.00	96.00	123.00	80.00	58.00	39.00	24.00	20.00	90.00	57.00	89.00	142.00	168.00	133.00	318.00	262.00	227.00	
CNJ02980_1	927605	927605	1	utr3E	11.00	4.00	7.00	20.00	18.00	8.00	3.00	1.00	5.00	5.00	1.00	5.00	5.00	7.00	9.00	0	0	0	
CNJ02980_2	929753	929754	2	cdsE	3.00	3.00	1.00	6.00	3.00	1.00	0	0	0	1.00	1.00	1.00	6.00	3.00	5.00	6.00	3.00	3.00	
CNJ02980_3	930340	930340	1	cdsI	0	0	0	12.00	7.00	2.00	0	0	0	0	0	0	7.00	9.00	4.00	0	0	0	
CNJ02985_1	931307	931364	58	utr3E	100.00	50.00	29.00	46.00	32.00	15.00	38.00	28.00	39.00	15.00	10.00	24.00	35.00	38.00	42.00	4.00	4.00	3.00	
CNJ03000_1	936402	936416	15	utr5E	44.00	10.00	15.00	24.00	22.00	24.00	45.00	23.00	38.00	13.00	17.00	32.00	27.00	30.00	16.00	9.00	4.00	4.00	
CNJ03020_1	938407	938477	71	utr3E	367.00	160.00	163.00	1622.00	1047.00	749.00	147.00	115.00	146.00	158.00	135.00	204.00	242.00	241.00	217.00	72.00	57.00	48.00	
CNJ03020_2	940285	940358	74	utr5E	0	0	0	4.00	1.00	1.00	34.00	10.00	22.00	1.00	3.00	2.00	2.00	1.00	2.00	0	0	0	
CNJ03040_1	944252	944278	27	utr3E	278.00	214.00	124.00	457.00	219.00	159.00	24.00	10.00	10.00	87.00	94.00	95.00	276.00	323.00	283.00	145.00	101.00	92.00	
CNJ03040_2	946175	946175	1	utr5E	0	0	0	0	0	0	2.00	4.00	7.00	0	0	0	0	0	0	0	0	0	
CNJ03050_1	947312	947312	1	utr3E	22.00	9.00	9.00	13.00	14.00	5.00	54.00	18.00	28.00	13.00	24.00	37.00	34.00	45.00	21.00	32.00	24.00	33.00	
CNJ03050_2	948163	948178	16	utr5I	45.00	11.00	7.00	6.00	6.00	5.00	1.00	3.00	7.00	16.00	17.00	25.00	32.00	48.00	36.00	10.00	11.00	5.00	
CNJ03090_1	954269	954294	26	utr3E	70.00	76.00	52.00	55.00	17.00	20.00	6.00	8.00	4.00	92.00	76.00	148.00	123.00	113.00	109.00	30.00	10.00	21.00	
CNJ03095_1	960469	960480	12	utr3E	2.00	4.00	3.00	2.00	1.00	2.00	6.00	2.00	6.00	0	0	0	0	0	0	0	0	0	
CNJ03100_1	963221	963246	26	utr3E	19.00	13.00	10.00	15.00	21.00	10.00	7.00	9.00	7.00	0	0	0	15.00	10.00	10.00	12.00	15.00	10.00	
CNJ03100_2	964899	964903	5	utr5E	0	0	0	0	0	0	44.00	15.00	29.00	9.00	4.00	14.00	7.00	4.00	3.00	0	0	0	
CNJ03110_1	966347	966399	53	utr3E	9702.00	4999.00	3478.00	3750.00	2515.00	1774.00	3726.00	2041.00	3063.00	1743.00	1687.00	2079.00	1955.00	1878.00	1603.00	4694.00	3297.00	3035.00	
CNJ03153_1	978242	978259	18	utr3E	26.00	24.00	12.00	7.00	4.00	2.00	0	0	0	11.00	14.00	23.00	18.00	23.00	21.00	19.00	10.00	13.00	
CNJ03153_2	978500	978515	16	utr3E	23.00	18.00	14.00	5.00	1.00	2.00	0	0	0	8.00	15.00	15.00	19.00	15.00	15.00	13.00	11.00	4.00	
CNJ03153_3	979073	979073	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	5.00	8.00	7.00	0	0	0	
CNJ03155_1	979802	979832	31	utr3E	8.00	10.00	11.00	8.00	13.00	11.00	18.00	13.00	15.00	11.00	7.00	16.00	14.00	31.00	15.00	6.00	4.00	4.00	
CNJ03155_2	980575	980575	1	cdsE	0	0	0	2.00	2.00	2.00	1.00	1.00	3.00	1.00	2.00	6.00	2.00	7.00	3.00	0	0	0	
CNJ03160_1	981843	981874	32	utr3E	10.00	11.00	10.00	0	0	0	25.00	10.00	11.00	145.00	126.00	166.00	39.00	59.00	44.00	0	0	0	
CNJ03160_2	981937	981952	16	utr3E	604.00	540.00	337.00	27.00	13.00	11.00	177.00	118.00	158.00	1270.00	1299.00	1726.00	228.00	300.00	150.00	27.00	31.00	24.00	
CNJ03160_3	982890	982928	39	utr5E	6.00	13.00	9.00	0	0	0	80.00	44.00	53.00	45.00	30.00	35.00	0	0	0	0	0	0	
CNJ03160_4	983072	983075	4	utr5E	9.00	15.00	10.00	6.00	7.00	6.00	102.00	40.00	40.00	28.00	36.00	51.00	10.00	10.00	13.00	7.00	6.00	2.00	
CNJ03173_1	985514	985518	5	utr3E	131.00	88.00	60.00	65.00	54.00	30.00	14.00	9.00	12.00	8.00	3.00	5.00	8.00	4.00	5.00	4.00	3.00	2.00	
CNJ03180_1	993806	993830	25	utr3E	281.00	242.00	162.00	125.00	78.00	71.00	72.00	35.00	55.00	229.00	186.00	220.00	288.00	241.00	213.00	330.00	280.00	220.00	
CNJ03200_1	1003303	1003305	3	utr3E	37.00	21.00	13.00	9.00	3.00	8.00	15.00	9.00	12.00	0	0	0	1.00	3.00	2.00	13.00	13.00	7.00	
CNJ03200_2	1004166	1004166	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	3.00	1.00	4.00	1.00	2.00	2.00	
CNJ03210_1	1005392	1005449	58	utr3E	29.00	9.00	11.00	4.00	5.00	3.00	13.00	5.00	7.00	6.00	9.00	7.00	13.00	7.00	8.00	17.00	10.00	9.00	
CNJ03230_1	1010987	1010987	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNJ03230_2	1010991	1011012	22	utr3E	105.00	40.00	46.00	49.00	31.00	22.00	32.00	35.00	64.00	0	0	0	0	0	0	3.00	2.00	2.00	
CNJ03245_1	1015573	1015608	36	utr5E	6.00	2.00	1.00	12.00	11.00	8.00	99.00	44.00	76.00	17.00	30.00	32.00	10.00	22.00	18.00	7.00	5.00	4.00	
CNJ03260_1	1019473	1019561	89	utr3E	184.00	108.00	107.00	3.00	1.00	1.00	0	0	0	388.00	353.00	551.00	391.00	393.00	322.00	9.00	5.00	7.00	
CNJ03260_2	1020200	1020224	25	cdsE	0	0	0	0	0	0	0	0	0	17.00	15.00	30.00	10.00	5.00	8.00	0	0	0	
CNJ03260_3	1020302	1020304	3	cdsE	5.00	1.00	2.00	0	0	0	0	0	0	121.00	82.00	165.00	109.00	104.00	97.00	9.00	2.00	5.00	
CNJ03260_4	1020412	1020412	1	utr5E	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ03270_1	1021181	1021202	22	utr3E	87.00	93.00	54.00	112.00	84.00	47.00	45.00	25.00	32.00	137.00	133.00	174.00	187.00	168.00	126.00	102.00	58.00	59.00	
CNJ03280_1	1028616	1028640	25	utr3E	48.00	11.00	6.00	46.00	25.00	20.00	10.00	7.00	19.00	8.00	7.00	7.00	1.00	1.00	1.00	14.00	7.00	7.00	
CNJ03300_1	1032724	1032724	1	utr3E	0	0	0	3.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ03300_2	1035221	1035233	13	utr5E	0	0	0	0	0	0	5.00	6.00	2.00	3.00	2.00	2.00	4.00	2.00	2.00	0	0	0	
CNJ03310_1	1036151	1036151	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	5.00	2.00	2.00	2.00	1.00	2.00	
CNJ03310_2	1036155	1036155	1	utr3E	3.00	2.00	3.00	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ03310_3	1036572	1036572	1	cdsE	2.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ03330_1	1042946	1042947	2	utr3E	38.00	14.00	20.00	20.00	19.00	7.00	3.00	2.00	5.00	5.00	2.00	10.00	13.00	18.00	18.00	24.00	18.00	16.00	
CNJ03330_2	1043071	1043087	17	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	5.00	3.00	5.00	0	0	0	
CNJ03330_3	1043428	1043513	86	cdsE	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	8.00	6.00	5.00	19.00	13.00	10.00	
CNJ03330_4	1045798	1045806	9	utr5E	5.00	4.00	1.00	0	0	0	2.00	5.00	1.00	15.00	5.00	8.00	3.00	8.00	2.00	0	0	0	
CNJ03350_1	1050746	1050758	13	utr3E	74.00	46.00	49.00	63.00	40.00	33.00	15.00	6.00	18.00	70.00	71.00	82.00	82.00	93.00	69.00	38.00	39.00	37.00	
CNJ03370_1	1059611	1059678	68	utr3E	10679.00	5527.00	3931.00	3636.00	3027.00	2111.00	2004.00	1030.00	1469.00	1850.00	1766.00	2262.00	2467.00	2540.00	2095.00	3961.00	2466.00	2250.00	
CNJ03390_1	1064128	1064145	18	utr3E	5.00	2.00	2.00	7.00	9.00	3.00	3.00	3.00	6.00	0	0	0	0	0	0	4.00	1.00	3.00	
CNJ03400_1	1067759	1067788	30	utr3E	186.00	132.00	89.00	92.00	65.00	41.00	21.00	12.00	11.00	111.00	108.00	176.00	143.00	154.00	121.00	160.00	122.00	136.00	
CNJ03440_1	1080984	1080984	1	utr3E	11.00	5.00	2.00	11.00	5.00	5.00	8.00	4.00	5.00	2.00	2.00	2.00	0	0	0	0	0	0	
CNK00040_1	11839	11876	38	utr3E	132.00	46.00	52.00	212.00	124.00	101.00	29.00	23.00	28.00	16.00	12.00	18.00	37.00	23.00	30.00	34.00	17.00	18.00	
CNK00040_2	12961	12967	7	cdsI	7.00	3.00	1.00	11.00	9.00	9.00	0	0	0	7.00	8.00	5.00	25.00	20.00	30.00	4.00	4.00	2.00	
CNK00040_3	12967	12967	1	cdsI	7.00	3.00	1.00	11.00	9.00	9.00	0	0	0	7.00	8.00	5.00	0	0	0	0	0	0	
CNK00050_1	14322	14338	17	utr3E	965.00	530.00	456.00	311.00	291.00	226.00	628.00	342.00	362.00	220.00	199.00	336.00	462.00	431.00	284.00	419.00	204.00	196.00	
CNK00050_2	16138	16223	86	utr5E	27.00	16.00	11.00	5.00	1.00	2.00	205.00	92.00	109.00	42.00	26.00	63.00	4.00	4.00	8.00	1.00	1.00	1.00	
CNK00070_1	19069	19251	183	utr3E	4560.00	3829.00	1931.00	90.00	69.00	35.00	815.00	411.00	419.00	5489.00	4713.00	6689.00	6346.00	7383.00	5425.00	2089.00	1965.00	2108.00	
CNK00080_1	23422	23502	81	utr3E	145.00	135.00	99.00	75.00	37.00	31.00	14.00	10.00	10.00	160.00	165.00	198.00	585.00	508.00	471.00	119.00	68.00	74.00	
CNK00100_1	30687	30809	123	utr3E	691.00	473.00	311.00	197.00	108.00	106.00	161.00	72.00	120.00	191.00	176.00	222.00	188.00	179.00	148.00	406.00	323.00	310.00	
CNK00100_2	31091	31099	9	utr3E	108.00	85.00	59.00	28.00	38.00	14.00	31.00	13.00	17.00	95.00	69.00	99.00	97.00	91.00	75.00	176.00	101.00	95.00	
CNK00120_1	36340	36360	21	utr3E	12.00	13.00	9.00	15.00	14.00	12.00	0	0	0	7.00	4.00	7.00	16.00	15.00	15.00	11.00	6.00	6.00	
CNK00120_2	36462	36462	1	utr3E	0	0	0	5.00	2.00	2.00	0	0	0	0	0	0	1.00	2.00	1.00	2.00	2.00	1.00	
CNK00120_3	36562	36566	5	cdsE	6.00	6.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNK00120_4	36865	36871	7	cdsE	11.00	11.00	6.00	7.00	11.00	4.00	6.00	2.00	2.00	12.00	15.00	21.00	12.00	36.00	26.00	24.00	18.00	22.00	
CNK00130_1	38767	38801	35	utr3E	48.00	19.00	14.00	1104.00	643.00	491.00	32.00	26.00	30.00	1078.00	881.00	1360.00	521.00	528.00	371.00	16.00	18.00	9.00	
CNK00150_1	44185	44187	3	utr3E	2.00	1.00	2.00	3.00	2.00	5.00	0	0	0	1.00	1.00	3.00	9.00	10.00	4.00	3.00	3.00	2.00	
CNK00150_2	45489	45489	1	utr5I	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	2.00	2.00	4.00	0	0	0	
CNK00150_3	45554	45573	20	utr5E	0	0	0	0	0	0	6.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CNK00150_4	45772	45774	3	utr5E	0	0	0	0	0	0	50.00	13.00	24.00	13.00	9.00	13.00	2.00	4.00	5.00	0	0	0	
CNK00180_1	56208	56275	68	utr3E	94.00	43.00	60.00	730.00	446.00	333.00	99.00	65.00	110.00	14.00	11.00	26.00	682.00	664.00	545.00	20.00	17.00	20.00	
CNK00205_1	62022	62027	6	utr3E	0	0	0	23.00	26.00	16.00	0	0	0	1.00	4.00	1.00	28.00	33.00	21.00	2.00	2.00	3.00	
CNK00205_2	62359	62379	21	cdsE	0	0	0	13.00	6.00	10.00	4.00	1.00	1.00	0	0	0	18.00	21.00	26.00	3.00	1.00	1.00	
CNK00205_3	64466	64518	53	utr5E	77.00	50.00	37.00	115.00	83.00	53.00	1026.00	495.00	726.00	66.00	72.00	93.00	53.00	37.00	25.00	24.00	15.00	11.00	
CNK00220_1	67080	67130	51	utr3E	30.00	43.00	30.00	34.00	26.00	11.00	10.00	7.00	3.00	208.00	201.00	304.00	124.00	154.00	125.00	38.00	30.00	27.00	
CNK00240_1	73430	73430	1	utr3E	3.00	5.00	2.00	0	0	0	0	0	0	2.00	4.00	6.00	3.00	5.00	7.00	6.00	3.00	4.00	
CNK00240_2	73599	73605	7	utr3E	42.00	35.00	16.00	24.00	17.00	11.00	3.00	3.00	2.00	30.00	13.00	24.00	37.00	43.00	40.00	35.00	22.00	32.00	
CNK00240_3	75224	75235	12	cdsE	5.00	3.00	2.00	0	0	0	0	0	0	0	0	0	13.00	11.00	8.00	6.00	8.00	4.00	
CNK00250_1	77034	77069	36	utr3E	740.00	385.00	287.00	475.00	287.00	236.00	86.00	35.00	73.00	283.00	243.00	302.00	295.00	277.00	224.00	246.00	161.00	162.00	
CNK00260_1	83246	83255	10	utr3E	37.00	39.00	15.00	20.00	13.00	16.00	3.00	1.00	2.00	0	0	0	41.00	38.00	27.00	25.00	12.00	16.00	
CNK00260_2	83424	83436	13	cdsE	3.00	3.00	1.00	0	0	0	0	0	0	0	0	0	5.00	6.00	5.00	0	0	0	
CNK00260_3	84645	84688	44	utr5E	4.00	1.00	2.00	12.00	8.00	3.00	5.00	5.00	2.00	8.00	1.00	5.00	2.00	8.00	8.00	0	0	0	
CNK00270_1	86774	86847	74	utr3E	130.00	69.00	46.00	245.00	167.00	132.00	58.00	23.00	41.00	50.00	44.00	78.00	77.00	74.00	82.00	156.00	121.00	102.00	
CNK00280_1	88862	88906	45	utr3E	345.00	271.00	191.00	136.00	87.00	63.00	43.00	12.00	23.00	82.00	80.00	101.00	106.00	117.00	106.00	182.00	120.00	141.00	
CNK00290_1	91044	91075	32	utr3E	279.00	136.00	75.00	98.00	73.00	45.00	60.00	35.00	60.00	79.00	81.00	94.00	102.00	103.00	104.00	130.00	92.00	87.00	
CNK00350_1	107476	107486	11	utr3E	15.00	2.00	3.00	10.00	19.00	4.00	0	0	0	4.00	5.00	11.00	23.00	15.00	13.00	0	0	0	
CNK00350_2	107951	107951	1	cdsI	0	0	0	3.00	2.00	2.00	0	0	0	0	0	0	4.00	8.00	3.00	0	0	0	
CNK00360_1	109023	109028	6	utr3E	82.00	61.00	48.00	63.00	32.00	29.00	9.00	5.00	4.00	35.00	20.00	33.00	52.00	72.00	60.00	56.00	48.00	35.00	
CNK00400_1	119068	119081	14	utr3E	85.00	44.00	15.00	16.00	14.00	6.00	4.00	1.00	3.00	28.00	24.00	43.00	60.00	61.00	48.00	35.00	40.00	50.00	
CNK00430_1	129070	129093	24	utr3E	69.00	21.00	19.00	34.00	22.00	16.00	14.00	6.00	10.00	12.00	14.00	21.00	38.00	30.00	29.00	79.00	62.00	47.00	
CNK00430_2	131408	131413	6	utr5E	9.00	5.00	3.00	10.00	2.00	2.00	211.00	119.00	149.00	2.00	8.00	10.00	0	0	0	3.00	1.00	1.00	
CNK00445_1	136318	136323	6	utr3E	142.00	79.00	46.00	70.00	56.00	39.00	20.00	15.00	10.00	42.00	37.00	56.00	96.00	99.00	66.00	70.00	50.00	52.00	
CNK00460_1	137626	137660	35	utr3E	123.00	70.00	51.00	57.00	46.00	32.00	34.00	20.00	27.00	53.00	43.00	75.00	78.00	76.00	53.00	40.00	34.00	40.00	
CNK00540_1	178512	178522	11	utr3E	8.00	6.00	5.00	0	0	0	1.00	1.00	1.00	2.00	7.00	5.00	0	0	0	0	0	0	
CNK00540_2	178522	178522	1	utr3E	0	0	0	0	0	0	1.00	1.00	1.00	2.00	7.00	5.00	0	0	0	0	0	0	
CNK00540_3	179671	179671	1	cdsE	4.00	1.00	4.00	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	0	0	0	
CNK00540_4	180686	180686	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNK00550_1	182309	182309	1	utr3E	0	0	0	1.00	3.00	3.00	0	0	0	6.00	5.00	8.00	4.00	4.00	3.00	0	0	0	
CNK00550_2	182411	182421	11	utr3E	31.00	14.00	9.00	25.00	23.00	14.00	17.00	12.00	12.00	80.00	65.00	97.00	45.00	61.00	42.00	15.00	10.00	17.00	
CNK00570_1	189283	189301	19	utr3E	7.00	3.00	2.00	5.00	5.00	5.00	0	0	0	2.00	4.00	3.00	1.00	3.00	2.00	1.00	2.00	1.00	
