	merge_cluster																									
CNJ00660_2	192056	192109	54	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	7.00	8.00	10.00	0	0	0	0	0	0	1.00	2.00	2.00	
CNJ00660_3	192362	192411	50	cdsE	1.00	1.00	1.00	2.00	2.00	4.00	3.00	3.00	3.00	2.00	3.00	2.00	1.00	1.00	1.00	2.00	5.00	4.00	1.00	1.00	2.00	
CNJ00660_4	192578	192617	40	cdsE	0	0	0	0	0	0	0	0	0	3.00	5.00	3.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNJ00670_1	193349	193535	187	utr5E	671.00	663.00	454.00	326.00	229.00	172.00	760.00	847.00	557.00	177.00	232.00	266.00	2084.00	981.00	972.00	410.00	593.00	271.00	1417.00	1831.00	927.00	
CNJ00680_1	196811	196965	155	utr5E	1873.00	1884.00	1835.00	464.00	431.00	331.00	1028.00	1033.00	742.00	714.00	530.00	883.00	1809.00	1348.00	1090.00	213.00	285.00	87.00	842.00	975.00	694.00	
CNJ00760_1	219398	219398	1	utr5E	3.00	6.00	9.00	2.00	6.00	4.00	18.00	12.00	10.00	3.00	4.00	2.00	4.00	8.00	3.00	0	0	0	6.00	4.00	6.00	
CNJ00760_2	219455	219547	93	utr5E	34.00	21.00	14.00	20.00	15.00	17.00	37.00	33.00	28.00	28.00	40.00	45.00	16.00	23.00	17.00	14.00	9.00	5.00	23.00	23.00	11.00	
CNJ00760_3	220379	220459	81	cdsE	0	0	0	8.00	4.00	7.00	0	0	0	10.00	9.00	15.00	0	0	0	0	0	0	0	0	0	
CNJ00760_4	220510	220588	79	cdsE	0	0	0	10.00	7.00	9.00	0	0	0	6.00	10.00	6.00	11.00	7.00	10.00	3.00	6.00	2.00	0	0	0	
CNJ00760_5	221673	221706	34	cdsE	5.00	1.00	5.00	9.00	12.00	7.00	0	0	0	3.00	2.00	1.00	6.00	6.00	7.00	22.00	13.00	4.00	0	0	0	
CNJ00810_1	233831	233888	58	utr5E	216.00	188.00	116.00	87.00	72.00	69.00	146.00	154.00	132.00	95.00	88.00	57.00	63.00	75.00	62.00	35.00	35.00	38.00	210.00	245.00	216.00	
CNJ00810_2	234904	235045	142	cdsE	3.00	2.00	2.00	6.00	3.00	3.00	15.00	17.00	18.00	4.00	1.00	1.00	10.00	13.00	13.00	7.00	11.00	5.00	4.00	3.00	3.00	
CNJ00810_3	235987	236027	41	cdsI	0	0	0	35.00	42.00	42.00	1.00	2.00	2.00	5.00	4.00	5.00	2.00	2.00	5.00	11.00	5.00	7.00	2.00	2.00	1.00	
CNJ00810_4	236554	236554	1	cdsE	0	0	0	13.00	9.00	9.00	0	0	0	2.00	4.00	4.00	0	0	0	7.00	6.00	13.00	0	0	0	
CNJ00810_5	236898	236939	42	cdsE	3.00	1.00	2.00	14.00	9.00	13.00	19.00	21.00	28.00	39.00	18.00	18.00	11.00	10.00	13.00	1.00	1.00	2.00	9.00	14.00	9.00	
CNJ00810_6	237183	237201	19	cdsI	0	0	0	21.00	23.00	24.00	0	0	0	7.00	9.00	10.00	1.00	2.00	1.00	7.00	17.00	7.00	0	0	0	
CNJ00820_1	238137	238200	64	utr5E	53.00	84.00	49.00	8.00	3.00	3.00	38.00	54.00	37.00	14.00	22.00	20.00	61.00	54.00	35.00	19.00	26.00	9.00	35.00	49.00	26.00	
CNJ00820_2	238621	238621	1	cdsE	6.00	1.00	1.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ00820_3	239083	239152	70	cdsE	2.00	2.00	2.00	1.00	2.00	3.00	2.00	3.00	3.00	0	0	0	15.00	5.00	5.00	4.00	3.00	1.00	8.00	10.00	5.00	
CNJ00820_4	239925	239925	1	cdsE	0	0	0	1.00	1.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ00840_1	243842	243925	84	utr5E	105.00	55.00	39.00	39.00	63.00	74.00	26.00	33.00	23.00	48.00	34.00	38.00	47.00	29.00	36.00	43.00	55.00	39.00	56.00	53.00	51.00	
CNJ00840_2	244225	244249	25	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	7.00	6.00	5.00	0	0	0	0	0	0	0	0	0	
CNJ00850_1	244858	244950	93	utr5E	134.00	107.00	88.00	45.00	38.00	37.00	110.00	96.00	64.00	38.00	23.00	59.00	156.00	101.00	125.00	69.00	50.00	145.00	30.00	39.00	25.00	
CNJ00850_2	246233	246239	7	cdsE	12.00	2.00	1.00	4.00	5.00	6.00	0	0	0	0	0	0	9.00	7.00	3.00	1.00	1.00	5.00	2.00	2.00	1.00	
CNJ00850_3	246289	246328	40	cdsE	0	0	0	1.00	3.00	2.00	1.00	1.00	1.00	11.00	11.00	10.00	0	0	0	1.00	2.00	2.00	0	0	0	
CNJ00860_1	248699	249060	362	cdsI	616.00	302.00	318.00	332.00	364.00	276.00	11.00	23.00	17.00	203.00	216.00	253.00	1083.00	658.00	614.00	1086.00	1528.00	238.00	47.00	83.00	70.00	
CNJ00860_2	251398	251588	191	cdsE	6.00	2.00	2.00	6.00	3.00	8.00	3.00	9.00	4.00	91.00	74.00	64.00	3.00	5.00	6.00	0	0	0	5.00	8.00	6.00	
CNJ00880_1	253401	253500	100	utr5E	181.00	95.00	72.00	38.00	40.00	40.00	73.00	47.00	45.00	39.00	50.00	49.00	114.00	84.00	90.00	38.00	50.00	23.00	70.00	64.00	56.00	
CNJ00880_2	255199	255232	34	cdsE	0	0	0	3.00	3.00	3.00	10.00	11.00	7.00	26.00	26.00	21.00	0	0	0	0	0	0	4.00	5.00	2.00	
CNJ00890_1	255724	255823	100	utr5E	408.00	366.00	318.00	221.00	218.00	224.00	301.00	292.00	274.00	127.00	137.00	209.00	1274.00	643.00	611.00	236.00	393.00	102.00	243.00	227.00	176.00	
CNJ00930_1	270359	270641	283	utr5E	1670.00	780.00	1051.00	220.00	196.00	232.00	1991.00	2497.00	1767.00	1148.00	1203.00	1753.00	654.00	501.00	510.00	216.00	290.00	105.00	1111.00	1311.00	979.00	
CNJ00950_1	274313	274507	195	utr5E	5550.00	7091.00	4109.00	38.00	43.00	50.00	3543.00	3473.00	3016.00	2582.00	2443.00	3036.00	2799.00	2765.00	2178.00	216.00	404.00	176.00	3899.00	4392.00	2912.00	
CNJ00950_2	274718	274805	88	cdsE	279.00	173.00	94.00	0	0	0	667.00	648.00	587.00	550.00	376.00	408.00	138.00	140.00	235.00	2.00	2.00	1.00	253.00	315.00	191.00	
CNJ00950_3	274932	275232	301	cdsE	522.00	293.00	217.00	0	0	0	965.00	1061.00	930.00	899.00	714.00	746.00	326.00	369.00	473.00	5.00	9.00	8.00	352.00	420.00	258.00	
CNJ00950_4	276123	276323	201	cdsE	848.00	509.00	324.00	0	0	0	826.00	910.00	792.00	1115.00	1040.00	719.00	117.00	205.00	223.00	3.00	3.00	5.00	839.00	943.00	719.00	
CNJ00980_1	289738	289849	112	utr5E	672.00	400.00	345.00	369.00	364.00	494.00	211.00	225.00	235.00	182.00	131.00	164.00	744.00	546.00	473.00	709.00	694.00	312.00	502.00	425.00	395.00	
CNJ01000_1	291551	291717	167	utr5E	1929.00	1486.00	1207.00	744.00	454.00	540.00	622.00	593.00	469.00	549.00	586.00	749.00	840.00	1199.00	991.00	454.00	599.00	138.00	927.00	1209.00	982.00	
CNJ01020_1	294142	294238	97	utr5E	1732.00	1289.00	1236.00	502.00	473.00	459.00	855.00	820.00	680.00	903.00	841.00	1015.00	1775.00	1310.00	1179.00	757.00	1014.00	619.00	1311.00	1291.00	938.00	
CNJ01040_1	296809	296858	50	utr5E	512.00	432.00	299.00	162.00	139.00	146.00	179.00	134.00	130.00	131.00	108.00	119.00	273.00	458.00	378.00	196.00	192.00	74.00	112.00	124.00	122.00	
CNJ01050_1	299036	299062	27	utr5E	58.00	47.00	57.00	18.00	22.00	16.00	57.00	40.00	19.00	15.00	9.00	12.00	149.00	65.00	93.00	59.00	55.00	87.00	51.00	50.00	36.00	
CNJ01050_2	299543	299556	14	cdsE	0	0	0	1.00	1.00	3.00	0	0	0	3.00	2.00	6.00	0	0	0	0	0	0	0	0	0	
CNJ01050_3	300544	300552	9	cdsE	0	0	0	0	0	0	0	0	0	6.00	4.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ01060_1	301669	301907	239	utr5E	1531.00	1044.00	1043.00	250.00	274.00	258.00	2301.00	2175.00	2187.00	1506.00	1526.00	1693.00	1704.00	1641.00	1279.00	1522.00	1391.00	667.00	1469.00	1768.00	1539.00	
CNJ01070_1	303485	304153	669	utr5E	4597.00	3206.00	2849.00	2428.00	2256.00	1654.00	2925.00	3772.00	3071.00	2214.00	2189.00	2321.00	3692.00	3375.00	2422.00	1400.00	1448.00	649.00	3531.00	4353.00	3289.00	
CNJ01075_1	306255	306272	18	utr5E	161.00	195.00	143.00	18.00	24.00	19.00	312.00	376.00	268.00	27.00	28.00	54.00	206.00	237.00	266.00	30.00	38.00	94.00	465.00	444.00	194.00	
CNJ01080_1	307262	307417	156	utr5E	2480.00	1648.00	1760.00	1072.00	774.00	742.00	1152.00	1126.00	854.00	552.00	725.00	868.00	3037.00	1920.00	1617.00	1196.00	1299.00	151.00	1299.00	1500.00	1163.00	
CNJ01120_1	316733	316812	80	utr5E	78.00	72.00	50.00	42.00	25.00	30.00	89.00	82.00	71.00	42.00	29.00	60.00	27.00	54.00	49.00	57.00	47.00	51.00	32.00	56.00	49.00	
CNJ01140_1	321985	322067	83	utr5E	527.00	758.00	644.00	360.00	422.00	407.00	313.00	321.00	234.00	228.00	240.00	338.00	1528.00	921.00	1091.00	498.00	577.00	131.00	667.00	595.00	405.00	
CNJ01160_1	326804	326945	142	utr5E	46.00	31.00	46.00	24.00	33.00	33.00	13.00	15.00	16.00	21.00	16.00	22.00	49.00	38.00	37.00	27.00	34.00	24.00	14.00	12.00	10.00	
CNJ01160_2	327734	327815	82	cdsE	5.00	2.00	2.00	2.00	1.00	1.00	2.00	1.00	1.00	14.00	17.00	15.00	0	0	0	0	0	0	8.00	15.00	8.00	
CNJ01160_3	327917	327942	26	cdsE	2.00	2.00	1.00	4.00	6.00	3.00	0	0	0	1.00	1.00	3.00	1.00	1.00	1.00	3.00	1.00	1.00	2.00	2.00	2.00	
CNJ01160_4	328152	328180	29	cdsE	6.00	1.00	1.00	1.00	1.00	1.00	0	0	0	19.00	13.00	12.00	0	0	0	0	0	0	2.00	2.00	3.00	
CNJ01160_5	328236	328314	79	cdsE	12.00	3.00	5.00	0	0	0	2.00	2.00	2.00	34.00	42.00	24.00	0	0	0	0	0	0	9.00	12.00	16.00	
CNJ01170_1	329361	329397	37	utr5E	29.00	13.00	16.00	18.00	13.00	12.00	20.00	20.00	14.00	7.00	4.00	6.00	25.00	17.00	14.00	16.00	14.00	16.00	27.00	17.00	23.00	
CNJ01170_2	329952	330027	76	cdsE	11.00	9.00	6.00	3.00	7.00	6.00	10.00	8.00	11.00	12.00	18.00	15.00	1.00	4.00	1.00	6.00	7.00	17.00	6.00	12.00	5.00	
CNJ01170_3	330672	330673	2	cdsE	0	0	0	0	0	0	2.00	2.00	2.00	3.00	2.00	8.00	0	0	0	1.00	2.00	1.00	1.00	3.00	2.00	
CNJ01190_1	334240	334499	260	utr5E	371.00	228.00	195.00	71.00	70.00	39.00	332.00	334.00	332.00	171.00	176.00	152.00	323.00	261.00	231.00	82.00	69.00	37.00	195.00	179.00	161.00	
CNJ01190_2	335857	335862	6	cdsE	0	0	0	0	0	0	37.00	51.00	98.00	75.00	40.00	14.00	9.00	8.00	4.00	0	0	0	7.00	6.00	10.00	
CNJ01190_3	335911	336082	172	cdsE	49.00	35.00	19.00	90.00	105.00	125.00	5.00	8.00	3.00	195.00	115.00	107.00	4.00	9.00	6.00	67.00	76.00	52.00	0	0	0	
CNJ01190_4	336336	336471	136	cdsE	57.00	22.00	16.00	37.00	32.00	25.00	134.00	143.00	217.00	269.00	226.00	159.00	18.00	16.00	12.00	22.00	20.00	10.00	36.00	57.00	35.00	
CNJ01210_1	337948	338048	101	utr5E	618.00	360.00	357.00	34.00	30.00	50.00	116.00	107.00	112.00	82.00	81.00	72.00	416.00	233.00	277.00	97.00	124.00	59.00	176.00	163.00	148.00	
CNJ01230_1	343814	343896	83	utr5E	649.00	484.00	491.00	162.00	180.00	167.00	132.00	147.00	99.00	90.00	70.00	73.00	655.00	435.00	463.00	325.00	373.00	236.00	189.00	191.00	136.00	
CNJ01250_1	348418	348778	361	utr5E	4979.00	2457.00	2383.00	760.00	728.00	802.00	1062.00	934.00	696.00	868.00	462.00	606.00	551.00	737.00	680.00	907.00	754.00	1868.00	1042.00	1110.00	1360.00	
CNJ01255_1	350862	350917	56	utr5E	47.00	32.00	26.00	18.00	20.00	15.00	27.00	21.00	27.00	21.00	20.00	16.00	74.00	29.00	23.00	18.00	21.00	5.00	13.00	19.00	20.00	
CNJ01255_2	351044	351064	21	utr5E	0	0	0	8.00	7.00	10.00	0	0	0	8.00	6.00	2.00	2.00	2.00	3.00	5.00	5.00	3.00	0	0	0	
CNJ01255_3	351116	351117	2	utr5E	0	0	0	4.00	3.00	3.00	0	0	0	8.00	3.00	3.00	0	0	0	1.00	2.00	3.00	0	0	0	
CNJ01255_4	351624	351664	41	cdsE	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	6.00	5.00	28.00	0	0	0	
CNJ01260_1	353866	353866	1	utr5E	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNJ01260_2	354001	354034	34	utr5E	0	0	0	2.00	1.00	2.00	4.00	7.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01260_3	354988	354988	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	4.00	1.00	1.00	0	0	0	0	0	0	
CNJ01260_4	355364	355364	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ01260_5	355632	355632	1	cdsE	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01260_6	356359	356417	59	cdsE	0	0	0	0	0	0	4.00	5.00	7.00	3.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CNJ01280_1	362074	362268	195	utr5E	745.00	624.00	571.00	363.00	265.00	286.00	162.00	187.00	131.00	101.00	90.00	124.00	757.00	609.00	622.00	449.00	428.00	400.00	181.00	213.00	183.00	
CNJ01300_1	365136	365168	33	utr5E	13.00	17.00	13.00	7.00	3.00	4.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	3.00	1.00	3.00	
CNJ01300_2	365651	365704	54	cdsE	7.00	2.00	3.00	1.00	1.00	1.00	6.00	9.00	8.00	9.00	11.00	5.00	6.00	10.00	10.00	3.00	2.00	4.00	4.00	5.00	4.00	
CNJ01300_3	366404	366579	176	cdsE	0	0	0	0	0	0	4.00	7.00	5.00	24.00	19.00	21.00	1.00	1.00	2.00	7.00	7.00	36.00	8.00	3.00	3.00	
CNJ01300_4	367149	367149	1	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01300_5	367478	367521	44	cdsE	1.00	2.00	1.00	1.00	5.00	1.00	2.00	2.00	1.00	9.00	8.00	8.00	0	0	0	7.00	6.00	8.00	1.00	1.00	1.00	
CNJ01330_1	371376	371376	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNJ01330_2	371589	371589	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	1.00	4.00	
CNJ01330_3	371950	371950	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	2.00	1.00	2.00	0	0	0	
CNJ01330_4	371977	371977	1	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01330_5	373078	373113	36	cdsI	0	0	0	10.00	8.00	4.00	0	0	0	0	0	0	0	0	0	3.00	2.00	1.00	0	0	0	
CNJ01330_6	373340	373340	1	cdsE	4.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01330_7	373363	373363	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNJ01330_8	373384	373384	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNJ01330_9	373498	373529	32	cdsE	0	0	0	14.00	10.00	10.00	2.00	1.00	1.00	12.00	11.00	15.00	3.00	3.00	4.00	0	0	0	2.00	1.00	2.00	
CNJ01330_10	373800	373800	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	3.00	2.00	0	0	0	0	0	0	
CNJ01330_11	373809	373871	63	cdsE	0	0	0	7.00	7.00	12.00	16.00	11.00	12.00	26.00	25.00	24.00	0	0	0	2.00	2.00	3.00	1.00	1.00	1.00	
CNJ01330_12	374061	374087	27	cdsE	0	0	0	1.00	2.00	1.00	11.00	11.00	11.00	2.00	1.00	1.00	2.00	2.00	4.00	1.00	1.00	1.00	0	0	0	
CNJ01340_1	374616	374710	95	utr5E	160.00	136.00	100.00	105.00	56.00	58.00	250.00	234.00	138.00	104.00	114.00	161.00	115.00	169.00	141.00	78.00	39.00	80.00	169.00	229.00	204.00	
CNJ01340_2	374842	374943	102	cdsE	0	0	0	1.00	1.00	3.00	0	0	0	1.00	1.00	1.00	28.00	27.00	21.00	5.00	4.00	4.00	3.00	1.00	1.00	
CNJ01390_1	406162	406267	106	utr5E	50.00	25.00	24.00	57.00	61.00	68.00	31.00	25.00	27.00	63.00	44.00	50.00	4.00	3.00	4.00	59.00	35.00	28.00	52.00	34.00	33.00	
CNJ01390_2	406509	406664	156	utr5E	19.00	18.00	9.00	79.00	43.00	75.00	16.00	13.00	10.00	0	0	0	19.00	14.00	7.00	7.00	9.00	8.00	32.00	51.00	30.00	
CNJ01390_3	407514	407636	123	cdsE	0	0	0	4.00	5.00	11.00	12.00	9.00	9.00	0	0	0	0	0	0	0	0	0	32.00	34.00	41.00	
CNJ01390_4	407767	407803	37	cdsE	0	0	0	3.00	3.00	2.00	6.00	7.00	7.00	0	0	0	1.00	1.00	1.00	1.00	1.00	1.00	19.00	19.00	12.00	
CNJ01410_1	410795	410950	156	utr5E	501.00	336.00	280.00	135.00	105.00	93.00	659.00	534.00	330.00	148.00	120.00	224.00	412.00	319.00	489.00	181.00	181.00	353.00	175.00	201.00	140.00	
CNJ01440_1	419601	419601	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00	1.00	1.00	
CNJ01440_2	419603	419647	45	utr5E	21.00	20.00	21.00	4.00	2.00	3.00	0	0	0	5.00	1.00	1.00	7.00	9.00	7.00	3.00	7.00	18.00	0	0	0	
CNJ01440_3	419795	419795	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNJ01440_4	419865	419874	10	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNJ01440_5	419915	419915	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNJ01440_6	419955	420015	61	cdsI	3.00	7.00	4.00	3.00	8.00	6.00	0	0	0	8.00	10.00	6.00	2.00	5.00	4.00	11.00	9.00	14.00	1.00	1.00	1.00	
CNJ01440_7	420207	420207	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	5.00	3.00	0	0	0	
CNJ01440_8	420317	420354	38	cdsE	0	0	0	0	0	0	0	0	0	7.00	10.00	10.00	0	0	0	0	0	0	5.00	2.00	1.00	
CNJ01440_9	421226	421226	1	utr3E	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01480_1	428799	428828	30	utr5E	11.00	23.00	14.00	8.00	14.00	14.00	11.00	18.00	16.00	11.00	7.00	13.00	15.00	15.00	6.00	19.00	18.00	22.00	20.00	25.00	28.00	
CNJ01480_2	429517	429525	9	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	4.00	3.00	2.00	0	0	0	0	0	0	
CNJ01480_3	429574	429574	1	cdsI	0	0	0	0	0	0	0	0	0	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNJ01480_4	429852	430006	155	cdsE	0	0	0	15.00	11.00	14.00	0	0	0	4.00	6.00	1.00	9.00	4.00	6.00	27.00	30.00	23.00	0	0	0	
CNJ01490_1	433080	433110	31	utr5E	33.00	21.00	16.00	4.00	7.00	4.00	37.00	37.00	19.00	18.00	15.00	28.00	137.00	54.00	91.00	40.00	56.00	44.00	47.00	52.00	30.00	
CNJ01500_1	435082	435177	96	utr5E	265.00	157.00	187.00	60.00	58.00	62.00	52.00	61.00	52.00	45.00	51.00	46.00	185.00	130.00	138.00	58.00	59.00	30.00	53.00	97.00	71.00	
CNJ01500_2	435497	435500	4	cdsE	5.00	1.00	2.00	12.00	15.00	20.00	0	0	0	11.00	2.00	7.00	0	0	0	5.00	3.00	3.00	0	0	0	
CNJ01500_3	435746	435751	6	cdsE	0	0	0	7.00	10.00	17.00	0	0	0	0	0	0	0	0	0	6.00	5.00	3.00	0	0	0	
CNJ01530_1	446402	446494	93	utr5E	862.00	557.00	511.00	280.00	307.00	259.00	147.00	140.00	118.00	62.00	88.00	75.00	981.00	622.00	561.00	430.00	493.00	319.00	245.00	209.00	206.00	
CNJ01555_1	452985	452999	15	utr5E	34.00	19.00	12.00	29.00	38.00	25.00	11.00	9.00	7.00	8.00	5.00	7.00	49.00	14.00	18.00	35.00	35.00	8.00	19.00	20.00	24.00	
CNJ01555_2	453491	453701	211	cdsE	74.00	39.00	32.00	22.00	22.00	27.00	67.00	67.00	64.00	40.00	32.00	50.00	7.00	6.00	6.00	44.00	51.00	18.00	35.00	25.00	28.00	
CNJ01560_1	458458	458638	181	utr5E	7860.00	5086.00	4444.00	1138.00	1082.00	1287.00	994.00	1083.00	800.00	759.00	582.00	744.00	3522.00	3158.00	2703.00	1506.00	2066.00	1560.00	1853.00	1922.00	2153.00	
CNJ01590_1	463443	463478	36	utr5E	130.00	60.00	66.00	44.00	43.00	71.00	22.00	23.00	22.00	17.00	9.00	11.00	34.00	58.00	58.00	39.00	61.00	31.00	70.00	62.00	70.00	
CNJ01590_2	465092	465113	22	cdsE	0	0	0	0	0	0	0	0	0	11.00	13.00	6.00	0	0	0	2.00	1.00	1.00	0	0	0	
CNJ01590_3	465166	465262	97	cdsE	0	0	0	7.00	9.00	20.00	0	0	0	31.00	17.00	25.00	0	0	0	13.00	12.00	35.00	15.00	8.00	16.00	
CNJ01590_4	465586	465674	89	cdsE	22.00	10.00	11.00	9.00	5.00	9.00	1.00	2.00	1.00	6.00	4.00	6.00	4.00	4.00	8.00	2.00	2.00	18.00	1.00	2.00	1.00	
CNJ01590_5	466254	466324	71	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	21.00	13.00	11.00	1.00	2.00	1.00	4.00	4.00	8.00	3.00	5.00	8.00	
CNJ01600_1	467469	467764	296	utr5E	7455.00	3837.00	3930.00	354.00	294.00	325.00	1621.00	1437.00	1224.00	1643.00	1585.00	1652.00	1344.00	1270.00	1327.00	369.00	472.00	350.00	2846.00	3291.00	3111.00	
CNJ01625_1	473389	473486	98	utr5E	39.00	29.00	24.00	17.00	18.00	18.00	33.00	42.00	34.00	24.00	27.00	28.00	53.00	40.00	44.00	30.00	35.00	46.00	35.00	25.00	22.00	
CNJ01625_2	474285	474412	128	cdsE	18.00	10.00	15.00	139.00	149.00	135.00	0	0	0	58.00	55.00	59.00	47.00	38.00	26.00	204.00	248.00	73.00	1.00	1.00	1.00	
CNJ01625_3	474480	474578	99	cdsE	2.00	1.00	1.00	3.00	3.00	5.00	1.00	2.00	1.00	26.00	32.00	18.00	0	0	0	0	0	0	10.00	14.00	9.00	
CNJ01660_1	485067	485067	1	utr5E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ01660_2	485306	485333	28	utr5E	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	9.00	5.00	7.00	0	0	0	0	0	0	
CNJ01660_3	485359	485776	418	utr5E	0	0	0	3.00	2.00	1.00	223.00	182.00	171.00	3.00	1.00	1.00	1.00	2.00	2.00	0	0	0	23.00	44.00	37.00	
CNJ01660_4	485797	485797	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ01660_5	486556	486556	1	cdsE	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNJ01670_1	487927	488110	184	utr5E	221.00	188.00	150.00	45.00	45.00	42.00	657.00	711.00	680.00	446.00	521.00	652.00	44.00	45.00	29.00	4.00	8.00	3.00	236.00	274.00	217.00	
CNJ01670_2	488282	488515	234	cdsE	2.00	4.00	2.00	0	0	0	133.00	180.00	223.00	173.00	210.00	139.00	0	0	0	0	0	0	22.00	23.00	20.00	
CNJ01670_3	489532	489532	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	2.00	3.00	1.00	4.00	2.00	1.00	3.00	3.00	7.00	
CNJ01670_4	490134	490143	10	cdsE	53.00	23.00	28.00	0	0	0	0	0	0	6.00	7.00	8.00	6.00	8.00	12.00	0	0	0	3.00	1.00	1.00	
CNJ01670_5	491324	491503	180	cdsE	0	0	0	0	0	0	50.00	52.00	50.00	138.00	184.00	165.00	0	0	0	0	0	0	15.00	11.00	12.00	
CNJ01690_1	495121	495262	142	utr5E	423.00	355.00	226.00	118.00	93.00	98.00	160.00	163.00	101.00	86.00	96.00	131.00	296.00	392.00	332.00	167.00	196.00	69.00	156.00	158.00	118.00	
CNJ01740_1	505203	505233	31	utr5E	186.00	123.00	91.00	61.00	56.00	58.00	83.00	67.00	48.00	29.00	41.00	42.00	85.00	111.00	76.00	43.00	39.00	22.00	86.00	106.00	83.00	
CNJ01740_2	505967	505990	24	cdsE	0	0	0	1.00	2.00	1.00	2.00	1.00	2.00	7.00	8.00	7.00	1.00	1.00	2.00	0	0	0	2.00	4.00	2.00	
CNJ01740_3	506831	506839	9	cdsE	0	0	0	2.00	2.00	2.00	0	0	0	9.00	10.00	8.00	0	0	0	0	0	0	13.00	5.00	4.00	
CNJ01770_1	511733	511800	68	utr5E	263.00	140.00	116.00	22.00	17.00	21.00	274.00	261.00	192.00	124.00	189.00	207.00	184.00	102.00	92.00	35.00	56.00	31.00	167.00	233.00	150.00	
CNJ01770_2	512772	512836	65	cdsE	0	0	0	0	0	0	10.00	9.00	10.00	46.00	47.00	56.00	5.00	2.00	1.00	0	0	0	19.00	18.00	26.00	
CNJ01770_3	513064	513075	12	cdsE	0	0	0	0	0	0	6.00	5.00	11.00	43.00	54.00	58.00	0	0	0	1.00	1.00	5.00	9.00	7.00	9.00	
CNJ01775_1	514190	514204	15	utr5E	0	0	0	0	0	0	20.00	21.00	21.00	0	0	0	0	0	0	0	0	0	44.00	66.00	62.00	
CNJ01775_2	514351	514397	47	utr5E	61.00	28.00	35.00	0	0	0	20.00	13.00	11.00	2.00	3.00	4.00	24.00	12.00	16.00	0	0	0	24.00	25.00	22.00	
CNJ01775_3	515072	515072	1	cdsE	6.00	2.00	1.00	0	0	0	4.00	3.00	4.00	1.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ01775_4	515124	515168	45	cdsE	0	0	0	0	0	0	12.00	12.00	10.00	2.00	1.00	3.00	0	0	0	0	0	0	5.00	4.00	8.00	
