	merge_cluster																															
CNAG_01541_2	241757	241757	1	utr3E	4.00	3.00	1.00	1.00	8.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	
CNAG_01543_1	246791	246791	1	cdsE	1.00	2.00	3.00	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01543_2	246898	246902	5	utr3E	10.00	7.00	11.00	0	0	0	7.00	2.00	3.00	4.00	4.00	7.00	2.00	4.00	3.00	2.00	2.00	7.00	2.00	9.00	3.00	4.00	3.00	3.00	7.00	9.00	8.00	
CNAG_01545_1	251168	251179	12	cdsE	10.00	13.00	21.00	27.00	36.00	32.00	4.00	1.00	7.00	4.00	10.00	10.00	1.00	2.00	3.00	6.00	1.00	19.00	7.00	2.00	2.00	9.00	3.00	14.00	7.00	6.00	11.00	
CNAG_01545_2	251248	251281	34	utr3E	19.00	13.00	10.00	22.00	26.00	23.00	9.00	1.00	3.00	10.00	7.00	8.00	3.00	7.00	2.00	11.00	9.00	27.00	8.00	7.00	3.00	15.00	8.00	12.00	13.00	43.00	20.00	
CNAG_01547_1	255022	255070	49	utr3E	93.00	107.00	82.00	108.00	145.00	79.00	202.00	57.00	137.00	156.00	149.00	174.00	74.00	95.00	30.00	80.00	81.00	278.00	78.00	70.00	80.00	11.00	6.00	18.00	102.00	261.00	145.00	
CNAG_01549_1	258806	258818	13	utr3E	92.00	68.00	48.00	174.00	303.00	209.00	68.00	20.00	41.00	33.00	35.00	39.00	11.00	22.00	3.00	19.00	19.00	64.00	28.00	24.00	20.00	11.00	13.00	17.00	19.00	44.00	24.00	
CNAG_01550_1	260305	260305	1	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01550_2	260407	260445	39	cdsE	0	0	0	3.00	7.00	7.00	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01550_3	260498	260498	1	utr3E	8.00	8.00	11.00	24.00	53.00	32.00	10.00	1.00	7.00	1.00	5.00	4.00	2.00	3.00	1.00	1.00	7.00	10.00	1.00	1.00	1.00	0	0	0	3.00	5.00	7.00	
CNAG_01552_1	263651	263681	31	utr3E	4.00	3.00	1.00	0	0	0	0	0	0	6.00	1.00	3.00	0	0	0	0	0	0	0	0	0	18.00	16.00	30.00	2.00	7.00	3.00	
CNAG_01552_2	263743	263758	16	utr3E	10.00	12.00	9.00	74.00	111.00	75.00	29.00	7.00	14.00	27.00	40.00	35.00	17.00	14.00	6.00	19.00	11.00	39.00	13.00	23.00	20.00	106.00	81.00	177.00	80.00	70.00	57.00	
CNAG_01553_1	265510	265520	11	utr3E	238.00	247.00	213.00	406.00	547.00	377.00	290.00	64.00	159.00	132.00	131.00	167.00	49.00	56.00	21.00	87.00	83.00	236.00	39.00	50.00	35.00	45.00	63.00	74.00	83.00	153.00	105.00	
CNAG_01555_1	269095	269095	1	utr3E	1.00	1.00	1.00	2.00	3.00	4.00	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_01557_1	272785	272847	63	utr3E	424.00	367.00	301.00	0	0	0	868.00	204.00	509.00	557.00	515.00	766.00	250.00	366.00	166.00	418.00	372.00	1158.00	316.00	331.00	271.00	75.00	74.00	114.00	472.00	879.00	507.00	
CNAG_01557_2	272925	272934	10	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01558_1	275490	275596	107	utr3E	0	0	0	8717.00	10863.00	4280.00	2474.00	535.00	1233.00	2951.00	3155.00	3554.00	1157.00	1603.00	835.00	1628.00	1171.00	3675.00	1599.00	1968.00	1688.00	2483.00	2138.00	2552.00	1087.00	1786.00	1058.00	
CNAG_01561_1	285628	285633	6	utr3E	36.00	47.00	43.00	88.00	144.00	71.00	48.00	16.00	22.00	15.00	23.00	28.00	11.00	26.00	11.00	21.00	10.00	35.00	14.00	34.00	15.00	35.00	29.00	36.00	12.00	29.00	14.00	
CNAG_01562_1	290904	290966	63	utr3E	790.00	899.00	803.00	981.00	1263.00	830.00	2365.00	565.00	1448.00	804.00	891.00	1301.00	2356.00	2931.00	1776.00	1072.00	921.00	2733.00	1437.00	1611.00	1301.00	2312.00	1844.00	3337.00	6485.00	13060.00	5244.00	
CNAG_01565_1	300056	300089	34	utr3E	359.00	465.00	385.00	765.00	1088.00	673.00	318.00	83.00	204.00	106.00	117.00	204.00	82.00	104.00	38.00	116.00	114.00	243.00	76.00	99.00	63.00	42.00	28.00	114.00	71.00	154.00	85.00	
CNAG_01567_1	306712	306748	37	utr3E	19.00	20.00	25.00	18.00	21.00	13.00	1.00	1.00	3.00	1.00	2.00	4.00	4.00	1.00	2.00	1.00	2.00	1.00	4.00	7.00	4.00	0	0	0	5.00	6.00	4.00	
CNAG_01569_1	309930	309930	1	cdsE	0	0	0	4.00	4.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01569_2	310382	310382	1	utr3E	0	0	0	5.00	10.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01569_3	310537	310537	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01572_1	321320	321320	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01572_2	321438	321443	6	utr3E	1.00	3.00	1.00	21.00	33.00	15.00	2.00	2.00	2.00	3.00	4.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01572_3	321443	321443	1	utr3E	1.00	3.00	1.00	0	0	0	2.00	2.00	2.00	3.00	4.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01572_4	321500	321583	84	utr3E	0	0	0	36.00	48.00	22.00	0	0	0	1.00	2.00	2.00	0	0	0	6.00	3.00	5.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01572_5	321583	321583	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01572_6	321586	321586	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01574_1	325607	325608	2	utr5E	0	0	0	5.00	8.00	3.00	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01574_2	326021	326022	2	utr5E	4.00	1.00	7.00	10.00	21.00	10.00	3.00	3.00	7.00	0	0	0	6.00	14.00	5.00	2.00	1.00	4.00	4.00	2.00	3.00	6.00	2.00	1.00	0	0	0	
CNAG_01574_3	328273	328290	18	cdsE	0	0	0	10.00	20.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01574_4	328550	328559	10	utr3E	5.00	6.00	2.00	54.00	70.00	26.00	7.00	2.00	4.00	9.00	16.00	13.00	3.00	4.00	5.00	5.00	8.00	18.00	5.00	9.00	4.00	13.00	17.00	20.00	19.00	15.00	14.00	
CNAG_01575_1	335626	335628	3	utr3E	6.00	3.00	2.00	15.00	21.00	8.00	8.00	2.00	3.00	7.00	10.00	11.00	4.00	1.00	2.00	8.00	9.00	8.00	5.00	7.00	2.00	0	0	0	4.00	4.00	3.00	
CNAG_01576_1	338116	338133	18	utr3E	234.00	263.00	227.00	286.00	441.00	214.00	132.00	28.00	69.00	61.00	76.00	123.00	122.00	141.00	57.00	76.00	59.00	173.00	105.00	108.00	110.00	51.00	50.00	61.00	136.00	176.00	124.00	
CNAG_01578_1	342209	342250	42	cdsE	2.00	5.00	5.00	11.00	22.00	11.00	26.00	2.00	17.00	9.00	5.00	6.00	5.00	11.00	1.00	5.00	4.00	12.00	9.00	5.00	2.00	0	0	0	3.00	4.00	5.00	
CNAG_01578_2	342647	342654	8	utr3E	0	0	0	0	0	0	59.00	19.00	38.00	20.00	19.00	38.00	13.00	15.00	6.00	18.00	18.00	38.00	13.00	18.00	8.00	10.00	3.00	3.00	21.00	28.00	12.00	
CNAG_01580_1	353810	353839	30	cdsE	8.00	12.00	10.00	5.00	10.00	5.00	11.00	5.00	7.00	3.00	3.00	1.00	4.00	2.00	2.00	0	0	0	1.00	4.00	2.00	1.00	1.00	4.00	0	0	0	
CNAG_01580_2	353899	353931	33	cdsE	8.00	9.00	3.00	3.00	10.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01582_1	355449	355504	56	utr3E	9.00	13.00	12.00	16.00	20.00	7.00	18.00	4.00	9.00	7.00	8.00	11.00	12.00	20.00	5.00	8.00	9.00	13.00	9.00	6.00	12.00	6.00	5.00	2.00	23.00	16.00	18.00	
CNAG_01585_1	359615	359734	120	utr3E	276.00	276.00	255.00	398.00	522.00	244.00	128.00	25.00	60.00	125.00	181.00	153.00	89.00	107.00	55.00	52.00	54.00	133.00	92.00	146.00	105.00	357.00	288.00	307.00	130.00	214.00	157.00	
CNAG_01587_1	362541	362562	22	cdsE	8.00	4.00	6.00	14.00	37.00	16.00	16.00	7.00	9.00	1.00	5.00	2.00	6.00	4.00	3.00	3.00	5.00	7.00	0	0	0	0	0	0	3.00	9.00	2.00	
CNAG_01587_2	362666	362666	1	cdsE	0	0	0	7.00	12.00	2.00	3.00	1.00	2.00	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	2.00	2.00	1.00	
CNAG_01587_3	362839	362859	21	utr3E	37.00	32.00	32.00	82.00	130.00	82.00	88.00	24.00	50.00	38.00	30.00	50.00	21.00	27.00	16.00	33.00	18.00	91.00	19.00	25.00	17.00	8.00	2.00	10.00	28.00	56.00	28.00	
CNAG_01588_1	364539	364641	103	utr3E	4478.00	5337.00	4783.00	3827.00	5133.00	3613.00	3405.00	700.00	1723.00	2486.00	1934.00	2491.00	1338.00	1780.00	964.00	1296.00	942.00	2977.00	1963.00	2346.00	1686.00	15738.00	13812.00	15875.00	3477.00	7025.00	4017.00	
CNAG_01590_1	367036	367048	13	utr3E	4.00	8.00	4.00	14.00	26.00	24.00	7.00	2.00	1.00	1.00	1.00	1.00	0	0	0	3.00	4.00	5.00	3.00	1.00	1.00	2.00	1.00	2.00	0	0	0	
CNAG_01594_1	379100	379118	19	utr3E	0	0	0	4.00	7.00	3.00	14.00	5.00	5.00	7.00	7.00	7.00	4.00	1.00	4.00	4.00	3.00	8.00	1.00	3.00	1.00	14.00	16.00	23.00	10.00	11.00	12.00	
CNAG_01596_1	382563	382567	5	cdsE	84.00	57.00	63.00	88.00	128.00	106.00	67.00	9.00	50.00	18.00	22.00	19.00	7.00	11.00	4.00	13.00	8.00	43.00	17.00	20.00	15.00	13.00	11.00	26.00	23.00	46.00	26.00	
CNAG_01598_1	385447	385464	18	utr3E	90.00	72.00	70.00	163.00	261.00	220.00	299.00	74.00	173.00	102.00	156.00	183.00	51.00	61.00	25.00	146.00	98.00	307.00	69.00	67.00	52.00	24.00	23.00	54.00	105.00	159.00	118.00	
CNAG_01600_1	387432	387432	1	cdsE	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01605_1	399699	399816	118	utr3E	8.00	8.00	13.00	9.00	12.00	15.00	0	0	0	1.00	6.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01605_2	399816	399816	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	6.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01608_1	404676	404676	1	utr3E	1.00	3.00	2.00	7.00	4.00	9.00	28.00	1.00	24.00	6.00	6.00	7.00	0	0	0	8.00	6.00	19.00	4.00	2.00	2.00	13.00	10.00	18.00	1.00	19.00	16.00	
CNAG_01608_2	404755	404755	1	utr3E	5.00	1.00	1.00	1.00	24.00	7.00	6.00	6.00	8.00	0	0	0	5.00	3.00	5.00	3.00	3.00	11.00	0	0	0	8.00	1.00	5.00	2.00	7.00	3.00	
CNAG_01609_1	408226	408242	17	cdsE	19.00	17.00	14.00	43.00	49.00	51.00	10.00	9.00	10.00	5.00	14.00	9.00	2.00	4.00	3.00	5.00	7.00	19.00	1.00	3.00	4.00	0	0	0	3.00	6.00	3.00	
CNAG_01609_2	408307	408317	11	utr3E	1.00	1.00	3.00	6.00	9.00	9.00	1.00	1.00	4.00	9.00	5.00	7.00	1.00	4.00	3.00	1.00	2.00	6.00	0	0	0	0	0	0	3.00	4.00	4.00	
CNAG_01611_1	413058	413058	1	utr5E	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01611_2	415444	415478	35	utr3E	4.00	6.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01611_3	415513	415513	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01612_1	420042	420042	1	cdsI	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01612_2	420355	420364	10	utr3E	1.00	1.00	1.00	3.00	9.00	5.00	22.00	8.00	15.00	18.00	9.00	14.00	5.00	9.00	3.00	11.00	15.00	38.00	8.00	11.00	8.00	0	0	0	10.00	17.00	13.00	
CNAG_01612_3	420364	420364	1	utr3E	0	0	0	0	0	0	22.00	8.00	15.00	18.00	9.00	14.00	5.00	9.00	3.00	0	0	0	8.00	11.00	8.00	0	0	0	10.00	17.00	13.00	
CNAG_01614_1	430187	430195	9	utr3E	25.00	23.00	19.00	47.00	50.00	33.00	90.00	26.00	46.00	50.00	44.00	67.00	18.00	28.00	14.00	29.00	24.00	88.00	12.00	16.00	8.00	6.00	2.00	18.00	28.00	80.00	42.00	
CNAG_01615_1	431715	431719	5	utr3E	3.00	7.00	14.00	24.00	59.00	21.00	98.00	23.00	62.00	93.00	78.00	100.00	43.00	68.00	27.00	46.00	47.00	97.00	44.00	43.00	64.00	47.00	62.00	70.00	74.00	113.00	72.00	
CNAG_01619_1	443580	443621	42	utr3E	0	0	0	4.00	8.00	7.00	9.00	1.00	7.00	3.00	2.00	15.00	5.00	3.00	2.00	9.00	4.00	19.00	8.00	9.00	7.00	0	0	0	14.00	10.00	4.00	
CNAG_01619_2	443645	443645	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01621_1	448999	449078	80	utr3E	631.00	712.00	641.00	844.00	1165.00	748.00	1303.00	422.00	709.00	618.00	827.00	1063.00	941.00	1394.00	669.00	673.00	577.00	1611.00	1056.00	1269.00	999.00	326.00	394.00	367.00	294.00	389.00	270.00	
CNAG_01623_1	452384	452411	28	utr3E	15.00	16.00	18.00	100.00	137.00	70.00	717.00	196.00	506.00	256.00	251.00	396.00	105.00	129.00	73.00	272.00	208.00	605.00	109.00	105.00	100.00	120.00	118.00	270.00	331.00	342.00	234.00	
CNAG_01625_1	454222	454228	7	cdsE	5.00	2.00	2.00	14.00	17.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	2.00	2.00	1.00	
CNAG_01625_2	455382	455382	1	utr3E	0	0	0	5.00	8.00	4.00	6.00	1.00	1.00	1.00	3.00	8.00	1.00	2.00	1.00	3.00	4.00	2.00	0	0	0	0	0	0	1.00	4.00	3.00	
CNAG_01627_1	460233	460249	17	utr3E	95.00	95.00	76.00	183.00	229.00	128.00	85.00	19.00	47.00	42.00	27.00	52.00	19.00	29.00	11.00	35.00	34.00	72.00	21.00	29.00	22.00	5.00	7.00	7.00	23.00	35.00	15.00	
CNAG_01629_1	461964	461972	9	utr3E	4.00	4.00	5.00	26.00	37.00	31.00	46.00	20.00	21.00	7.00	9.00	11.00	1.00	3.00	4.00	8.00	8.00	18.00	5.00	5.00	4.00	4.00	7.00	6.00	3.00	8.00	6.00	
CNAG_01631_1	467164	467219	56	utr3E	4.00	1.00	4.00	5.00	5.00	11.00	21.00	5.00	23.00	22.00	23.00	37.00	10.00	10.00	8.00	25.00	13.00	37.00	8.00	10.00	6.00	15.00	7.00	16.00	17.00	48.00	25.00	
CNAG_01631_2	467460	467460	1	utr3E	2.00	6.00	8.00	9.00	23.00	9.00	28.00	7.00	29.00	5.00	10.00	25.00	8.00	18.00	7.00	14.00	10.00	34.00	14.00	13.00	9.00	21.00	11.00	9.00	21.00	39.00	12.00	
CNAG_01633_1	470184	470184	1	cdsE	0	0	0	0	0	0	3.00	1.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01633_2	473035	473035	1	utr3E	2.00	3.00	4.00	10.00	17.00	13.00	8.00	2.00	1.00	0	0	0	0	0	0	1.00	2.00	7.00	0	0	0	0	0	0	3.00	4.00	1.00	
CNAG_01634_1	474255	474259	5	cdsE	8.00	7.00	11.00	13.00	30.00	22.00	23.00	8.00	13.00	4.00	6.00	9.00	0	0	0	3.00	1.00	11.00	1.00	4.00	1.00	2.00	2.00	3.00	6.00	4.00	3.00	
CNAG_01634_2	474259	474259	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	6.00	9.00	0	0	0	3.00	1.00	11.00	1.00	4.00	1.00	2.00	2.00	3.00	6.00	4.00	3.00	
CNAG_01634_3	474627	474627	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_01634_4	475938	475938	1	cdsE	9.00	11.00	10.00	22.00	24.00	30.00	14.00	4.00	7.00	4.00	6.00	4.00	0	0	0	0	0	0	5.00	10.00	3.00	4.00	3.00	4.00	4.00	8.00	4.00	
CNAG_01634_5	476018	476018	1	utr3E	11.00	16.00	14.00	39.00	53.00	48.00	28.00	4.00	13.00	3.00	2.00	14.00	5.00	5.00	1.00	3.00	7.00	13.00	2.00	3.00	1.00	7.00	1.00	8.00	10.00	7.00	7.00	
CNAG_01635_1	476467	476476	10	utr5E	1.00	1.00	1.00	5.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	3.00	3.00	0	0	0	
CNAG_01635_2	478687	478688	2	utr3E	11.00	14.00	11.00	25.00	33.00	15.00	6.00	3.00	4.00	2.00	3.00	4.00	2.00	4.00	4.00	3.00	2.00	9.00	6.00	6.00	4.00	11.00	7.00	9.00	17.00	22.00	5.00	
CNAG_01637_1	481821	481855	35	utr3E	353.00	410.00	329.00	648.00	954.00	615.00	336.00	82.00	195.00	99.00	117.00	177.00	40.00	65.00	20.00	95.00	87.00	214.00	81.00	87.00	44.00	6.00	3.00	5.00	129.00	261.00	156.00	
CNAG_01639_1	485927	485932	6	utr3E	10.00	8.00	11.00	0	0	0	39.00	21.00	41.00	10.00	11.00	14.00	3.00	5.00	2.00	16.00	13.00	46.00	4.00	8.00	6.00	3.00	2.00	1.00	2.00	1.00	5.00	
CNAG_01641_1	499166	499166	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01641_2	500688	500716	29	cdsE	3.00	2.00	2.00	7.00	8.00	12.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_01641_3	500828	500862	35	utr3E	2.00	4.00	3.00	14.00	23.00	15.00	11.00	3.00	5.00	3.00	2.00	4.00	1.00	2.00	2.00	3.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_01641_4	500935	500956	22	utr3E	3.00	4.00	5.00	38.00	65.00	49.00	9.00	3.00	12.00	3.00	3.00	3.00	4.00	2.00	1.00	3.00	2.00	8.00	0	0	0	5.00	3.00	4.00	4.00	11.00	6.00	
CNAG_01643_1	507749	507785	37	utr3E	30.00	34.00	35.00	96.00	169.00	129.00	64.00	17.00	38.00	29.00	39.00	56.00	9.00	14.00	6.00	21.00	18.00	61.00	11.00	10.00	14.00	10.00	9.00	7.00	26.00	31.00	16.00	
CNAG_01645_1	509176	509196	21	utr5E	0	0	0	24.00	25.00	18.00	0	0	0	2.00	1.00	6.00	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	0	0	0	
CNAG_01645_2	510919	510919	1	utr3E	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01647_1	513954	513974	21	utr3E	51.00	50.00	52.00	61.00	110.00	54.00	168.00	34.00	94.00	80.00	70.00	121.00	26.00	40.00	16.00	56.00	45.00	128.00	25.00	43.00	32.00	40.00	18.00	41.00	70.00	114.00	78.00	
CNAG_01650_1	521745	521753	9	utr3E	32.00	49.00	39.00	143.00	204.00	129.00	389.00	89.00	204.00	148.00	190.00	269.00	59.00	70.00	39.00	117.00	126.00	363.00	68.00	87.00	70.00	1.00	3.00	3.00	63.00	89.00	54.00	
CNAG_01657_1	541649	541665	17	utr3E	95.00	133.00	128.00	507.00	724.00	437.00	175.00	63.00	110.00	59.00	85.00	124.00	30.00	45.00	23.00	95.00	83.00	214.00	41.00	40.00	22.00	13.00	8.00	18.00	49.00	55.00	32.00	
CNAG_01658_1	543190	543190	1	cdsE	0	0	0	3.00	6.00	1.00	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01658_2	546015	546050	36	utr3E	42.00	47.00	47.00	23.00	26.00	9.00	13.00	7.00	11.00	0	0	0	4.00	5.00	6.00	5.00	4.00	9.00	4.00	15.00	4.00	0	0	0	0	0	0	
CNAG_01658_3	546120	546122	3	utr3E	11.00	9.00	13.00	19.00	51.00	29.00	34.00	8.00	14.00	23.00	22.00	26.00	17.00	25.00	13.00	11.00	20.00	35.00	27.00	20.00	11.00	1.00	1.00	5.00	20.00	30.00	14.00	
CNAG_01660_1	548001	548002	2	utr5E	4.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01660_2	549718	549722	5	utr3E	5.00	9.00	5.00	20.00	30.00	14.00	8.00	2.00	5.00	2.00	3.00	3.00	0	0	0	10.00	11.00	11.00	3.00	4.00	4.00	0	0	0	2.00	4.00	2.00	
CNAG_01660_3	549722	549722	1	utr3E	0	0	0	0	0	0	8.00	2.00	5.00	2.00	3.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	4.00	2.00	
CNAG_01664_1	557111	557114	4	utr3E	11.00	6.00	7.00	35.00	49.00	27.00	20.00	6.00	11.00	8.00	8.00	21.00	2.00	6.00	1.00	11.00	10.00	22.00	7.00	5.00	6.00	0	0	0	11.00	15.00	5.00	
CNAG_01666_1	559334	559335	2	cdsE	0	0	0	0	0	0	36.00	22.00	33.00	9.00	15.00	24.00	2.00	5.00	1.00	16.00	6.00	38.00	8.00	9.00	12.00	0	0	0	7.00	11.00	7.00	
CNAG_01666_2	559408	559418	11	utr3E	325.00	295.00	302.00	489.00	855.00	773.00	327.00	86.00	184.00	133.00	150.00	195.00	38.00	50.00	13.00	110.00	74.00	245.00	58.00	54.00	55.00	8.00	6.00	12.00	70.00	163.00	81.00	
CNAG_01667_1	560987	561030	44	utr3E	11.00	7.00	8.00	12.00	26.00	23.00	15.00	4.00	9.00	4.00	9.00	11.00	2.00	1.00	1.00	9.00	3.00	24.00	3.00	3.00	2.00	0	0	0	3.00	3.00	1.00	
CNAG_01667_2	561030	561030	1	utr3E	11.00	7.00	8.00	0	0	0	15.00	4.00	9.00	4.00	9.00	11.00	2.00	1.00	1.00	9.00	3.00	24.00	3.00	3.00	2.00	0	0	0	3.00	3.00	1.00	
CNAG_01667_3	561095	561101	7	utr3E	17.00	21.00	19.00	0	0	0	46.00	13.00	26.00	21.00	30.00	30.00	10.00	15.00	7.00	31.00	26.00	65.00	8.00	12.00	10.00	0	0	0	12.00	21.00	9.00	
CNAG_01670_1	565911	565911	1	utr3E	3.00	4.00	7.00	5.00	13.00	8.00	0	0	0	3.00	4.00	2.00	0	0	0	1.00	2.00	2.00	0	0	0	1.00	2.00	5.00	1.00	4.00	3.00	
CNAG_01670_2	565996	566027	32	utr3E	9.00	9.00	14.00	27.00	34.00	23.00	5.00	6.00	11.00	11.00	13.00	24.00	6.00	13.00	9.00	8.00	5.00	18.00	14.00	18.00	7.00	30.00	24.00	33.00	22.00	27.00	24.00	
CNAG_01675_1	578440	578449	10	utr3E	23.00	24.00	27.00	53.00	83.00	56.00	36.00	11.00	19.00	15.00	22.00	24.00	4.00	10.00	3.00	14.00	14.00	34.00	8.00	9.00	6.00	9.00	2.00	11.00	23.00	63.00	31.00	
CNAG_01677_1	582056	582063	8	utr3E	186.00	196.00	197.00	337.00	492.00	319.00	472.00	119.00	306.00	219.00	216.00	329.00	106.00	125.00	59.00	147.00	132.00	356.00	131.00	182.00	101.00	19.00	17.00	40.00	117.00	194.00	125.00	
CNAG_01679_1	587194	587196	3	utr3I	8.00	12.00	10.00	24.00	38.00	36.00	6.00	1.00	2.00	6.00	11.00	11.00	20.00	38.00	15.00	5.00	7.00	14.00	14.00	15.00	18.00	0	0	0	2.00	3.00	3.00	
CNAG_01679_2	587595	587605	11	utr3E	249.00	244.00	242.00	612.00	869.00	622.00	447.00	93.00	277.00	111.00	130.00	175.00	52.00	66.00	33.00	100.00	101.00	282.00	71.00	61.00	44.00	141.00	75.00	100.00	144.00	254.00	130.00	
CNAG_01681_1	594560	594576	17	utr3E	57.00	44.00	43.00	264.00	448.00	330.00	89.00	20.00	31.00	29.00	49.00	49.00	11.00	22.00	6.00	37.00	20.00	80.00	35.00	44.00	26.00	42.00	40.00	61.00	172.00	191.00	98.00	
CNAG_01683_1	606578	606616	39	utr3E	54.00	53.00	77.00	1163.00	1619.00	983.00	134.00	24.00	72.00	91.00	133.00	150.00	20.00	25.00	17.00	85.00	68.00	197.00	41.00	45.00	41.00	126.00	88.00	200.00	40.00	68.00	53.00	
CNAG_01687_1	612950	612959	10	cdsE	0	0	0	5.00	5.00	6.00	0	0	0	0	0	0	0	0	0	6.00	6.00	13.00	1.00	1.00	3.00	4.00	5.00	6.00	12.00	6.00	4.00	
CNAG_01687_2	612962	612966	5	cdsE	0	0	0	0	0	0	7.00	3.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01687_3	613526	613526	1	utr3E	26.00	14.00	19.00	28.00	55.00	40.00	52.00	14.00	29.00	18.00	11.00	12.00	9.00	12.00	3.00	12.00	10.00	45.00	9.00	10.00	5.00	15.00	20.00	32.00	27.00	34.00	30.00	
CNAG_01688_1	616714	616718	5	cdsE	0	0	0	8.00	12.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01688_2	617118	617133	16	utr3E	23.00	24.00	22.00	121.00	191.00	114.00	80.00	18.00	52.00	28.00	42.00	54.00	11.00	13.00	7.00	38.00	24.00	82.00	16.00	21.00	18.00	13.00	8.00	12.00	23.00	32.00	17.00	
CNAG_01690_1	619051	619051	1	cdsI	0	0	0	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
