	merge_cluster																
CNAG_01640_5	492491	492493	3	cdsE	14.00	12.00	16.00	0	0	0	5.00	9.00	5.00	2.00	1.00	2.00	
CNAG_01640_6	492817	492897	81	cdsE	0	0	0	0	0	0	5.00	8.00	5.00	12.00	12.00	13.00	
CNAG_01640_7	494220	494229	10	cdsE	11.00	9.00	9.00	0	0	0	5.00	6.00	6.00	1.00	1.00	1.00	
CNAG_01640_8	496554	496598	45	utr5E	36.00	21.00	14.00	5.00	7.00	7.00	28.00	24.00	13.00	5.00	5.00	5.00	
CNAG_01642_1	502216	502261	46	cdsE	14.00	18.00	17.00	20.00	18.00	15.00	15.00	16.00	13.00	6.00	6.00	7.00	
CNAG_01642_2	506260	506449	190	utr5E	323.00	277.00	191.00	118.00	122.00	89.00	165.00	131.00	122.00	225.00	191.00	214.00	
CNAG_01642_3	506580	506634	55	utr5E	20.00	27.00	17.00	7.00	2.00	3.00	60.00	49.00	42.00	27.00	16.00	20.00	
CNAG_01644_1	508713	508734	22	cdsE	0	0	0	31.00	36.00	31.00	1.00	1.00	1.00	4.00	2.00	1.00	
CNAG_01644_2	508876	508984	109	utr5E	67.00	75.00	51.00	33.00	35.00	34.00	55.00	47.00	34.00	27.00	26.00	34.00	
CNAG_01646_1	511115	511135	21	cdsE	0	0	0	4.00	4.00	8.00	0	0	0	0	0	0	
CNAG_01646_2	512128	512129	2	cdsE	9.00	3.00	5.00	0	0	0	2.00	5.00	1.00	1.00	1.00	1.00	
CNAG_01646_3	512452	512452	1	cdsE	0	0	0	1.00	2.00	6.00	0	0	0	7.00	4.00	3.00	
CNAG_01646_4	512526	512674	149	utr5E	43.00	43.00	25.00	22.00	21.00	22.00	27.00	22.00	20.00	32.00	24.00	30.00	
CNAG_01648_1	514718	514982	265	utr5E	955.00	1507.00	1304.00	1520.00	988.00	1281.00	735.00	742.00	685.00	1679.00	1032.00	1418.00	
CNAG_01649_1	515750	515902	153	cdsE	1.00	1.00	1.00	0	0	0	1.00	1.00	1.00	21.00	17.00	19.00	
CNAG_01649_2	517328	517381	54	cdsE	0	0	0	6.00	6.00	6.00	0	0	0	12.00	11.00	12.00	
CNAG_01649_3	517652	517831	180	cdsE	22.00	26.00	29.00	1.00	1.00	2.00	5.00	6.00	7.00	0	0	0	
CNAG_01649_4	519963	520031	69	utr5E	156.00	122.00	55.00	87.00	84.00	84.00	105.00	94.00	59.00	72.00	38.00	51.00	
CNAG_01651_1	521853	521899	47	cdsE	0	0	0	0	0	0	0	0	0	5.00	5.00	6.00	
CNAG_01651_2	522077	522077	1	cdsE	1.00	1.00	2.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_01651_3	523406	523406	1	cdsE	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	
CNAG_01651_4	523613	523628	16	cdsE	0	0	0	16.00	14.00	11.00	0	0	0	29.00	19.00	20.00	
CNAG_01651_5	523694	523712	19	cdsE	0	0	0	0	0	0	0	0	0	6.00	5.00	6.00	
CNAG_01651_6	524901	524901	1	utr5E	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_01652_1	525438	525562	125	cdsE	0	0	0	0	0	0	6.00	5.00	4.00	44.00	22.00	33.00	
CNAG_01652_2	527020	527140	121	cdsE	1.00	2.00	1.00	6.00	8.00	7.00	3.00	2.00	4.00	22.00	14.00	16.00	
CNAG_01652_3	527632	527700	69	utr5E	27.00	42.00	31.00	91.00	59.00	83.00	70.00	81.00	75.00	77.00	46.00	75.00	
CNAG_01653_1	529097	529097	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01654_1	533834	533928	95	utr5E	409.00	569.00	559.00	143.00	132.00	147.00	602.00	430.00	450.00	221.00	109.00	152.00	
CNAG_01655_1	537304	537407	104	utr5E	700.00	641.00	485.00	418.00	398.00	351.00	394.00	294.00	274.00	314.00	160.00	263.00	
CNAG_01656_1	539432	539439	8	utr5E	5.00	7.00	7.00	5.00	3.00	3.00	1.00	1.00	1.00	1.00	5.00	2.00	
CNAG_01659_1	546343	546388	46	cdsE	2.00	15.00	4.00	10.00	17.00	10.00	2.00	2.00	2.00	29.00	13.00	19.00	
CNAG_01659_2	547900	547968	69	utr5E	109.00	117.00	88.00	59.00	56.00	43.00	97.00	94.00	71.00	58.00	30.00	39.00	
CNAG_01663_1	553490	553558	69	cdsE	0	0	0	14.00	19.00	10.00	10.00	7.00	8.00	1.00	2.00	1.00	
CNAG_01663_2	553612	553667	56	cdsE	0	0	0	0	0	0	0	0	0	12.00	8.00	5.00	
CNAG_01663_3	553982	553987	6	cdsE	0	0	0	0	0	0	1.00	2.00	6.00	9.00	3.00	10.00	
CNAG_01663_4	554410	554410	1	cdsE	0	0	0	6.00	3.00	7.00	0	0	0	6.00	2.00	2.00	
CNAG_01663_5	555211	555238	28	utr5E	70.00	97.00	84.00	12.00	14.00	5.00	40.00	41.00	36.00	31.00	24.00	31.00	
CNAG_01665_1	557336	557365	30	cdsE	0	0	0	0	0	0	0	0	0	4.00	3.00	3.00	
CNAG_01665_2	557796	557841	46	cdsE	8.00	9.00	11.00	0	0	0	6.00	2.00	3.00	0	0	0	
CNAG_01665_3	558291	558313	23	utr5E	59.00	32.00	24.00	7.00	4.00	5.00	23.00	15.00	19.00	13.00	17.00	13.00	
CNAG_01668_1	562764	562844	81	utr5E	79.00	140.00	130.00	101.00	80.00	102.00	114.00	109.00	108.00	95.00	36.00	54.00	
CNAG_01669_1	564653	564711	59	utr5E	210.00	241.00	205.00	129.00	101.00	99.00	202.00	180.00	186.00	149.00	74.00	104.00	
CNAG_01671_1	568379	568490	112	utr5E	60.00	87.00	50.00	150.00	150.00	87.00	75.00	48.00	40.00	82.00	42.00	48.00	
CNAG_01673_1	573086	573410	325	utr5E	218.00	210.00	131.00	46.00	51.00	36.00	99.00	82.00	58.00	32.00	27.00	21.00	
CNAG_01674_1	574826	574826	1	cdsE	0	0	0	4.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01676_1	579415	579415	1	cdsE	0	0	0	5.00	8.00	6.00	2.00	2.00	2.00	10.00	22.00	2.00	
CNAG_01676_2	580504	580603	100	utr5E	165.00	180.00	189.00	56.00	44.00	55.00	186.00	182.00	148.00	122.00	59.00	75.00	
CNAG_01678_1	583920	584050	131	cdsE	0	0	0	0	0	0	4.00	5.00	4.00	24.00	23.00	19.00	
CNAG_01678_2	585454	585508	55	cdsE	1.00	1.00	3.00	28.00	22.00	28.00	1.00	1.00	3.00	3.00	2.00	2.00	
CNAG_01678_3	585936	586029	94	utr5E	111.00	161.00	160.00	83.00	65.00	54.00	152.00	123.00	141.00	26.00	7.00	16.00	
CNAG_01680_1	590204	590204	1	utr5E	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	
CNAG_01682_1	597948	598206	259	cdsE	192.00	202.00	153.00	56.00	64.00	61.00	35.00	39.00	30.00	20.00	13.00	14.00	
CNAG_01682_2	598745	598917	173	utr5E	948.00	1379.00	1030.00	896.00	865.00	836.00	358.00	408.00	411.00	272.00	167.00	231.00	
CNAG_01686_1	610878	611084	207	utr5E	1200.00	973.00	538.00	1389.00	999.00	831.00	468.00	334.00	333.00	641.00	338.00	554.00	
CNAG_01689_1	618532	618632	101	utr5E	8.00	8.00	10.00	16.00	18.00	11.00	5.00	6.00	5.00	0	0	0	
CNAG_01691_1	623859	624159	301	utr5E	504.00	626.00	405.00	408.00	388.00	341.00	429.00	412.00	445.00	289.00	226.00	203.00	
CNAG_01692_1	627764	627891	128	utr5E	319.00	480.00	434.00	293.00	205.00	257.00	357.00	333.00	341.00	172.00	119.00	147.00	
CNAG_01695_1	636515	636515	1	cdsE	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01695_2	637843	637866	24	utr5E	1.00	2.00	8.00	20.00	20.00	21.00	7.00	4.00	7.00	1.00	4.00	2.00	
CNAG_01697_1	640819	640830	12	cdsE	29.00	33.00	33.00	11.00	12.00	17.00	11.00	13.00	9.00	28.00	22.00	13.00	
CNAG_01697_2	642036	642121	86	utr5E	70.00	94.00	85.00	48.00	47.00	46.00	110.00	93.00	85.00	28.00	20.00	30.00	
CNAG_01698_1	642719	642719	1	cdsE	1.00	1.00	4.00	0	0	0	4.00	1.00	2.00	0	0	0	
CNAG_01698_2	642817	642930	114	cdsE	0	0	0	0	0	0	3.00	4.00	3.00	20.00	19.00	19.00	
CNAG_01699_1	645139	645165	27	utr3E	11.00	9.00	10.00	0	0	0	9.00	6.00	4.00	6.00	1.00	6.00	
CNAG_01699_2	646225	646225	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01699_3	646350	646350	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_01699_4	646608	646632	25	cdsE	0	0	0	0	0	0	3.00	1.00	1.00	6.00	5.00	2.00	
CNAG_01699_5	646673	646673	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01699_6	647060	647060	1	cdsI	0	0	0	0	0	0	0	0	0	3.00	2.00	2.00	
CNAG_01699_7	648017	648026	10	utr5E	4.00	14.00	10.00	3.00	5.00	2.00	9.00	7.00	7.00	9.00	6.00	11.00	
CNAG_01703_1	660109	660239	131	utr5E	67.00	82.00	53.00	88.00	84.00	74.00	150.00	114.00	102.00	57.00	47.00	59.00	
CNAG_01704_1	660819	660819	1	cdsE	0	0	0	29.00	30.00	39.00	0	0	0	1.00	6.00	1.00	
CNAG_01704_2	661885	661971	87	cdsE	22.00	25.00	25.00	5.00	3.00	6.00	4.00	3.00	5.00	1.00	2.00	1.00	
CNAG_01704_3	662681	662773	93	cdsE	17.00	26.00	20.00	14.00	11.00	20.00	23.00	21.00	22.00	0	0	0	
CNAG_01704_4	664072	664126	55	utr5E	107.00	109.00	90.00	58.00	55.00	67.00	135.00	141.00	107.00	75.00	56.00	67.00	
CNAG_01706_1	666123	666158	36	cdsE	0	0	0	0	0	0	1.00	1.00	4.00	3.00	3.00	2.00	
CNAG_01706_2	666544	666544	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_01706_3	666738	666738	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01706_4	666818	666818	1	cdsE	0	0	0	0	0	0	0	0	0	7.00	1.00	2.00	
CNAG_01707_1	669111	669238	128	cdsE	0	0	0	21.00	18.00	17.00	0	0	0	1.00	1.00	1.00	
CNAG_01707_2	669336	669395	60	cdsE	47.00	36.00	32.00	1.00	3.00	1.00	4.00	9.00	9.00	1.00	1.00	1.00	
CNAG_01707_3	669645	669654	10	cdsE	0	0	0	0	0	0	0	0	0	4.00	3.00	2.00	
CNAG_01707_4	669806	669809	4	cdsE	4.00	4.00	2.00	0	0	0	5.00	3.00	3.00	0	0	0	
CNAG_01707_5	671990	672014	25	utr5E	35.00	23.00	20.00	21.00	35.00	20.00	13.00	6.00	9.00	5.00	9.00	8.00	
CNAG_01709_1	677660	677790	131	utr5E	870.00	1001.00	869.00	822.00	643.00	693.00	1136.00	951.00	850.00	410.00	234.00	305.00	
CNAG_01711_1	680319	680515	197	cdsE	2.00	1.00	1.00	38.00	38.00	35.00	3.00	2.00	5.00	50.00	39.00	33.00	
CNAG_01711_2	680583	680679	97	cdsE	1.00	1.00	1.00	4.00	3.00	5.00	0	0	0	15.00	14.00	14.00	
CNAG_01711_3	681212	681232	21	cdsE	48.00	37.00	44.00	5.00	7.00	7.00	6.00	7.00	13.00	0	0	0	
CNAG_01711_4	683207	683231	25	utr5E	89.00	108.00	82.00	114.00	92.00	79.00	58.00	64.00	63.00	93.00	61.00	70.00	
CNAG_01713_1	686317	686906	590	utr5E	4980.00	4651.00	3556.00	8852.00	7974.00	6934.00	17408.00	14515.00	16836.00	14308.00	9288.00	9337.00	
CNAG_01714_1	687574	687656	83	cdsI	0	0	0	0	0	0	0	0	0	9.00	16.00	8.00	
CNAG_01715_1	691916	692018	103	cdsE	44.00	60.00	41.00	16.00	7.00	9.00	17.00	13.00	12.00	3.00	2.00	1.00	
CNAG_01715_2	694037	694065	29	utr5E	212.00	288.00	256.00	205.00	168.00	142.00	139.00	141.00	117.00	69.00	72.00	69.00	
CNAG_01717_1	697142	697216	75	utr3E	1.00	2.00	2.00	3.00	5.00	10.00	1.00	4.00	1.00	29.00	26.00	27.00	
CNAG_01717_2	698932	698985	54	utr5E	465.00	446.00	349.00	422.00	512.00	359.00	262.00	187.00	183.00	177.00	106.00	134.00	
CNAG_01720_1	703896	703907	12	cdsE	0	0	0	8.00	2.00	3.00	2.00	2.00	2.00	4.00	8.00	6.00	
CNAG_01720_2	704047	704076	30	cdsE	0	0	0	4.00	4.00	3.00	3.00	3.00	4.00	3.00	3.00	5.00	
CNAG_01720_3	704758	704788	31	cdsE	58.00	71.00	37.00	11.00	38.00	12.00	40.00	39.00	28.00	6.00	6.00	3.00	
CNAG_01720_4	704822	704904	83	cdsE	31.00	96.00	73.00	19.00	60.00	32.00	46.00	45.00	44.00	15.00	15.00	9.00	
CNAG_01723_1	720134	720298	165	utr3E	18.00	29.00	19.00	7.00	8.00	8.00	8.00	10.00	11.00	0	0	0	
CNAG_01723_2	720542	720545	4	cdsE	0	0	0	6.00	7.00	14.00	0	0	0	0	0	0	
CNAG_01723_3	720965	721032	68	cdsE	0	0	0	1.00	1.00	2.00	2.00	2.00	2.00	7.00	7.00	4.00	
CNAG_01723_4	721189	721205	17	cdsE	0	0	0	0	0	0	0	0	0	3.00	4.00	2.00	
CNAG_01723_5	722167	722222	56	utr5E	32.00	61.00	46.00	17.00	16.00	15.00	32.00	24.00	30.00	20.00	15.00	17.00	
CNAG_01725_1	724537	724537	1	utr5E	0	0	0	0	0	0	2.00	3.00	5.00	0	0	0	
CNAG_01730_1	739981	739981	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	
CNAG_01730_2	740364	740410	47	utr5E	89.00	87.00	72.00	20.00	13.00	12.00	62.00	64.00	61.00	15.00	20.00	17.00	
CNAG_01731_1	742185	742185	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_01731_2	742237	742237	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	1.00	2.00	
CNAG_01731_3	744239	744246	8	utr5E	4.00	4.00	2.00	2.00	2.00	1.00	10.00	10.00	3.00	5.00	7.00	8.00	
CNAG_01733_1	748315	748452	138	cdsE	1146.00	1188.00	934.00	678.00	620.00	482.00	256.00	210.00	270.00	97.00	106.00	95.00	
CNAG_01733_2	749121	749148	28	utr5E	458.00	409.00	276.00	396.00	357.00	377.00	109.00	95.00	97.00	224.00	138.00	210.00	
CNAG_01735_1	753486	753920	435	utr5E	7615.00	8632.00	6957.00	19941.00	16560.00	16638.00	20239.00	20187.00	19950.00	45368.00	22396.00	32831.00	
CNAG_01736_1	755308	755308	1	cdsI	0	0	0	1.00	2.00	5.00	4.00	2.00	6.00	0	0	0	
CNAG_01736_2	755395	755422	28	utr5E	21.00	48.00	47.00	26.00	23.00	19.00	74.00	72.00	63.00	95.00	70.00	111.00	
CNAG_01738_1	757715	757825	111	cdsE	0	0	0	6.00	2.00	6.00	0	0	0	16.00	9.00	9.00	
CNAG_01738_2	757958	758043	86	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	7.00	7.00	6.00	
CNAG_01738_3	760053	760057	5	cdsE	0	0	0	9.00	10.00	7.00	0	0	0	0	0	0	
CNAG_01738_4	760153	760154	2	cdsE	0	0	0	4.00	8.00	7.00	0	0	0	0	0	0	
CNAG_01738_5	760481	760504	24	utr5E	111.00	88.00	67.00	30.00	20.00	21.00	51.00	37.00	15.00	11.00	6.00	7.00	
CNAG_01740_1	764333	764358	26	cdsE	0	0	0	6.00	8.00	17.00	0	0	0	3.00	6.00	3.00	
CNAG_01740_2	764590	764593	4	cdsE	7.00	16.00	8.00	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_01740_3	765024	765031	8	cdsE	5.00	10.00	8.00	0	0	0	3.00	3.00	2.00	0	0	0	
CNAG_01740_4	765549	765626	78	utr5E	40.00	33.00	34.00	13.00	21.00	18.00	24.00	19.00	10.00	11.00	16.00	15.00	
CNAG_01742_1	767468	767487	20	cdsE	0	0	0	3.00	7.00	3.00	0	0	0	3.00	1.00	3.00	
CNAG_01742_2	767561	767563	3	cdsE	0	0	0	9.00	8.00	8.00	0	0	0	1.00	4.00	2.00	
CNAG_01742_3	768852	768937	86	utr5E	11.00	16.00	15.00	33.00	18.00	17.00	58.00	62.00	62.00	24.00	20.00	21.00	
CNAG_01744_1	772845	773150	306	utr5E	3368.00	3775.00	2384.00	6237.00	5308.00	4878.00	2450.00	2080.00	2127.00	2843.00	1311.00	1848.00	
CNAG_01746_1	776525	776525	1	cdsE	0	0	0	0	0	0	2.00	4.00	1.00	0	0	0	
CNAG_01746_2	776622	776622	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	
CNAG_01746_3	776716	776716	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CNAG_01746_4	776717	776717	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01746_5	777693	777693	1	cdsE	0	0	0	3.00	1.00	2.00	0	0	0	0	0	0	
CNAG_01746_6	778191	778205	15	utr5E	3.00	3.00	1.00	6.00	3.00	5.00	9.00	12.00	3.00	5.00	2.00	8.00	
CNAG_01749_1	787115	787159	45	utr5E	57.00	75.00	93.00	51.00	41.00	51.00	88.00	91.00	82.00	46.00	41.00	40.00	
CNAG_01750_1	790112	790297	186	utr5E	1862.00	2232.00	2359.00	666.00	800.00	707.00	882.00	798.00	777.00	930.00	516.00	654.00	
CNAG_01752_1	794795	794902	108	utr5E	355.00	431.00	384.00	170.00	135.00	163.00	139.00	78.00	78.00	64.00	43.00	56.00	
CNAG_01754_1	797335	797335	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_01754_2	797458	797458	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CNAG_01754_3	797869	797869	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01754_4	798075	798075	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01754_5	798990	798992	3	cdsE	4.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_01754_6	799853	799875	23	cdsE	0	0	0	4.00	5.00	4.00	0	0	0	0	0	0	
CNAG_01754_7	800270	800291	22	cdsE	0	0	0	4.00	8.00	5.00	0	0	0	0	0	0	
CNAG_01754_8	800381	800385	5	utr5E	0	0	0	6.00	6.00	6.00	0	0	0	0	0	0	
CNAG_01756_1	803641	803641	1	cdsE	0	0	0	1.00	1.00	5.00	0	0	0	0	0	0	
CNAG_01756_2	804283	804325	43	utr5E	22.00	16.00	38.00	21.00	16.00	18.00	38.00	36.00	29.00	34.00	21.00	29.00	
CNAG_01758_1	807315	807324	10	cdsE	0	0	0	8.00	6.00	10.00	0	0	0	2.00	3.00	1.00	
CNAG_01758_2	807412	807412	1	cdsE	0	0	0	6.00	2.00	6.00	0	0	0	0	0	0	
CNAG_01758_3	808081	808176	96	cdsE	10.00	18.00	17.00	22.00	21.00	28.00	0	0	0	3.00	4.00	5.00	
CNAG_01758_4	809166	809209	44	utr5E	9.00	5.00	7.00	4.00	2.00	2.00	25.00	29.00	23.00	5.00	8.00	8.00	
CNAG_01760_1	816373	816451	79	utr5E	0	0	0	1.00	3.00	1.00	3.00	4.00	4.00	19.00	16.00	16.00	
CNAG_01761_1	817631	817759	129	utr5E	3144.00	3202.00	2483.00	1632.00	1262.00	1578.00	2659.00	1925.00	1696.00	1748.00	639.00	1240.00	
CNAG_01763_1	825516	825612	97	utr5E	50.00	57.00	54.00	29.00	30.00	25.00	24.00	31.00	31.00	32.00	14.00	25.00	
CNAG_01765_1	829622	829622	1	utr3E	0	0	0	0	0	0	0	0	0	3.00	7.00	5.00	
CNAG_01765_2	829859	829859	1	cdsE	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01765_3	829874	829874	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	3.00	3.00	2.00	
CNAG_01765_4	829910	829930	21	cdsE	0	0	0	0	0	0	4.00	4.00	3.00	0	0	0	
CNAG_01765_5	830108	830213	106	cdsE	3.00	6.00	5.00	4.00	4.00	3.00	6.00	5.00	6.00	6.00	6.00	7.00	
CNAG_01765_6	830372	830372	1	cdsE	0	0	0	1.00	2.00	5.00	0	0	0	0	0	0	
CNAG_01765_7	831505	831551	47	cdsE	0	0	0	3.00	5.00	3.00	0	0	0	0	0	0	
CNAG_01765_8	831933	831933	1	utr5E	0	0	0	1.00	3.00	1.00	1.00	1.00	1.00	3.00	5.00	1.00	
CNAG_01765_9	832208	832238	31	utr5E	3.00	3.00	3.00	2.00	2.00	4.00	10.00	8.00	6.00	0	0	0	
CNAG_01769_1	843849	843948	100	utr5E	277.00	317.00	256.00	270.00	202.00	217.00	91.00	97.00	96.00	70.00	50.00	46.00	
CNAG_01770_1	844588	844599	12	cdsE	33.00	57.00	46.00	20.00	18.00	18.00	15.00	21.00	24.00	38.00	16.00	11.00	
CNAG_01770_2	844745	844776	32	cdsE	0	0	0	14.00	6.00	13.00	2.00	2.00	3.00	15.00	15.00	15.00	
CNAG_01770_3	846324	846448	125	cdsE	0	0	0	26.00	25.00	23.00	3.00	3.00	2.00	7.00	4.00	5.00	
CNAG_01770_4	846838	846881	44	utr5E	109.00	123.00	96.00	128.00	117.00	120.00	59.00	55.00	65.00	65.00	26.00	28.00	
CNAG_01772_1	849744	849807	64	utr5E	138.00	117.00	86.00	68.00	38.00	58.00	63.00	66.00	53.00	117.00	57.00	85.00	
CNAG_01777_1	862512	862700	189	utr5E	558.00	941.00	483.00	817.00	599.00	609.00	315.00	383.00	377.00	365.00	209.00	304.00	
CNAG_01779_1	864468	864535	68	utr3E	2.00	5.00	2.00	9.00	7.00	6.00	9.00	13.00	15.00	10.00	6.00	7.00	
CNAG_01779_2	864604	864663	60	cdsE	0	0	0	0	0	0	14.00	9.00	10.00	8.00	17.00	15.00	
CNAG_01779_3	866042	866092	51	utr5E	52.00	39.00	38.00	15.00	24.00	16.00	44.00	36.00	26.00	26.00	20.00	22.00	
CNAG_01781_1	871355	871441	87	cdsE	0	0	0	24.00	23.00	39.00	28.00	17.00	17.00	35.00	19.00	28.00	
CNAG_01781_2	871693	871920	228	utr5E	116.00	91.00	84.00	152.00	141.00	104.00	759.00	647.00	514.00	2986.00	1689.00	2214.00	
CNAG_01787_1	931449	931473	25	utr5E	6.00	10.00	11.00	2.00	2.00	1.00	2.00	1.00	2.00	3.00	2.00	3.00	
CNAG_01788_1	934148	934255	108	cdsE	7.00	6.00	8.00	2.00	2.00	3.00	1.00	1.00	1.00	35.00	16.00	20.00	
CNAG_01788_2	935325	935489	165	utr5E	114.00	194.00	235.00	157.00	121.00	145.00	161.00	176.00	155.00	84.00	61.00	80.00	
CNAG_01790_1	937043	937064	22	cdsE	0	0	0	9.00	8.00	7.00	0	0	0	0	0	0	
CNAG_01790_2	937694	937753	60	utr5E	22.00	45.00	41.00	23.00	27.00	24.00	3.00	8.00	4.00	10.00	6.00	11.00	
CNAG_01790_3	937792	937901	110	utr5E	73.00	96.00	84.00	35.00	34.00	27.00	63.00	63.00	49.00	20.00	15.00	14.00	
CNAG_01791_1	938967	939115	149	cdsE	53.00	70.00	74.00	361.00	266.00	281.00	21.00	16.00	22.00	235.00	165.00	226.00	
CNAG_01791_2	939479	939650	172	cdsE	76.00	64.00	71.00	128.00	115.00	127.00	27.00	20.00	15.00	127.00	73.00	68.00	
CNAG_01791_3	940326	940424	99	utr5E	104.00	155.00	249.00	75.00	66.00	76.00	186.00	192.00	149.00	145.00	106.00	128.00	
CNAG_01795_1	949792	949793	2	cdsE	4.00	4.00	3.00	0	0	0	3.00	2.00	3.00	0	0	0	
CNAG_01795_2	950073	950073	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01795_3	951741	951741	1	cdsE	3.00	3.00	2.00	0	0	0	5.00	1.00	2.00	0	0	0	
CNAG_01795_4	952934	952962	29	utr5E	53.00	43.00	21.00	38.00	31.00	25.00	20.00	6.00	16.00	10.00	6.00	3.00	
CNAG_01797_1	956850	956920	71	utr5E	340.00	202.00	163.00	100.00	103.00	97.00	168.00	108.00	90.00	82.00	42.00	62.00	
CNAG_01799_1	961184	961248	65	utr5E	787.00	1019.00	827.00	914.00	689.00	805.00	308.00	247.00	314.00	235.00	163.00	248.00	
CNAG_01802_1	964336	964421	86	utr5E	188.00	160.00	107.00	115.00	115.00	121.00	84.00	74.00	61.00	61.00	30.00	39.00	
CNAG_01808_1	980119	980277	159	utr5E	2744.00	3421.00	2864.00	1836.00	1912.00	1620.00	1795.00	1450.00	1700.00	1203.00	462.00	669.00	
CNAG_01810_1	983140	983251	112	utr5E	168.00	196.00	172.00	89.00	121.00	107.00	95.00	57.00	67.00	72.00	30.00	28.00	
CNAG_01812_1	985638	985763	126	utr5E	305.00	404.00	407.00	233.00	188.00	237.00	274.00	349.00	275.00	453.00	336.00	327.00	
CNAG_01815_1	989992	990050	59	utr3E	0	0	0	10.00	6.00	6.00	2.00	1.00	1.00	0	0	0	
CNAG_01815_2	990330	990399	70	cdsE	1.00	1.00	1.00	3.00	3.00	2.00	14.00	10.00	12.00	16.00	9.00	9.00	
CNAG_01815_3	993339	993357	19	utr5E	13.00	9.00	14.00	13.00	8.00	11.00	17.00	12.00	15.00	9.00	13.00	13.00	
CNAG_01817_1	994761	994786	26	cdsE	15.00	21.00	21.00	9.00	7.00	4.00	13.00	23.00	17.00	1.00	1.00	1.00	
CNAG_01817_2	995192	995337	146	cdsE	8.00	5.00	5.00	1.00	4.00	1.00	10.00	7.00	11.00	16.00	16.00	13.00	
CNAG_01817_3	996878	997007	130	utr5E	223.00	274.00	222.00	74.00	62.00	58.00	147.00	138.00	128.00	60.00	57.00	53.00	
CNAG_01819_1	999486	999679	194	utr5E	506.00	490.00	386.00	215.00	173.00	172.00	269.00	229.00	178.00	134.00	82.00	99.00	
CNAG_01823_1	1008942	1009147	206	utr5E	339.00	401.00	362.00	356.00	353.00	290.00	265.00	293.00	247.00	829.00	425.00	649.00	
CNAG_01825_1	1017357	1017453	97	cdsE	6.00	4.00	4.00	8.00	9.00	5.00	4.00	3.00	5.00	9.00	9.00	8.00	
CNAG_01825_2	1017941	1017995	55	utr5E	70.00	74.00	57.00	43.00	39.00	33.00	50.00	50.00	42.00	17.00	16.00	12.00	
CNAG_01826_1	1018394	1018397	4	utr3E	0	0	0	0	0	0	0	0	0	12.00	5.00	8.00	
CNAG_01826_2	1020925	1020997	73	utr5E	83.00	128.00	97.00	51.00	50.00	47.00	88.00	74.00	66.00	70.00	58.00	59.00	
CNAG_01827_1	1024446	1024508	63	utr5E	13.00	14.00	8.00	1.00	1.00	1.00	5.00	2.00	2.00	0	0	0	
CNAG_01832_1	1034355	1034551	197	utr5E	624.00	805.00	780.00	780.00	823.00	631.00	539.00	434.00	513.00	787.00	420.00	467.00	
CNAG_01834_1	1037748	1037889	142	utr5E	667.00	882.00	730.00	584.00	497.00	389.00	439.00	441.00	434.00	392.00	241.00	272.00	
CNAG_01835_1	1038327	1038430	104	utr3E	168.00	254.00	295.00	175.00	140.00	123.00	101.00	96.00	109.00	380.00	187.00	222.00	
CNAG_01835_2	1041522	1041609	88	utr5E	226.00	314.00	246.00	116.00	115.00	97.00	104.00	111.00	128.00	90.00	60.00	86.00	
