	merge_cluster																						
CNJ01690_3	495946	496010	65	utr3E	34.00	19.00	16.00	6.00	7.00	6.00	2.00	4.00	4.00	4.00	5.00	11.00	16.00	15.00	26.00	18.00	7.00	11.00	
CNJ01740_1	506870	506878	9	cdsE	8.00	6.00	15.00	7.00	12.00	6.00	0	0	0	8.00	7.00	10.00	9.00	8.00	8.00	5.00	6.00	5.00	
CNJ01740_2	506932	506958	27	utr3E	114.00	73.00	64.00	77.00	47.00	32.00	34.00	30.00	26.00	49.00	31.00	42.00	44.00	54.00	60.00	85.00	62.00	69.00	
CNJ01770_1	513837	513846	10	utr3E	489.00	302.00	175.00	66.00	48.00	29.00	72.00	30.00	56.00	275.00	224.00	344.00	397.00	460.00	418.00	156.00	85.00	85.00	
CNJ01775_1	516354	516370	17	utr3E	133.00	96.00	57.00	156.00	122.00	93.00	10.00	4.00	9.00	180.00	156.00	216.00	158.00	174.00	118.00	72.00	35.00	53.00	
CNJ01775_2	516427	516430	4	utr3E	12.00	11.00	7.00	12.00	8.00	14.00	5.00	3.00	4.00	23.00	25.00	35.00	16.00	10.00	12.00	4.00	8.00	7.00	
CNJ01790_1	518510	518522	13	cdsE	10.00	7.00	15.00	7.00	9.00	4.00	19.00	8.00	5.00	13.00	18.00	33.00	18.00	23.00	22.00	6.00	6.00	5.00	
CNJ01790_2	519747	519758	12	utr3E	436.00	216.00	164.00	163.00	137.00	89.00	264.00	157.00	236.00	72.00	75.00	94.00	107.00	124.00	107.00	72.00	67.00	62.00	
CNJ01820_1	528168	528175	8	utr3E	231.00	128.00	100.00	94.00	52.00	31.00	34.00	12.00	25.00	56.00	59.00	88.00	147.00	154.00	124.00	81.00	50.00	51.00	
CNJ01840_1	533213	533213	1	utr5E	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNJ01840_2	533286	533286	1	utr5E	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ01840_3	533930	533930	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	
CNJ01840_4	534221	534221	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNJ01840_5	535578	535581	4	utr3E	56.00	32.00	19.00	22.00	18.00	9.00	5.00	1.00	2.00	11.00	5.00	8.00	3.00	3.00	1.00	10.00	9.00	7.00	
CNJ01850_1	536766	536790	25	utr5E	153.00	54.00	60.00	66.00	72.00	57.00	400.00	234.00	324.00	34.00	28.00	51.00	33.00	36.00	27.00	7.00	4.00	7.00	
CNJ01850_2	539060	539060	1	cdsE	5.00	6.00	4.00	13.00	9.00	7.00	0	0	0	4.00	7.00	7.00	6.00	5.00	11.00	3.00	3.00	6.00	
CNJ01850_3	540850	540853	4	cdsE	0	0	0	9.00	6.00	2.00	5.00	3.00	6.00	12.00	8.00	12.00	13.00	6.00	16.00	10.00	4.00	4.00	
CNJ01850_4	543099	543101	3	utr3E	76.00	54.00	44.00	155.00	63.00	56.00	19.00	8.00	6.00	39.00	19.00	47.00	14.00	25.00	12.00	12.00	8.00	4.00	
CNJ01860_1	545654	545654	1	utr5E	0	0	0	0	0	0	0	0	0	2.00	1.00	4.00	0	0	0	0	0	0	
CNJ01860_2	546018	546020	3	cdsI	0	0	0	11.00	3.00	3.00	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNJ01860_3	546521	546524	4	cdsE	0	0	0	0	0	0	0	0	0	7.00	6.00	18.00	2.00	3.00	2.00	0	0	0	
CNJ01860_4	547404	547413	10	cdsE	0	0	0	0	0	0	0	0	0	5.00	6.00	6.00	0	0	0	0	0	0	
CNJ01860_5	547726	547726	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	2.00	4.00	0	0	0	0	0	0	
CNJ01860_6	547787	547791	5	utr3E	58.00	34.00	24.00	72.00	28.00	17.00	8.00	1.00	6.00	347.00	218.00	350.00	40.00	41.00	37.00	44.00	14.00	15.00	
CNJ01870_1	549622	549630	9	utr3E	229.00	159.00	82.00	8.00	11.00	7.00	40.00	32.00	34.00	127.00	111.00	153.00	151.00	179.00	124.00	61.00	46.00	53.00	
CNJ01870_2	549693	549696	4	utr3E	39.00	35.00	14.00	0	0	0	3.00	1.00	6.00	16.00	11.00	29.00	16.00	15.00	11.00	6.00	4.00	3.00	
CNJ01885_1	549991	550053	63	utr5I	58.00	32.00	29.00	19.00	18.00	6.00	123.00	70.00	88.00	27.00	36.00	45.00	6.00	8.00	12.00	20.00	14.00	13.00	
CNJ01885_2	551644	551649	6	utr3E	61.00	28.00	22.00	21.00	19.00	15.00	31.00	12.00	33.00	5.00	7.00	10.00	40.00	36.00	33.00	29.00	15.00	10.00	
CNJ01890_1	557462	557480	19	utr3E	104.00	77.00	34.00	532.00	275.00	210.00	12.00	8.00	12.00	36.00	39.00	52.00	123.00	119.00	130.00	65.00	47.00	58.00	
CNJ01900_1	559500	559560	61	utr3E	443.00	248.00	155.00	240.00	124.00	115.00	70.00	40.00	60.00	113.00	102.00	116.00	173.00	188.00	148.00	188.00	117.00	97.00	
CNJ01930_1	565385	565388	4	utr3E	1.00	2.00	3.00	1.00	1.00	1.00	5.00	3.00	2.00	5.00	6.00	7.00	8.00	16.00	14.00	12.00	7.00	6.00	
CNJ01930_2	565480	565499	20	utr3E	82.00	82.00	44.00	77.00	40.00	34.00	17.00	6.00	7.00	68.00	54.00	84.00	73.00	107.00	77.00	63.00	53.00	54.00	
CNJ01950_1	567664	567672	9	cdsE	0	0	0	0	0	0	8.00	1.00	2.00	15.00	7.00	10.00	22.00	20.00	13.00	24.00	13.00	17.00	
CNJ01950_2	567785	567793	9	utr3E	271.00	145.00	85.00	125.00	63.00	40.00	92.00	59.00	69.00	142.00	122.00	169.00	167.00	178.00	143.00	152.00	135.00	121.00	
CNJ01960_1	570329	570335	7	utr3E	1.00	8.00	3.00	6.00	8.00	8.00	1.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNJ01960_2	570335	570335	1	utr3E	1.00	8.00	3.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNJ01960_3	570356	570356	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	6.00	6.00	2.00	0	0	0	
CNJ02010_1	582133	582167	35	utr5E	1.00	1.00	1.00	1.00	1.00	1.00	92.00	54.00	41.00	6.00	2.00	5.00	0	0	0	0	0	0	
CNJ02010_2	584781	584792	12	utr3E	146.00	113.00	66.00	106.00	83.00	55.00	25.00	9.00	16.00	60.00	36.00	57.00	60.00	65.00	55.00	131.00	120.00	88.00	
CNJ02020_1	585629	585629	1	utr5E	0	0	0	0	0	0	0	0	0	3.00	2.00	3.00	6.00	10.00	7.00	0	0	0	
CNJ02020_2	585879	585882	4	utr5E	2.00	2.00	1.00	23.00	5.00	7.00	0	0	0	7.00	4.00	18.00	15.00	12.00	9.00	0	0	0	
CNJ02020_3	587958	587963	6	utr3E	40.00	9.00	12.00	45.00	22.00	18.00	6.00	3.00	3.00	11.00	6.00	18.00	141.00	178.00	122.00	5.00	2.00	3.00	
CNJ02030_1	594354	594388	35	utr3E	9.00	8.00	6.00	12.00	5.00	3.00	0	0	0	2.00	2.00	7.00	6.00	8.00	6.00	12.00	7.00	6.00	
CNJ02030_2	594519	594577	59	utr3E	31.00	28.00	15.00	121.00	66.00	50.00	27.00	11.00	16.00	41.00	48.00	29.00	75.00	82.00	65.00	72.00	44.00	60.00	
CNJ02040_1	596951	596951	1	cdsI	0	0	0	12.00	7.00	1.00	0	0	0	16.00	11.00	11.00	25.00	36.00	31.00	0	0	0	
CNJ02040_2	597059	597113	55	utr3E	776.00	489.00	340.00	289.00	146.00	110.00	148.00	83.00	117.00	83.00	86.00	129.00	140.00	146.00	123.00	279.00	253.00	250.00	
CNJ02060_1	600748	600862	115	utr3E	6044.00	2987.00	2048.00	1767.00	1173.00	815.00	884.00	465.00	790.00	590.00	614.00	834.00	721.00	657.00	541.00	2693.00	2205.00	2218.00	
CNJ02065_1	601765	601765	1	cdsE	0	0	0	3.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02065_2	602447	602447	1	utr3E	0	0	0	14.00	9.00	16.00	0	0	0	0	0	0	9.00	8.00	5.00	0	0	0	
CNJ02080_1	606427	606437	11	utr3E	16.00	15.00	7.00	6.00	7.00	2.00	2.00	1.00	1.00	8.00	6.00	4.00	12.00	22.00	13.00	9.00	12.00	9.00	
CNJ02080_2	606437	606437	1	utr3E	0	0	0	6.00	7.00	2.00	2.00	1.00	1.00	8.00	6.00	4.00	0	0	0	0	0	0	
CNJ02080_3	606534	606550	17	utr3E	14.00	11.00	10.00	12.00	7.00	4.00	8.00	1.00	6.00	11.00	15.00	18.00	16.00	11.00	6.00	6.00	1.00	2.00	
CNJ02090_1	610128	610133	6	cdsE	3.00	5.00	1.00	8.00	3.00	3.00	0	0	0	11.00	12.00	16.00	21.00	23.00	18.00	0	0	0	
CNJ02090_2	611934	611944	11	cdsE	0	0	0	5.00	3.00	2.00	3.00	3.00	1.00	15.00	17.00	24.00	23.00	34.00	24.00	6.00	6.00	3.00	
CNJ02090_3	612103	612123	21	utr3E	122.00	59.00	38.00	153.00	86.00	55.00	32.00	9.00	30.00	82.00	70.00	93.00	103.00	116.00	94.00	21.00	17.00	21.00	
CNJ02100_1	613298	613338	41	utr5E	6.00	4.00	11.00	2.00	1.00	2.00	45.00	17.00	33.00	3.00	6.00	3.00	5.00	5.00	4.00	0	0	0	
CNJ02100_2	615929	615942	14	utr3E	97.00	79.00	72.00	244.00	153.00	122.00	68.00	49.00	47.00	149.00	140.00	187.00	126.00	162.00	77.00	166.00	90.00	93.00	
CNJ02110_1	618301	618307	7	utr5E	0	0	0	0	0	0	4.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ02110_2	618395	618395	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	4.00	3.00	1.00	0	0	0	
CNJ02110_3	618464	618464	1	utr5E	1.00	1.00	2.00	0	0	0	9.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ02110_4	618523	618523	1	utr5E	0	0	0	0	0	0	3.00	2.00	1.00	1.00	1.00	6.00	1.00	3.00	2.00	0	0	0	
CNJ02110_5	621180	621181	2	utr3E	9.00	4.00	1.00	41.00	10.00	13.00	0	0	0	1.00	2.00	3.00	13.00	8.00	8.00	0	0	0	
CNJ02110_6	621181	621181	1	utr3E	9.00	4.00	1.00	0	0	0	0	0	0	1.00	2.00	3.00	13.00	8.00	8.00	0	0	0	
CNJ02140_1	626141	626211	71	utr5E	0	0	0	0	0	0	68.00	39.00	39.00	3.00	7.00	3.00	0	0	0	0	0	0	
CNJ02140_2	627589	627607	19	utr3E	38.00	21.00	20.00	41.00	39.00	19.00	14.00	3.00	5.00	35.00	33.00	54.00	97.00	94.00	57.00	50.00	21.00	21.00	
CNJ02150_1	632429	632451	23	cdsE	5.00	3.00	5.00	3.00	2.00	3.00	1.00	1.00	2.00	13.00	8.00	15.00	19.00	23.00	14.00	15.00	7.00	10.00	
CNJ02150_2	634073	634075	3	cdsE	0	0	0	0	0	0	0	0	0	4.00	8.00	4.00	4.00	6.00	1.00	4.00	3.00	4.00	
CNJ02150_3	635138	635142	5	utr3E	0	0	0	9.00	5.00	4.00	0	0	0	2.00	2.00	2.00	1.00	2.00	3.00	0	0	0	
CNJ02150_4	635146	635146	1	utr3E	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ02150_5	635203	635205	3	utr3E	25.00	20.00	10.00	27.00	15.00	7.00	5.00	1.00	2.00	28.00	36.00	34.00	25.00	30.00	20.00	34.00	14.00	11.00	
CNJ02170_1	638031	638037	7	utr3E	39.00	26.00	20.00	31.00	31.00	20.00	14.00	12.00	14.00	10.00	12.00	17.00	18.00	13.00	13.00	22.00	10.00	11.00	
CNJ02210_1	646328	646329	2	utr5E	3.00	1.00	1.00	10.00	7.00	7.00	19.00	10.00	15.00	5.00	8.00	11.00	9.00	5.00	5.00	1.00	2.00	2.00	
CNJ02210_2	648669	648756	88	utr3E	409.00	368.00	239.00	128.00	85.00	57.00	12.00	9.00	5.00	280.00	273.00	345.00	282.00	301.00	258.00	256.00	184.00	199.00	
CNJ02220_1	650549	650549	1	utr3E	0	0	0	0	0	0	0	0	0	3.00	3.00	3.00	1.00	2.00	1.00	0	0	0	
CNJ02220_2	650669	650672	4	utr3E	17.00	10.00	4.00	15.00	3.00	2.00	0	0	0	22.00	17.00	31.00	22.00	13.00	8.00	9.00	7.00	5.00	
CNJ02220_3	650837	650839	3	utr3E	4.00	2.00	1.00	2.00	8.00	1.00	6.00	5.00	10.00	0	0	0	3.00	1.00	2.00	0	0	0	
CNJ02240_1	655135	655153	19	utr3E	585.00	348.00	211.00	200.00	104.00	84.00	121.00	121.00	203.00	123.00	102.00	170.00	78.00	90.00	83.00	111.00	78.00	82.00	
CNJ02260_1	659335	659523	189	utr3E	13861.00	5806.00	4338.00	3370.00	2721.00	2047.00	5933.00	3896.00	5898.00	723.00	639.00	844.00	1031.00	978.00	806.00	2076.00	1451.00	1328.00	
CNJ02270_1	662462	662577	116	utr3E	959.00	518.00	350.00	308.00	199.00	174.00	171.00	95.00	152.00	170.00	184.00	267.00	251.00	286.00	213.00	439.00	433.00	386.00	
CNJ02280_1	665139	665139	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNJ02280_2	665201	665205	5	utr3E	56.00	33.00	26.00	47.00	20.00	14.00	11.00	13.00	13.00	16.00	14.00	15.00	3.00	3.00	8.00	15.00	9.00	4.00	
CNJ02280_3	665256	665256	1	utr3E	3.00	2.00	2.00	3.00	2.00	1.00	0	0	0	0	0	0	4.00	3.00	2.00	1.00	2.00	1.00	
CNJ02300_1	667510	667510	1	utr5E	0	0	0	0	0	0	0	0	0	8.00	15.00	10.00	12.00	11.00	7.00	9.00	3.00	3.00	
CNJ02300_2	672310	672390	81	utr3E	100.00	69.00	46.00	49.00	31.00	23.00	25.00	11.00	24.00	91.00	64.00	86.00	57.00	62.00	55.00	59.00	50.00	68.00	
CNJ02300_3	672441	672476	36	utr3E	20.00	12.00	5.00	23.00	3.00	6.00	0	0	0	9.00	11.00	16.00	13.00	17.00	13.00	12.00	7.00	3.00	
CNJ02330_1	679892	679892	1	cdsI	6.00	7.00	3.00	0	0	0	6.00	4.00	10.00	0	0	0	0	0	0	2.00	1.00	3.00	
CNJ02330_2	680968	681003	36	cdsE	113.00	67.00	45.00	11.00	10.00	8.00	52.00	29.00	43.00	0	0	0	0	0	0	23.00	16.00	21.00	
CNJ02330_3	681222	681245	24	utr3E	86.00	58.00	32.00	60.00	41.00	22.00	9.00	3.00	8.00	40.00	37.00	36.00	67.00	60.00	78.00	46.00	26.00	26.00	
CNJ02360_1	692270	692309	40	utr3E	130.00	70.00	38.00	85.00	48.00	46.00	52.00	24.00	49.00	69.00	49.00	87.00	68.00	77.00	73.00	492.00	420.00	323.00	
CNJ02365_1	694198	694198	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	1.00	6.00	0	0	0	0	0	0	
CNJ02365_2	695317	695355	39	utr3E	23.00	18.00	7.00	94.00	68.00	58.00	7.00	3.00	2.00	11.00	3.00	14.00	95.00	71.00	58.00	15.00	6.00	4.00	
CNJ02380_1	698668	698678	11	utr3E	346.00	174.00	129.00	203.00	171.00	119.00	172.00	98.00	132.00	76.00	87.00	109.00	151.00	182.00	121.00	106.00	67.00	62.00	
CNJ02400_1	703387	703387	1	cdsE	1.00	3.00	2.00	3.00	2.00	1.00	3.00	2.00	1.00	2.00	7.00	6.00	6.00	7.00	4.00	0	0	0	
CNJ02400_2	705254	705304	51	cdsE	1.00	1.00	1.00	11.00	8.00	5.00	0	0	0	7.00	5.00	12.00	15.00	7.00	8.00	3.00	3.00	7.00	
CNJ02400_3	705493	705498	6	utr3E	61.00	59.00	27.00	42.00	50.00	29.00	11.00	12.00	26.00	74.00	90.00	60.00	57.00	59.00	49.00	44.00	34.00	33.00	
CNJ02410_1	707710	707757	48	utr3E	281.00	248.00	125.00	79.00	67.00	36.00	58.00	36.00	27.00	144.00	111.00	172.00	170.00	203.00	144.00	116.00	76.00	87.00	
CNJ02435_1	712761	712761	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	4.00	0	0	0	
CNJ02435_2	713147	713147	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	3.00	2.00	1.00	0	0	0	
CNJ02435_3	713178	713178	1	utr3E	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02440_1	715044	715052	9	utr3E	39.00	15.00	7.00	11.00	15.00	8.00	13.00	13.00	6.00	11.00	10.00	11.00	28.00	21.00	33.00	81.00	65.00	42.00	
CNJ02460_1	720244	720251	8	utr3E	67.00	45.00	37.00	13.00	25.00	12.00	12.00	7.00	7.00	17.00	14.00	10.00	48.00	33.00	29.00	45.00	27.00	34.00	
CNJ02490_1	726299	726369	71	utr3E	1271.00	694.00	462.00	878.00	503.00	447.00	245.00	155.00	222.00	175.00	157.00	247.00	258.00	249.00	222.00	342.00	232.00	209.00	
CNJ02510_1	729269	729269	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	8.00	6.00	0	0	0	
CNJ02510_2	730522	730555	34	utr3E	36.00	13.00	14.00	17.00	6.00	5.00	1.00	1.00	1.00	14.00	3.00	13.00	27.00	14.00	16.00	7.00	7.00	2.00	
CNJ02510_3	730555	730555	1	utr3E	36.00	13.00	14.00	17.00	6.00	5.00	1.00	1.00	1.00	14.00	3.00	13.00	0	0	0	7.00	7.00	2.00	
CNJ02530_1	732851	732864	14	utr3E	29.00	15.00	15.00	33.00	14.00	17.00	12.00	8.00	9.00	12.00	16.00	22.00	22.00	25.00	25.00	19.00	6.00	11.00	
CNJ02553_1	736975	736982	8	utr3E	32.00	13.00	10.00	11.00	12.00	3.00	0	0	0	8.00	11.00	24.00	25.00	45.00	32.00	8.00	4.00	2.00	
CNJ02555_1	737651	737740	90	utr5E	3.00	3.00	1.00	7.00	1.00	1.00	9.00	11.00	16.00	1.00	2.00	2.00	0	0	0	0	0	0	
CNJ02555_2	740612	740612	1	utr3E	0	0	0	12.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02580_1	747556	747560	5	utr3E	257.00	153.00	95.00	67.00	40.00	21.00	27.00	14.00	42.00	164.00	152.00	238.00	212.00	282.00	193.00	35.00	39.00	32.00	
CNJ02600_1	752083	752148	66	utr3E	190.00	188.00	82.00	25.00	17.00	11.00	21.00	14.00	7.00	24.00	16.00	20.00	198.00	222.00	204.00	38.00	30.00	28.00	
CNJ02620_1	759256	759256	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	
CNJ02620_2	760506	760506	1	utr3E	0	0	0	0	0	0	2.00	4.00	2.00	0	0	0	0	0	0	0	0	0	
CNJ02620_3	760572	760580	9	utr3E	0	0	0	9.00	2.00	5.00	28.00	13.00	18.00	11.00	9.00	10.00	1.00	1.00	3.00	0	0	0	
CNJ02620_4	760585	760585	1	utr3E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02630_1	762529	762529	1	cdsE	11.00	4.00	1.00	0	0	0	4.00	2.00	2.00	4.00	1.00	1.00	5.00	12.00	3.00	8.00	3.00	2.00	
CNJ02630_2	763760	763785	26	utr3E	221.00	122.00	80.00	79.00	52.00	40.00	38.00	8.00	21.00	91.00	106.00	142.00	153.00	134.00	114.00	91.00	102.00	97.00	
CNJ02650_1	767040	767089	50	utr3E	2635.00	1489.00	1061.00	872.00	561.00	424.00	572.00	334.00	534.00	470.00	453.00	657.00	686.00	763.00	619.00	1103.00	845.00	846.00	
CNJ02660_1	767278	767308	31	utr5E	5.00	2.00	3.00	17.00	16.00	14.00	0	0	0	0	0	0	30.00	28.00	25.00	0	0	0	
CNJ02660_2	771570	771579	10	utr3E	39.00	32.00	20.00	71.00	57.00	27.00	5.00	7.00	6.00	59.00	45.00	54.00	116.00	113.00	87.00	27.00	26.00	32.00	
CNJ02670_1	772924	772924	1	utr5I	0	0	0	0	0	0	1.00	1.00	4.00	0	0	0	0	0	0	0	0	0	
CNJ02670_2	773957	773999	43	cdsE	0	0	0	2.00	3.00	1.00	2.00	1.00	2.00	8.00	8.00	6.00	11.00	8.00	4.00	1.00	4.00	5.00	
CNJ02670_3	775447	775447	1	utr3E	3.00	1.00	2.00	0	0	0	3.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ02670_4	775522	775552	31	utr3E	44.00	43.00	25.00	33.00	16.00	14.00	16.00	7.00	8.00	45.00	56.00	74.00	44.00	46.00	30.00	19.00	14.00	18.00	
CNJ02680_1	778106	778136	31	utr3E	114.00	67.00	67.00	164.00	97.00	92.00	17.00	12.00	28.00	47.00	39.00	64.00	59.00	73.00	41.00	94.00	48.00	49.00	
CNJ02700_1	780357	780395	39	utr3I	97.00	43.00	29.00	36.00	27.00	28.00	17.00	12.00	19.00	43.00	36.00	43.00	35.00	42.00	23.00	64.00	36.00	26.00	
CNJ02700_2	780462	780470	9	utr3E	67.00	78.00	44.00	51.00	33.00	25.00	40.00	22.00	24.00	40.00	35.00	41.00	69.00	46.00	57.00	49.00	42.00	40.00	
CNJ02740_1	789620	789630	11	utr3E	153.00	96.00	71.00	186.00	90.00	93.00	30.00	13.00	13.00	184.00	149.00	199.00	201.00	231.00	187.00	101.00	45.00	55.00	
CNJ02745_1	792599	792599	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	8.00	1.00	3.00	0	0	0	
CNJ02745_2	792709	792710	2	utr3E	1.00	2.00	1.00	8.00	9.00	2.00	0	0	0	0	0	0	4.00	2.00	2.00	0	0	0	
CNJ02745_3	792817	792817	1	utr3E	2.00	1.00	2.00	10.00	8.00	5.00	0	0	0	4.00	2.00	4.00	5.00	5.00	6.00	0	0	0	
CNJ02750_1	796582	796629	48	utr3E	1111.00	910.00	638.00	959.00	555.00	329.00	218.00	135.00	154.00	527.00	457.00	669.00	775.00	789.00	704.00	518.00	292.00	373.00	
CNJ02765_1	799636	799779	144	utr3E	208.00	109.00	81.00	78.00	64.00	36.00	31.00	18.00	24.00	41.00	21.00	60.00	113.00	97.00	86.00	62.00	41.00	42.00	
CNJ02770_1	802045	802045	1	cdsE	0	0	0	0	0	0	2.00	1.00	4.00	0	0	0	0	0	0	0	0	0	
CNJ02770_2	802126	802129	4	cdsE	0	0	0	8.00	6.00	3.00	1.00	1.00	2.00	3.00	3.00	3.00	0	0	0	8.00	6.00	4.00	
CNJ02770_3	802310	802333	24	utr3E	0	0	0	5.00	3.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02770_4	802385	802396	12	utr3E	39.00	17.00	16.00	39.00	19.00	25.00	12.00	14.00	22.00	5.00	5.00	3.00	9.00	6.00	6.00	39.00	43.00	36.00	
CNJ02870_1	884323	884521	199	utr3E	301.00	257.00	158.00	1277.00	659.00	448.00	26.00	14.00	31.00	660.00	576.00	727.00	589.00	776.00	600.00	161.00	106.00	124.00	
CNJ02880_1	886856	886888	33	utr3E	33.00	39.00	22.00	24.00	18.00	13.00	9.00	6.00	22.00	27.00	27.00	44.00	24.00	26.00	19.00	38.00	27.00	28.00	
CNJ02880_2	886962	886973	12	utr3E	525.00	250.00	142.00	138.00	93.00	58.00	156.00	84.00	142.00	203.00	197.00	248.00	140.00	205.00	135.00	206.00	137.00	140.00	
CNJ02890_1	890274	890319	46	utr3E	29.00	23.00	14.00	28.00	18.00	13.00	0	0	0	21.00	13.00	18.00	30.00	40.00	25.00	34.00	35.00	24.00	
CNJ02890_2	890381	890388	8	utr3E	59.00	36.00	18.00	110.00	40.00	40.00	2.00	2.00	4.00	85.00	74.00	93.00	77.00	90.00	58.00	73.00	28.00	39.00	
CNJ02890_3	890448	890448	1	utr3E	5.00	9.00	6.00	21.00	10.00	11.00	4.00	4.00	3.00	1.00	6.00	7.00	6.00	13.00	9.00	8.00	2.00	8.00	
CNJ02940_1	917777	917777	1	utr3E	3.00	2.00	1.00	4.00	5.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ02940_2	917852	917891	40	utr3E	7.00	2.00	4.00	26.00	17.00	15.00	0	0	0	0	0	0	0	0	0	6.00	2.00	2.00	
CNJ02940_3	917971	918015	45	utr3E	6.00	5.00	2.00	45.00	36.00	14.00	1.00	1.00	2.00	10.00	13.00	15.00	14.00	9.00	5.00	6.00	6.00	6.00	
CNJ02970_1	927347	927409	63	utr3E	7.00	15.00	5.00	29.00	23.00	11.00	17.00	10.00	12.00	121.00	133.00	166.00	57.00	73.00	48.00	13.00	9.00	12.00	
CNJ02990_1	934271	934331	61	utr3E	416.00	252.00	195.00	303.00	174.00	143.00	65.00	32.00	50.00	70.00	69.00	80.00	155.00	186.00	155.00	230.00	215.00	201.00	
CNJ03005_1	935947	935948	2	utr3E	6.00	1.00	1.00	7.00	3.00	6.00	0	0	0	0	0	0	5.00	1.00	2.00	2.00	1.00	1.00	
CNJ03030_1	942079	942083	5	cdsE	9.00	4.00	6.00	3.00	3.00	4.00	2.00	3.00	1.00	0	0	0	0	0	0	0	0	0	
CNJ03030_2	942192	942223	32	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	3.00	8.00	3.00	
CNJ03030_3	943846	943846	1	utr3E	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	3.00	3.00	1.00	0	0	0	
CNJ03030_4	944012	944017	6	utr3E	33.00	11.00	13.00	9.00	13.00	7.00	0	0	0	0	0	0	0	0	0	5.00	5.00	4.00	
CNJ03080_1	953814	953851	38	utr3E	23.00	14.00	9.00	16.00	12.00	7.00	0	0	0	2.00	3.00	2.00	12.00	7.00	17.00	15.00	13.00	15.00	
CNJ03080_2	954122	954134	13	utr3E	0	0	0	4.00	2.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ03080_3	954317	954317	1	utr3E	0	0	0	7.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNJ03120_1	968413	968646	234	utr3E	47074.00	22621.00	16084.00	16098.00	11065.00	8410.00	8927.00	4633.00	7737.00	4876.00	4742.00	6516.00	7529.00	7603.00	5756.00	16181.00	14274.00	12483.00	
CNJ03130_1	973108	973110	3	cdsE	4.00	4.00	1.00	2.00	3.00	1.00	0	0	0	21.00	18.00	30.00	17.00	24.00	13.00	10.00	9.00	5.00	
CNJ03130_2	973995	973995	1	cdsE	7.00	2.00	4.00	4.00	2.00	2.00	0	0	0	4.00	1.00	5.00	2.00	3.00	1.00	4.00	7.00	8.00	
CNJ03130_3	974794	974795	2	utr3E	37.00	20.00	10.00	68.00	45.00	38.00	2.00	2.00	4.00	40.00	20.00	38.00	60.00	64.00	38.00	82.00	70.00	54.00	
CNJ03140_1	975317	975317	1	utr5E	0	0	0	0	0	0	7.00	3.00	5.00	1.00	4.00	5.00	1.00	3.00	6.00	0	0	0	
CNJ03140_2	976051	976051	1	cdsE	3.00	5.00	2.00	3.00	4.00	3.00	0	0	0	4.00	4.00	3.00	2.00	1.00	1.00	0	0	0	
CNJ03140_3	976671	976671	1	utr3E	0	0	0	2.00	1.00	2.00	1.00	1.00	3.00	0	0	0	2.00	1.00	1.00	0	0	0	
CNJ03140_4	976767	976767	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNJ03170_1	983871	983910	40	utr5E	4.00	3.00	2.00	0	0	0	22.00	10.00	17.00	1.00	2.00	2.00	0	0	0	0	0	0	
