	merge_cluster																
CNAG_01708_1	672171	672190	20	utr5E	62.00	59.00	39.00	24.00	34.00	25.00	31.00	22.00	19.00	23.00	20.00	18.00	
CNAG_01708_2	672577	672599	23	cdsE	0	0	0	8.00	8.00	9.00	3.00	4.00	2.00	1.00	2.00	1.00	
CNAG_01708_3	672670	672712	43	cdsE	0	0	0	4.00	6.00	9.00	0	0	0	0	0	0	
CNAG_01708_4	674663	674780	118	cdsE	0	0	0	3.00	3.00	3.00	0	0	0	14.00	14.00	18.00	
CNAG_01708_5	674846	674947	102	cdsE	0	0	0	2.00	3.00	4.00	3.00	1.00	3.00	24.00	16.00	18.00	
CNAG_01708_6	675161	675220	60	cdsE	29.00	22.00	25.00	1.00	1.00	1.00	2.00	2.00	3.00	0	0	0	
CNAG_01710_1	677981	678031	51	utr5E	27.00	22.00	19.00	9.00	7.00	8.00	23.00	29.00	16.00	46.00	23.00	30.00	
CNAG_01710_2	678513	678513	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_01712_1	683399	683428	30	utr5E	46.00	31.00	20.00	8.00	11.00	5.00	8.00	4.00	6.00	1.00	2.00	3.00	
CNAG_01712_2	685304	685304	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01712_3	685393	685393	1	cdsE	0	0	0	0	0	0	0	0	0	5.00	3.00	1.00	
CNAG_01712_4	685498	685508	11	cdsE	0	0	0	0	0	0	5.00	4.00	5.00	0	0	0	
CNAG_01712_5	685600	685626	27	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	
CNAG_01712_6	685633	685633	1	cdsE	0	0	0	2.00	3.00	1.00	0	0	0	0	0	0	
CNAG_01712_7	685747	685788	42	cdsE	0	0	0	0	0	0	4.00	3.00	2.00	0	0	0	
CNAG_01712_8	685789	685796	8	cdsE	6.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_01716_1	694183	694228	46	utr5E	72.00	76.00	75.00	53.00	60.00	52.00	55.00	58.00	59.00	53.00	28.00	30.00	
CNAG_01716_2	695970	695984	15	cdsE	0	0	0	0	0	0	0	0	0	10.00	8.00	4.00	
CNAG_01716_3	696353	696383	31	cdsE	0	0	0	0	0	0	0	0	0	12.00	10.00	9.00	
CNAG_01716_4	696471	696540	70	cdsE	0	0	0	1.00	1.00	1.00	9.00	15.00	11.00	3.00	2.00	3.00	
CNAG_01718_1	699088	699114	27	utr5E	31.00	33.00	32.00	56.00	37.00	38.00	92.00	64.00	78.00	89.00	40.00	79.00	
CNAG_01719_1	701860	701860	1	utr5E	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	
CNAG_01719_2	701873	701886	14	utr5E	0	0	0	1.00	1.00	1.00	3.00	7.00	5.00	0	0	0	
CNAG_01719_3	704180	704180	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	4.00	1.00	
CNAG_01721_1	706522	706614	93	utr5E	749.00	768.00	575.00	288.00	233.00	289.00	531.00	461.00	371.00	146.00	100.00	110.00	
CNAG_01722_1	708413	708454	42	utr5E	49.00	48.00	36.00	59.00	57.00	38.00	20.00	17.00	11.00	23.00	18.00	35.00	
CNAG_01722_2	713928	713935	8	cdsE	0	0	0	25.00	19.00	10.00	0	0	0	14.00	7.00	11.00	
CNAG_01722_3	715571	715682	112	cdsE	0	0	0	14.00	29.00	29.00	0	0	0	4.00	4.00	2.00	
CNAG_01722_4	717806	717822	17	cdsE	33.00	48.00	49.00	22.00	12.00	18.00	8.00	17.00	18.00	5.00	2.00	3.00	
CNAG_01722_5	719398	719657	260	cdsE	21.00	29.00	24.00	53.00	44.00	60.00	24.00	23.00	25.00	26.00	27.00	26.00	
CNAG_01726_1	724711	724828	118	utr5E	77.00	111.00	97.00	79.00	50.00	58.00	41.00	49.00	33.00	52.00	37.00	42.00	
CNAG_01726_2	726563	726665	103	cdsE	80.00	92.00	101.00	26.00	28.00	21.00	11.00	12.00	17.00	4.00	6.00	7.00	
CNAG_01727_1	729171	729275	105	utr5E	507.00	725.00	601.00	623.00	462.00	475.00	114.00	157.00	127.00	187.00	91.00	138.00	
CNAG_01728_1	731730	731819	90	utr5E	362.00	360.00	253.00	296.00	239.00	240.00	221.00	216.00	170.00	100.00	80.00	84.00	
CNAG_01728_2	731894	731914	21	cdsE	0	0	0	28.00	36.00	33.00	0	0	0	3.00	4.00	1.00	
CNAG_01729_1	734128	734187	60	utr5E	262.00	311.00	322.00	113.00	104.00	108.00	183.00	210.00	153.00	127.00	86.00	122.00	
CNAG_01732_1	744367	744393	27	utr5E	45.00	68.00	37.00	97.00	90.00	100.00	82.00	64.00	51.00	57.00	30.00	43.00	
CNAG_01732_2	745187	745198	12	cdsE	7.00	38.00	30.00	14.00	20.00	10.00	8.00	13.00	9.00	7.00	8.00	3.00	
CNAG_01732_3	745305	745305	1	cdsE	4.00	15.00	10.00	10.00	8.00	6.00	7.00	9.00	6.00	5.00	9.00	1.00	
CNAG_01734_1	749260	749337	78	utr5E	952.00	520.00	323.00	415.00	481.00	199.00	521.00	293.00	190.00	491.00	270.00	314.00	
CNAG_01737_1	755539	755993	455	utr5E	1632.00	1369.00	788.00	994.00	806.00	660.00	3857.00	3287.00	2650.00	1144.00	778.00	960.00	
CNAG_01739_1	760675	760698	24	utr5E	66.00	49.00	42.00	42.00	31.00	31.00	37.00	20.00	18.00	25.00	15.00	15.00	
CNAG_01739_2	763002	763002	1	cdsE	0	0	0	3.00	6.00	7.00	1.00	1.00	2.00	6.00	5.00	2.00	
CNAG_01739_3	763119	763119	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	4.00	4.00	
CNAG_01741_1	765829	765998	170	utr5E	209.00	292.00	334.00	138.00	135.00	110.00	207.00	194.00	173.00	289.00	208.00	224.00	
CNAG_01743_1	769456	769641	186	utr5E	77.00	84.00	105.00	453.00	446.00	314.00	885.00	947.00	764.00	1323.00	696.00	947.00	
CNAG_01743_2	770044	770328	285	utr5E	1018.00	1481.00	868.00	3788.00	3153.00	2900.00	1744.00	2195.00	2694.00	2113.00	1266.00	1627.00	
CNAG_01745_1	773772	774061	290	utr5E	1544.00	1555.00	877.00	1804.00	1408.00	1354.00	807.00	704.00	739.00	702.00	399.00	579.00	
CNAG_01745_2	774812	775086	275	cdsE	0	0	0	20.00	24.00	25.00	1.00	1.00	1.00	106.00	84.00	89.00	
CNAG_01745_3	775301	775540	240	cdsE	145.00	272.00	183.00	129.00	99.00	109.00	94.00	128.00	125.00	138.00	132.00	101.00	
CNAG_01751_1	792224	792572	349	utr5E	3750.00	4128.00	1950.00	11866.00	8495.00	7644.00	3679.00	3523.00	3706.00	5656.00	3075.00	4430.00	
CNAG_01753_1	795202	795544	343	utr5E	7168.00	9618.00	7226.00	13899.00	12072.00	9006.00	3400.00	3431.00	3512.00	7555.00	4667.00	6016.00	
CNAG_01755_1	800597	800663	67	utr5E	215.00	354.00	332.00	174.00	176.00	155.00	99.00	103.00	117.00	66.00	30.00	59.00	
CNAG_01759_1	809384	809471	88	utr5E	3.00	11.00	9.00	6.00	9.00	6.00	105.00	134.00	121.00	33.00	11.00	27.00	
CNAG_01764_1	825673	825748	76	utr5E	84.00	65.00	57.00	49.00	50.00	38.00	92.00	71.00	52.00	29.00	13.00	27.00	
CNAG_01764_2	827585	827701	117	cdsE	99.00	134.00	136.00	48.00	35.00	42.00	38.00	45.00	41.00	38.00	18.00	18.00	
CNAG_01764_3	828128	828177	50	cdsE	0	0	0	0	0	0	3.00	2.00	2.00	9.00	8.00	5.00	
CNAG_01768_1	837033	837267	235	utr5E	127.00	157.00	121.00	98.00	100.00	83.00	171.00	168.00	165.00	96.00	63.00	77.00	
CNAG_01768_2	839282	839456	175	cdsE	1.00	1.00	1.00	2.00	2.00	2.00	10.00	10.00	12.00	50.00	40.00	34.00	
CNAG_01771_1	847002	847130	129	cdsE	76.00	89.00	64.00	84.00	65.00	53.00	90.00	95.00	92.00	37.00	26.00	34.00	
CNAG_01771_2	847472	847473	2	cdsE	3.00	3.00	3.00	0	0	0	0	0	0	9.00	6.00	6.00	
CNAG_01771_3	847738	847759	22	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	7.00	10.00	4.00	
CNAG_01771_4	847842	847846	5	utr3E	0	0	0	0	0	0	3.00	3.00	2.00	21.00	10.00	10.00	
CNAG_01773_1	851225	851256	32	utr5E	26.00	23.00	20.00	15.00	17.00	12.00	22.00	13.00	13.00	10.00	6.00	3.00	
CNAG_01773_2	851512	851512	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_01773_3	852242	852242	1	cdsE	0	0	0	2.00	7.00	2.00	1.00	1.00	3.00	3.00	5.00	2.00	
CNAG_01773_4	852883	852907	25	cdsE	0	0	0	0	0	0	2.00	2.00	3.00	0	0	0	
CNAG_01776_1	859565	859583	19	utr5E	18.00	24.00	21.00	26.00	17.00	15.00	9.00	9.00	6.00	14.00	7.00	8.00	
CNAG_01778_1	862880	862973	94	utr5E	153.00	201.00	186.00	263.00	238.00	262.00	185.00	203.00	178.00	390.00	219.00	364.00	
CNAG_01778_2	863827	863827	1	cdsE	0	0	0	54.00	50.00	62.00	0	0	0	0	0	0	
CNAG_01780_1	866349	866467	119	utr5E	264.00	436.00	493.00	288.00	256.00	281.00	158.00	180.00	139.00	283.00	156.00	191.00	
CNAG_01789_1	935625	935715	91	utr5E	699.00	753.00	601.00	615.00	636.00	475.00	265.00	308.00	242.00	400.00	204.00	231.00	
CNAG_01792_1	940577	940655	79	utr5E	53.00	56.00	42.00	33.00	22.00	33.00	26.00	33.00	22.00	18.00	14.00	14.00	
CNAG_01792_2	941879	941931	53	cdsE	0	0	0	0	0	0	0	0	0	10.00	11.00	6.00	
CNAG_01792_3	942579	942585	7	cdsE	0	0	0	0	0	0	0	0	0	4.00	4.00	4.00	
CNAG_01793_1	944748	944815	68	utr5E	25.00	26.00	26.00	6.00	2.00	6.00	10.00	8.00	8.00	9.00	12.00	10.00	
CNAG_01793_2	945381	945381	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	3.00	2.00	1.00	
CNAG_01793_3	946823	946823	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	1.00	3.00	
CNAG_01793_4	946849	946894	46	cdsE	5.00	9.00	7.00	4.00	4.00	6.00	2.00	3.00	2.00	2.00	1.00	2.00	
CNAG_01794_1	947815	947906	92	utr5E	214.00	262.00	197.00	299.00	218.00	220.00	224.00	216.00	178.00	188.00	80.00	137.00	
CNAG_01796_1	953133	953133	1	utr5E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_01796_2	953144	953204	61	utr5E	1.00	1.00	1.00	10.00	7.00	18.00	1.00	2.00	1.00	5.00	1.00	3.00	
CNAG_01796_3	953480	953526	47	utr5E	0	0	0	4.00	3.00	4.00	4.00	4.00	6.00	3.00	3.00	3.00	
CNAG_01796_4	953547	953547	1	utr5E	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01796_5	954431	954453	23	cdsE	0	0	0	18.00	16.00	30.00	0	0	0	1.00	1.00	1.00	
CNAG_01796_6	955743	955743	1	utr3E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_01798_1	958626	958727	102	utr5E	206.00	182.00	130.00	111.00	81.00	88.00	61.00	71.00	43.00	47.00	27.00	39.00	
CNAG_01800_1	961361	961480	120	utr5E	593.00	1047.00	972.00	813.00	591.00	737.00	478.00	591.00	584.00	1429.00	1126.00	1177.00	
CNAG_01801_1	962378	962378	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	3.00	1.00	
CNAG_01803_1	965124	965186	63	utr5E	1425.00	1686.00	777.00	569.00	412.00	514.00	1034.00	839.00	744.00	631.00	366.00	481.00	
CNAG_01807_1	974029	974088	60	utr5E	22.00	20.00	18.00	9.00	6.00	11.00	9.00	8.00	5.00	8.00	4.00	5.00	
CNAG_01807_2	975579	975583	5	cdsE	7.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_01807_3	975798	975800	3	cdsE	3.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_01807_4	976965	976965	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	
CNAG_01807_5	977014	977014	1	cdsE	0	0	0	0	0	0	1.00	3.00	1.00	0	0	0	
CNAG_01807_6	977716	977716	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_01807_7	978275	978285	11	utr3E	0	0	0	8.00	5.00	5.00	0	0	0	7.00	5.00	4.00	
CNAG_01809_1	980368	980381	14	utr5E	8.00	10.00	9.00	12.00	13.00	14.00	2.00	3.00	2.00	0	0	0	
CNAG_01809_2	980890	980892	3	cdsE	0	0	0	10.00	6.00	9.00	0	0	0	0	0	0	
CNAG_01809_3	980960	981007	48	cdsE	0	0	0	14.00	26.00	14.00	0	0	0	0	0	0	
CNAG_01809_4	981297	981336	40	cdsE	0	0	0	10.00	14.00	14.00	0	0	0	0	0	0	
CNAG_01809_5	981937	981939	3	cdsE	4.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_01809_6	981941	982004	64	cdsE	0	0	0	0	0	0	2.00	4.00	5.00	14.00	5.00	5.00	
CNAG_01809_7	982055	982165	111	cdsE	0	0	0	5.00	4.00	5.00	5.00	7.00	4.00	45.00	22.00	34.00	
CNAG_01811_1	983330	983330	1	utr5E	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_01811_2	983756	983756	1	cdsE	3.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01811_3	984008	984008	1	cdsE	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	
CNAG_01811_4	984215	984215	1	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01811_5	984216	984218	3	cdsE	0	0	0	2.00	2.00	3.00	0	0	0	0	0	0	
CNAG_01811_6	984587	984608	22	cdsE	0	0	0	15.00	12.00	15.00	0	0	0	0	0	0	
CNAG_01811_7	984620	984620	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	
CNAG_01811_8	984711	984711	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_01811_9	984715	984733	19	cdsE	0	0	0	0	0	0	0	0	0	3.00	3.00	3.00	
CNAG_01813_1	985950	986065	116	utr5E	243.00	346.00	300.00	239.00	188.00	248.00	177.00	197.00	213.00	132.00	83.00	114.00	
CNAG_01814_1	988033	988125	93	utr5E	55.00	60.00	42.00	3.00	13.00	7.00	52.00	48.00	33.00	15.00	13.00	14.00	
CNAG_01814_2	988199	988199	1	cdsE	4.00	13.00	6.00	0	0	0	9.00	6.00	4.00	0	0	0	
CNAG_01814_3	988530	988533	4	cdsE	0	0	0	6.00	4.00	7.00	0	0	0	0	0	0	
CNAG_01814_4	988990	989080	91	cdsE	0	0	0	8.00	10.00	19.00	0	0	0	0	0	0	
CNAG_01814_5	989281	989281	1	cdsE	0	0	0	0	0	0	0	0	0	6.00	1.00	1.00	
CNAG_01814_6	989303	989303	1	cdsE	0	0	0	6.00	8.00	3.00	0	0	0	0	0	0	
CNAG_01814_7	989391	989439	49	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	2.00	4.00	3.00	
CNAG_01816_1	993513	993513	1	utr5E	4.00	3.00	6.00	0	0	0	0	0	0	0	0	0	
CNAG_01816_2	993514	993516	3	utr5E	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	
CNAG_01816_3	993855	993855	1	cdsE	0	0	0	4.00	4.00	2.00	0	0	0	0	0	0	
CNAG_01816_4	993889	993889	1	cdsE	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01816_5	993952	993956	5	cdsE	0	0	0	9.00	4.00	4.00	0	0	0	0	0	0	
CNAG_01816_6	994017	994017	1	cdsE	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_01816_7	994022	994022	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNAG_01818_1	997164	997281	118	utr5E	273.00	225.00	157.00	147.00	121.00	93.00	188.00	157.00	111.00	89.00	53.00	90.00	
CNAG_01818_2	997876	997989	114	cdsE	2.00	1.00	1.00	3.00	1.00	1.00	2.00	2.00	2.00	39.00	36.00	28.00	
CNAG_01818_3	998098	998162	65	cdsE	2.00	6.00	7.00	2.00	2.00	1.00	3.00	3.00	3.00	24.00	16.00	22.00	
CNAG_01820_1	999977	1000148	172	utr5E	552.00	580.00	408.00	267.00	237.00	268.00	127.00	103.00	76.00	86.00	56.00	76.00	
CNAG_01820_2	1000219	1000505	287	utr5E	467.00	450.00	333.00	342.00	217.00	235.00	212.00	183.00	132.00	138.00	91.00	110.00	
CNAG_01820_3	1002514	1002650	137	utr3E	2.00	2.00	1.00	31.00	42.00	34.00	7.00	7.00	7.00	67.00	50.00	41.00	
CNAG_01821_1	1003347	1003502	156	utr5E	366.00	500.00	365.00	456.00	335.00	329.00	273.00	270.00	263.00	162.00	107.00	158.00	
CNAG_01822_1	1005706	1005808	103	utr5E	126.00	167.00	184.00	135.00	117.00	117.00	150.00	151.00	125.00	209.00	164.00	192.00	
CNAG_01824_1	1010625	1010839	215	utr5E	1463.00	1493.00	981.00	1204.00	1156.00	894.00	847.00	691.00	727.00	813.00	320.00	484.00	
CNAG_01828_1	1024648	1024727	80	utr5E	64.00	100.00	119.00	74.00	59.00	70.00	86.00	113.00	94.00	18.00	11.00	10.00	
CNAG_01828_2	1025257	1025259	3	cdsE	7.00	4.00	9.00	0	0	0	0	0	0	7.00	5.00	11.00	
CNAG_01833_1	1034652	1034833	182	utr5E	678.00	734.00	591.00	414.00	348.00	355.00	371.00	314.00	249.00	156.00	104.00	141.00	
CNAG_01840_1	1049889	1050010	122	utr5E	3165.00	4492.00	3493.00	3283.00	3010.00	3316.00	1465.00	1425.00	1416.00	1037.00	576.00	700.00	
CNAG_01841_1	1053211	1053211	1	cdsE	0	0	0	1.00	3.00	2.00	0	0	0	0	0	0	
CNAG_01841_2	1053265	1053265	1	cdsE	11.00	24.00	42.00	4.00	13.00	6.00	22.00	33.00	22.00	10.00	20.00	6.00	
CNAG_01843_1	1059485	1059550	66	utr5E	183.00	196.00	168.00	130.00	180.00	277.00	261.00	323.00	465.00	206.00	142.00	248.00	
CNAG_01843_2	1060045	1060104	60	cdsE	10.00	46.00	28.00	13.00	20.00	21.00	9.00	12.00	14.00	6.00	6.00	1.00	
CNAG_01843_3	1060307	1060412	106	cdsE	1.00	1.00	1.00	23.00	30.00	33.00	18.00	14.00	20.00	35.00	25.00	30.00	
CNAG_01846_1	1069822	1070092	271	utr5E	1265.00	1625.00	930.00	1362.00	1082.00	970.00	827.00	909.00	915.00	1181.00	820.00	1097.00	
CNAG_01846_2	1071104	1071451	348	cdsE	528.00	620.00	336.00	694.00	553.00	634.00	340.00	294.00	323.00	210.00	179.00	189.00	
CNAG_01851_1	1092852	1092867	16	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	5.00	4.00	10.00	
CNAG_01853_1	1095235	1095268	34	utr5E	313.00	466.00	402.00	348.00	297.00	279.00	222.00	192.00	189.00	528.00	388.00	454.00	
CNAG_01855_1	1100237	1100330	94	utr5E	37.00	47.00	36.00	60.00	42.00	69.00	31.00	28.00	27.00	68.00	35.00	38.00	
CNAG_01855_2	1100627	1100703	77	cdsE	9.00	7.00	9.00	13.00	14.00	16.00	5.00	4.00	6.00	0	0	0	
CNAG_01855_3	1100771	1100774	4	cdsE	0	0	0	15.00	7.00	11.00	2.00	1.00	1.00	7.00	2.00	2.00	
CNAG_01855_4	1101152	1101226	75	cdsE	0	0	0	10.00	9.00	8.00	3.00	7.00	4.00	22.00	13.00	17.00	
CNAG_01856_1	1101557	1101623	67	utr5E	22.00	41.00	32.00	136.00	114.00	99.00	160.00	107.00	124.00	214.00	110.00	187.00	
CNAG_01856_2	1103177	1103348	172	cdsE	0	0	0	7.00	7.00	5.00	5.00	4.00	5.00	47.00	40.00	39.00	
CNAG_01858_1	1104334	1104336	3	utr5E	0	0	0	6.00	4.00	3.00	0	0	0	7.00	3.00	3.00	
CNAG_01858_2	1105649	1105649	1	cdsI	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	
CNAG_01858_3	1107084	1107087	4	utr3E	0	0	0	2.00	1.00	1.00	10.00	8.00	4.00	4.00	6.00	7.00	
CNAG_01860_1	1112453	1112499	47	utr5E	0	0	0	3.00	2.00	3.00	1.00	2.00	1.00	23.00	25.00	18.00	
CNAG_01860_2	1112762	1112769	8	utr5E	0	0	0	0	0	0	2.00	3.00	1.00	5.00	3.00	3.00	
CNAG_01860_3	1112818	1112853	36	utr5E	26.00	39.00	20.00	29.00	24.00	11.00	5.00	10.00	11.00	5.00	2.00	2.00	
CNAG_01860_4	1113771	1113799	29	cdsE	0	0	0	0	0	0	0	0	0	3.00	4.00	3.00	
CNAG_01861_1	1114433	1114508	76	utr5E	457.00	634.00	626.00	807.00	699.00	628.00	381.00	382.00	346.00	808.00	543.00	542.00	
CNAG_01863_1	1119875	1119928	54	utr5E	82.00	57.00	54.00	22.00	25.00	21.00	13.00	9.00	12.00	4.00	3.00	1.00	
CNAG_01863_2	1119975	1120206	232	utr5E	42.00	37.00	33.00	23.00	23.00	22.00	24.00	20.00	8.00	8.00	16.00	13.00	
CNAG_01863_3	1120365	1120439	75	cdsE	0	0	0	15.00	16.00	16.00	0	0	0	0	0	0	
CNAG_01863_4	1121208	1121260	53	cdsE	0	0	0	26.00	34.00	28.00	0	0	0	12.00	10.00	3.00	
CNAG_01863_5	1124324	1124574	251	cdsE	11.00	5.00	8.00	4.00	4.00	4.00	43.00	40.00	33.00	121.00	64.00	65.00	
CNAG_01864_1	1125321	1125354	34	utr5E	33.00	42.00	34.00	10.00	10.00	5.00	27.00	29.00	19.00	22.00	12.00	24.00	
CNAG_01864_2	1125455	1125481	27	cdsE	0	0	0	2.00	2.00	5.00	0	0	0	0	0	0	
CNAG_01864_3	1127342	1127348	7	utr3E	18.00	29.00	26.00	8.00	8.00	6.00	3.00	2.00	3.00	10.00	9.00	6.00	
CNAG_01865_1	1127668	1127668	1	utr5E	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_01865_2	1127717	1127742	26	cdsE	5.00	6.00	7.00	10.00	4.00	5.00	0	0	0	8.00	4.00	7.00	
CNAG_01865_3	1127978	1127978	1	cdsE	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	
CNAG_01865_4	1129846	1129846	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	1.00	1.00	
CNAG_01865_5	1129935	1129935	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_01868_1	1137582	1137626	45	utr5E	96.00	102.00	84.00	63.00	51.00	51.00	89.00	82.00	84.00	64.00	53.00	68.00	
CNAG_01871_1	1142769	1142808	40	utr5E	25.00	35.00	32.00	32.00	27.00	18.00	22.00	18.00	14.00	16.00	8.00	18.00	
CNAG_01871_2	1142989	1143000	12	cdsI	0	0	0	0	0	0	3.00	3.00	6.00	2.00	6.00	6.00	
CNAG_01872_1	1144855	1144890	36	utr5E	35.00	53.00	55.00	19.00	13.00	17.00	38.00	32.00	34.00	29.00	13.00	19.00	
CNAG_01875_1	1148476	1148491	16	utr5E	210.00	286.00	245.00	184.00	139.00	108.00	106.00	116.00	101.00	57.00	35.00	37.00	
CNAG_01875_2	1151372	1151373	2	cdsE	0	0	0	8.00	10.00	13.00	1.00	2.00	1.00	17.00	3.00	8.00	
CNAG_01877_1	1157979	1158044	66	utr5E	163.00	283.00	236.00	181.00	117.00	145.00	140.00	156.00	152.00	102.00	43.00	68.00	
CNAG_01881_1	1166352	1166460	109	utr5E	1847.00	2219.00	2021.00	1886.00	1446.00	1354.00	1498.00	1308.00	1390.00	894.00	442.00	559.00	
CNAG_01884_1	1174274	1174401	128	utr5E	7984.00	6791.00	5201.00	6638.00	5187.00	4909.00	1321.00	1245.00	884.00	1232.00	623.00	878.00	
CNAG_01884_2	1174805	1174967	163	cdsE	1425.00	1852.00	1435.00	1233.00	843.00	957.00	217.00	205.00	219.00	33.00	22.00	24.00	
CNAG_01886_1	1179002	1179030	29	utr5E	47.00	58.00	46.00	51.00	29.00	43.00	55.00	45.00	35.00	56.00	33.00	39.00	
CNAG_01886_2	1180019	1180174	156	cdsE	0	0	0	11.00	7.00	7.00	2.00	4.00	4.00	94.00	70.00	67.00	
CNAG_01890_1	1185304	1185446	143	utr5E	3061.00	3668.00	2931.00	2505.00	2075.00	2523.00	690.00	678.00	596.00	572.00	363.00	462.00	
CNAG_01891_1	1188515	1188609	95	utr5E	39.00	51.00	41.00	17.00	15.00	11.00	16.00	17.00	20.00	13.00	3.00	5.00	
CNAG_01891_2	1189840	1189840	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	
CNAG_01891_3	1189918	1189918	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNAG_01891_4	1190057	1190057	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01891_5	1190140	1190161	22	cdsE	0	0	0	7.00	3.00	3.00	0	0	0	0	0	0	
CNAG_01893_1	1191799	1191934	136	cdsE	712.00	903.00	727.00	1233.00	1020.00	1026.00	662.00	710.00	865.00	517.00	375.00	506.00	
CNAG_01895_1	1196171	1196194	24	utr5E	32.00	22.00	18.00	14.00	16.00	10.00	24.00	18.00	14.00	21.00	21.00	18.00	
CNAG_01895_2	1196718	1196718	1	cdsE	4.00	20.00	22.00	6.00	9.00	7.00	6.00	8.00	15.00	7.00	10.00	2.00	
CNAG_01899_1	1204769	1204988	220	utr5E	549.00	669.00	633.00	357.00	321.00	299.00	258.00	275.00	198.00	178.00	105.00	140.00	
CNAG_01902_1	1210831	1210923	93	utr5E	41.00	27.00	28.00	4.00	5.00	5.00	20.00	20.00	18.00	0	0	0	
CNAG_01902_2	1211333	1211415	83	utr5E	0	0	0	6.00	7.00	8.00	0	0	0	0	0	0	
CNAG_01902_3	1213893	1213907	15	cdsE	14.00	31.00	33.00	9.00	12.00	10.00	8.00	16.00	18.00	5.00	7.00	2.00	
CNAG_01902_4	1214285	1214363	79	cdsE	0	0	0	8.00	7.00	8.00	0	0	0	0	0	0	
CNAG_01902_5	1215615	1215633	19	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	7.00	6.00	5.00	
CNAG_01902_6	1215729	1215766	38	utr3E	0	0	0	0	0	0	4.00	4.00	3.00	22.00	11.00	9.00	
CNAG_01904_1	1222546	1222711	166	utr5E	148.00	172.00	133.00	45.00	50.00	31.00	124.00	95.00	62.00	24.00	11.00	13.00	
CNAG_01906_1	1230284	1230446	163	utr5E	45.00	55.00	36.00	7.00	5.00	5.00	36.00	31.00	17.00	19.00	15.00	21.00	
CNAG_01906_2	1230920	1230920	1	cdsE	0	0	0	4.00	1.00	1.00	1.00	1.00	3.00	0	0	0	
CNAG_01906_3	1231245	1231266	22	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	6.00	5.00	6.00	
CNAG_01906_4	1231571	1231574	4	utr3E	0	0	0	0	0	0	8.00	3.00	3.00	0	0	0	
CNAG_01907_1	1233487	1233579	93	utr5E	73.00	77.00	56.00	28.00	32.00	23.00	5.00	4.00	4.00	1.00	1.00	2.00	
CNAG_01907_2	1236296	1236399	104	cdsE	16.00	16.00	20.00	6.00	7.00	3.00	18.00	22.00	24.00	102.00	80.00	85.00	
CNAG_01908_1	1236999	1237109	111	utr5E	86.00	102.00	128.00	58.00	50.00	38.00	114.00	108.00	107.00	147.00	102.00	101.00	
