name	start	stop	size	strand	location	WT_Expo30_a	WT_Expo30_b	WT_Expo30_c	WT_Expo37_a	WT_Expo37_b	WT_Expo37_c	WT_Stat30_a	WT_Stat30_b	WT_Stat30_c	WT_Stat37_a	WT_Stat37_b	WT_Stat37_c	upf1_Expo30_a	upf1_Expo30_b	upf1_Expo30_c	pab2_Expo30_a	pab2_Expo30_b	pab2_Expo30_c
CNF04330_2	1260638	1260627	12	-	cdsE	10	5	2	1	5	3	0	0	0	13	13	12	5	3	8	5	10	4
CNF04350_1	1265213	1265213	1	-	utr3E	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNF04350_2	1265309	1265309	1	-	utr3E	1	4	1	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0
CNF04350_3	1265501	1265474	28	-	utr3E	0	0	0	5	2	5	0	0	0	3	2	1	0	0	0	1	1	1
CNF04360_1	1267200	1267142	59	-	utr3E	14	17	8	33	29	10	29	24	25	16	27	25	10	11	8	9	5	9
CNF04360_2	1267307	1267282	26	-	utr3E	8	24	20	112	83	56	11	10	15	36	30	17	27	16	21	0	0	0
CNF04390_1	1271545	1271517	29	-	utr3E	16	6	8	40	25	14	7	6	5	13	17	10	16	18	12	17	15	19
CNF04390_2	1271628	1271628	1	-	cdsE	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0
CNF04390_3	1276347	1276324	24	-	utr5E	4	1	1	0	0	0	10	7	11	2	4	2	0	0	0	52	22	38
CNF04400_1	1278048	1277940	109	-	utr3E	2422	1118	870	4002	2269	1567	277	248	307	520	564	457	202	145	159	353	237	316
CNF04400_2	1278190	1278181	10	-	cdsE	4	2	1	4	14	5	18	11	14	27	23	16	10	1	1	1	1	1
CNF04400_3	1278638	1278638	1	-	cdsE	4	1	2	6	5	3	0	0	0	1	3	2	0	0	0	10	9	7
CNF04410_1	1279892	1279837	56	-	utr3E	18	14	9	0	0	0	49	41	49	49	54	29	10	5	7	0	0	0
CNF04410_2	1280185	1280096	90	-	cdsE	2	3	1	0	0	0	20	24	24	9	27	19	5	6	4	0	0	0
CNF04410_3	1282339	1282263	77	-	utr5E	49	24	18	7	4	5	83	66	101	111	135	138	2	7	3	29	8	13
CNF04440_1	1286895	1286856	40	-	utr3E	104	60	38	52	16	22	69	48	66	85	68	72	38	28	28	15	11	11
CNF04440_2	1289941	1289941	1	-	cdsE	0	0	0	0	0	0	1	2	2	1	1	4	0	0	0	5	1	3
CNF04440_3	1291212	1291207	6	-	utr5E	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	5	4	6
CNF04460_1	1293502	1293461	42	-	utr3E	138	79	54	50	32	23	90	63	113	102	95	64	50	24	36	35	13	11
CNF04510_1	1309861	1309808	54	-	utr3E	54	43	22	23	22	13	26	30	38	30	37	35	24	19	8	18	13	24
CNF04510_2	1312102	1312083	20	-	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3
CNF04530_1	1313763	1313763	1	-	cdsI	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0
CNF04560_1	1325222	1325202	21	-	utr3E	232	131	93	60	48	44	59	48	66	90	110	93	101	57	62	81	49	55
CNF04570_1	1328961	1328955	7	-	utr3E	87	86	48	29	13	6	57	54	69	85	105	80	39	31	25	13	12	7
CNF04590_1	1332697	1332631	67	-	utr3E	19	10	10	21	11	8	11	6	8	62	72	66	19	17	19	2	2	1
CNF04590_2	1333595	1333591	5	-	utr3E	20	10	11	13	10	8	4	4	9	18	8	12	3	3	4	6	1	5
CNF04590_3	1333595	1333595	1	-	utr3E	0	0	0	0	0	0	4	4	9	0	0	0	3	3	4	6	1	5
CNF04590_4	1333678	1333678	1	-	utr3E	0	0	0	0	0	0	1	2	4	5	9	9	0	0	0	0	0	0
CNF04590_5	1334007	1334007	1	-	cdsE	0	0	0	1	2	1	3	4	3	7	6	10	1	4	2	4	1	2
CNF04600_1	1336386	1336346	41	-	utr3E	24	12	6	30	14	18	3	4	2	33	21	20	10	4	4	1	3	1
CNF04600_2	1338715	1338645	71	-	utr5E	21	10	5	8	2	3	53	63	79	27	22	26	3	2	4	124	55	61
CNF04620_1	1341058	1341047	12	-	utr3E	1080	882	571	579	523	342	315	264	376	530	514	384	786	456	507	237	117	166
CNF04640_1	1346421	1346409	13	-	utr3E	54	33	25	54	24	15	38	34	45	56	64	53	17	8	16	6	3	4
CNF04670_1	1355333	1355323	11	-	utr3E	142	97	61	75	64	33	93	92	81	118	144	101	108	71	86	9	14	13
CNF04670_2	1357930	1357918	13	-	cdsE	30	20	14	15	7	8	12	19	24	23	27	17	23	22	16	7	3	3
CNF04690_1	1364057	1363977	81	-	utr3E	81	59	26	117	86	54	67	41	46	61	71	48	58	37	28	12	6	5
CNF04700_1	1368921	1368788	134	-	utr3E	17	13	13	48	33	27	0	0	0	22	21	20	6	10	5	0	0	0
CNF04810_1	1398715	1398715	1	-	utr3E	0	0	0	3	5	4	1	1	4	4	3	3	0	0	0	0	0	0
CNF04810_2	1398816	1398816	1	-	utr3E	19	9	3	40	21	21	0	0	0	9	10	11	3	2	2	0	0	0
CNF04810_3	1400773	1400773	1	-	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1
CNF04820_1	1401263	1401197	67	-	utr3E	824	546	388	708	636	417	30	21	23	45	34	23	110	60	63	116	52	90
CNF04830_1	1402952	1402886	67	-	utr3E	1179	733	456	518	367	268	582	560	634	385	445	283	643	456	458	178	94	131
CNF04830_2	1403929	1403920	10	-	cdsE	95	75	55	50	46	27	65	89	94	44	68	43	120	94	78	40	21	32
CNF04860_1	1411709	1411701	9	-	utr3E	311	345	239	354	288	163	237	201	276	303	312	249	139	89	98	65	35	36
CNF04860_2	1411883	1411825	59	-	utr3E	362	245	145	265	151	122	306	290	399	388	413	348	217	191	179	73	41	61
CNF04880_1	1419720	1419720	1	-	utr3E	4	3	2	0	0	0	0	0	0	2	1	3	3	3	3	0	0	0
CNF04880_2	1419722	1419722	1	-	utr3E	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	0	0
CNF04880_3	1420295	1420295	1	-	cdsI	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNF04890_1	1425112	1425046	67	-	utr3E	109	43	41	25	31	11	20	14	25	5	1	2	248	135	151	20	21	36
CNF04890_2	1425170	1425170	1	-	utr3E	3	1	4	0	0	0	0	0	0	0	0	0	17	6	7	4	3	6
CNF04910_1	1429240	1429240	1	-	utr3E	31	11	13	81	44	40	14	10	13	15	21	12	18	5	6	33	16	15
CNG00015_1	2657	2640	18	-	utr3E	261	131	95	179	108	93	60	47	59	50	73	53	73	66	45	36	15	31
CNG00040_1	7816	7815	2	-	utr3E	29	17	9	27	14	13	2	1	1	2	1	5	15	15	12	6	1	7
CNG00040_2	10062	10062	1	-	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2
CNG00060_1	12847	12771	77	-	utr3E	9	3	3	29	29	21	0	0	0	4	1	1	3	7	7	0	0	0
CNG00060_2	14479	14479	1	-	cdsI	4	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG00140_1	35144	35096	49	-	utr3E	1014	505	356	782	492	374	365	327	426	498	516	434	407	325	290	133	80	98
CNG00190_1	49722	49665	58	-	utr3E	27	11	13	81	48	49	4	5	3	24	17	20	21	21	15	5	3	9
CNG00190_2	50598	50585	14	-	utr3I	32	28	13	27	15	7	13	8	14	27	46	49	13	15	12	4	3	8
CNG00210_1	52754	52723	32	-	utr3E	45	35	20	43	24	35	23	18	21	69	74	67	50	36	39	34	19	33
CNG00230_1	54768	54755	14	-	utr3E	602	361	200	188	118	78	116	125	196	209	213	178	388	315	327	121	50	89
CNG00250_1	60646	60555	92	-	utr3E	516	333	232	180	91	76	141	113	161	179	150	139	153	127	141	72	51	62
CNG00270_1	65389	65384	6	-	utr3E	6	4	2	5	8	4	2	4	7	7	7	9	2	4	3	0	0	0
CNG00270_2	65389	65389	1	-	utr3E	6	4	2	0	0	0	2	4	7	0	0	0	2	4	3	0	0	0
CNG00270_3	65469	65464	6	-	utr3E	50	25	12	49	32	26	22	16	37	69	66	46	28	15	26	7	7	5
CNG00270_4	65619	65552	68	-	utr3E	10	11	9	36	17	20	1	1	2	10	11	8	0	0	0	1	1	1
CNG00290_1	68485	68437	49	-	utr3E	59	37	33	43	20	13	13	13	16	13	14	9	43	29	44	1	2	1
CNG00290_2	68837	68837	1	-	cdsE	2	1	2	2	1	1	0	0	0	1	1	4	4	3	3	0	0	0
CNG00290_3	69562	69562	1	-	cdsE	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3
CNG00305_1	71762	71752	11	-	utr3E	0	0	0	17	11	15	0	0	0	0	0	0	0	0	0	0	0	0
CNG00305_2	71901	71881	21	-	utr3E	0	0	0	63	32	36	0	0	0	0	0	0	0	0	0	0	0	0
CNG00305_3	72956	72956	1	-	utr5E	3	2	2	0	0	0	2	4	5	3	1	2	0	0	0	0	0	0
CNG00310_1	73221	73221	1	-	utr3E	9	3	1	3	2	1	1	3	1	1	6	4	16	12	13	0	0	0
CNG00310_2	73350	73350	1	-	utr3I	4	5	2	0	0	0	0	0	0	6	10	3	0	0	0	0	0	0
CNG00320_1	77013	77001	13	-	utr3E	28	13	12	48	31	20	60	38	62	46	66	50	2	4	3	12	4	7
CNG00320_2	77614	77614	1	-	cdsI	3	1	2	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0
CNG00340_1	81029	81019	11	-	utr3E	45	20	17	42	23	17	30	19	34	16	18	17	7	4	2	8	6	3
CNG00340_2	82554	82525	30	-	utr5E	0	0	0	4	2	2	1	1	1	0	0	0	0	0	0	13	10	12
CNG00350_1	83334	83280	55	-	utr3E	325	139	121	54	44	35	779	730	1135	717	874	778	59	55	72	4	5	7
CNG00350_2	83422	83422	1	-	cdsE	0	0	0	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0
CNG00350_3	84220	84220	1	-	cdsI	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0
CNG00350_4	84417	84417	1	-	cdsI	0	0	0	0	0	0	0	0	0	9	12	8	0	0	0	0	0	0
CNG00350_5	84588	84581	8	-	cdsE	0	0	0	0	0	0	8	14	18	15	18	11	0	0	0	0	0	0
CNG00350_6	84752	84752	1	-	utr5E	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG00360_1	87218	87207	12	-	utr3E	177	127	84	218	115	95	92	79	98	183	151	157	132	80	95	21	9	19
CNG00370_1	89919	89824	96	-	utr3E	2022	977	653	63	25	16	1399	1289	2117	1720	2211	1702	140	115	106	169	101	96
CNG00370_2	90820	90767	54	-	utr5E	9	9	2	13	7	6	19	14	23	16	27	15	2	2	2	134	57	79
CNG00380_1	93748	93728	21	-	utr3E	53	41	26	25	9	11	68	45	70	88	88	64	51	27	41	5	3	3
CNG00380_2	94125	94125	1	-	cdsE	0	0	0	1	3	1	2	1	2	0	0	0	2	2	3	3	1	2
CNG00380_3	97191	97170	22	-	cdsI	0	0	0	0	0	0	19	15	8	16	8	4	0	0	0	36	16	18
CNG00390_1	99501	99500	2	-	utr3E	9	11	8	6	4	4	30	14	45	11	21	15	6	2	1	0	0	0
CNG00390_2	99667	99663	5	-	utr3I	3	1	2	4	2	1	41	29	43	48	80	40	0	0	0	0	0	0
CNG00390_3	101049	101049	1	-	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
CNG00410_1	104344	104340	5	-	utr3E	49	28	17	35	26	16	15	19	25	36	17	25	22	22	19	2	1	2
CNG00430_1	108933	108929	5	-	utr3E	86	63	61	176	126	111	8	18	24	72	74	59	169	96	86	11	12	9
CNG00445_1	113860	113855	6	-	utr3E	16	8	8	2	3	3	35	37	51	31	38	40	0	0	0	7	4	5
CNG00445_2	114703	114679	25	-	utr5E	0	0	0	2	2	2	5	4	2	6	1	2	0	0	0	134	79	90
CNG00460_1	115875	115846	30	-	utr3E	0	0	0	6	3	2	2	7	8	11	15	7	2	2	1	0	0	0
CNG00460_2	116311	116311	1	-	cdsE	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG00480_1	119910	119885	26	-	utr3E	2072	1744	1055	1192	604	505	1018	936	1137	1172	1288	965	1746	1580	1491	427	221	313
CNG00490_1	124582	124566	17	-	utr3E	394	214	140	156	87	49	109	91	147	112	124	99	108	97	110	69	50	44
CNG00490_2	126120	126095	26	-	cdsE	5	7	3	13	8	6	31	25	44	28	33	34	30	21	13	3	5	3
CNG00510_1	131401	131401	1	-	utr3E	0	0	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG00510_2	132108	132108	1	-	utr3E	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG00510_3	132291	132255	37	-	utr3E	55	22	8	0	0	0	15	10	19	17	25	21	20	31	16	1	2	3
CNG00520_1	133433	133427	7	-	utr3E	51	29	24	69	70	40	27	26	42	19	25	31	13	4	6	11	2	5
CNG00520_2	135759	135700	60	-	cdsE	22	11	5	21	8	13	35	41	43	32	46	27	9	7	3	286	123	186
CNG00530_1	137858	137726	133	-	utr3E	610	474	284	342	250	150	215	194	235	305	309	262	324	194	203	98	48	56
CNG00540_1	139254	139233	22	-	utr3E	77	56	25	37	38	12	41	43	52	101	96	90	43	25	28	8	6	4
CNG00540_2	139420	139408	13	-	utr3E	20	20	17	11	4	3	1	2	1	16	14	13	5	3	4	0	0	0
CNG00540_3	139609	139609	1	-	utr3E	10	15	4	5	4	6	11	3	13	26	28	11	8	7	8	10	5	2
CNG00580_1	151973	151972	2	-	utr3E	0	0	0	17	16	5	1	2	7	8	7	2	2	3	1	0	0	0
CNG00580_2	154024	154019	6	-	cdsE	1	2	4	6	3	4	5	10	12	41	43	24	0	0	0	0	0	0
CNG00600_1	160058	159950	109	-	utr3E	96629	66792	33777	5167	2642	2334	60189	49434	75409	79126	97178	84021	22363	29415	26471	12130	6528	6309
CNG00610_1	162708	162699	10	-	utr3E	132	58	36	52	36	24	36	28	43	65	57	44	57	32	41	15	10	14
CNG00610_2	162828	162824	5	-	utr3E	25	25	10	14	10	7	0	0	0	0	0	0	5	1	2	4	2	1
CNG00615_1	167612	167581	32	-	utr3E	658	385	276	387	322	225	516	462	678	678	752	649	359	222	222	105	51	76
CNG00620_1	168865	168823	43	-	utr3E	160	99	59	98	91	63	210	180	253	320	297	250	91	48	42	27	8	8
CNG00630_1	172550	172544	7	-	utr3E	66	35	27	34	13	20	3	6	8	6	3	2	27	19	20	11	9	8
CNG00630_2	172550	172550	1	-	utr3E	0	0	0	0	0	0	3	6	8	6	3	2	27	19	20	11	9	8
CNG00630_3	174035	174035	1	-	utr5E	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
CNG00640_1	174747	174695	53	-	utr3E	9	5	6	8	7	7	4	7	10	5	8	18	44	26	27	0	0	0
CNG00640_2	176018	176007	12	-	utr5E	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	5	4	4
CNG00660_1	179739	179703	37	-	utr3E	198	125	76	110	66	38	96	93	140	152	135	107	119	62	57	23	6	15
CNG00680_1	187203	187183	21	-	utr3E	4	4	5	3	4	1	0	0	0	2	2	2	1	1	1	0	0	0
CNG00680_2	187496	187456	41	-	cdsE	7	8	6	6	4	6	3	1	1	7	8	5	15	8	8	0	0	0
CNG00705_1	201576	201539	38	-	utr3E	74	34	22	56	37	21	33	26	29	58	50	40	27	25	28	10	4	4
CNG00720_1	204441	204438	4	-	utr3E	1	2	1	8	10	3	0	0	0	3	3	3	0	0	0	0	0	0
CNG00740_1	205732	205732	1	-	utr3E	0	0	0	5	5	1	0	0	0	6	1	3	21	7	5	0	0	0
CNG00740_2	206373	206361	13	-	utr3I	15	7	6	8	4	6	2	1	3	10	3	7	23	14	12	0	0	0
CNG00740_3	206373	206373	1	-	utr3I	0	0	0	0	0	0	2	1	3	10	3	7	0	0	0	0	0	0
CNG00740_4	206524	206514	11	-	utr3E	6	3	5	3	4	2	0	0	0	2	3	4	8	3	9	1	2	1
CNG00740_5	208591	208591	1	-	utr5E	0	0	0	0	0	0	0	0	0	6	1	3	0	0	0	0	0	0
CNG00780_1	222629	222622	8	-	utr3E	345	203	152	203	122	105	196	165	326	346	363	320	231	148	135	151	58	121
CNG00790_1	225645	225634	12	-	utr3E	212	98	88	123	83	57	58	45	66	59	52	68	117	93	78	164	116	150
CNG00790_2	226439	226425	15	-	cdsI	3	3	1	11	8	2	6	3	5	18	21	9	0	0	0	0	0	0
CNG00810_1	228464	228462	3	-	utr3E	44	53	27	46	32	13	36	24	53	54	46	39	57	28	39	7	11	13
CNG00810_2	228596	228556	41	-	cdsE	59	43	33	43	17	24	13	18	26	41	29	35	43	38	33	15	28	15
CNG00830_1	230722	230659	64	-	utr3E	36242	16548	12552	11060	8719	6549	3755	3187	4238	4730	4637	4079	11285	7599	7074	7761	4178	6576
CNG00850_1	233736	233706	31	-	utr3E	1795	1355	980	1003	548	397	931	817	1310	887	1029	844	915	596	637	242	117	180
CNG00890_1	240170	240034	137	-	utr3E	48	24	20	152	112	97	23	14	19	84	98	61	13	13	15	0	0	0
CNG00890_2	240283	240277	7	-	utr3E	6	4	4	9	8	7	0	0	0	5	5	3	0	0	0	0	0	0
CNG00890_3	247193	247190	4	-	utr5E	0	0	0	0	0	0	9	10	8	3	7	6	1	3	4	0	0	0
CNG00890_4	247253	247252	2	-	utr5E	0	0	0	1	2	1	3	5	3	6	2	4	0	0	0	0	0	0
CNG00890_5	247786	247786	1	-	utr5E	0	0	0	0	0	0	3	3	1	1	6	8	4	2	2	0	0	0
CNG00890_6	247808	247799	10	-	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	4
CNG00910_1	254017	254001	17	-	utr3E	299	152	130	289	189	176	152	135	243	227	238	201	72	49	51	27	28	34
CNG00965_1	272323	272271	53	-	utr3E	81	55	31	70	41	33	60	66	67	73	88	70	43	35	24	4	3	3
CNG00970_1	274657	274560	98	-	utr3E	290	142	105	23	12	14	175	178	238	227	259	234	50	28	34	25	18	20
CNG00970_2	275430	275430	1	-	cdsE	17	8	10	0	0	0	11	9	21	5	7	11	2	2	2	7	5	4
CNG00990_1	278259	278229	31	-	utr3E	6	3	3	21	10	18	10	7	8	18	26	15	8	5	4	4	4	4
CNG00990_2	279998	279998	1	-	utr5E	0	0	0	2	2	1	2	1	7	4	3	2	0	0	0	0	0	0
CNG00990_3	280057	280057	1	-	utr5E	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNG00990_4	280080	280071	10	-	utr5E	0	0	0	0	0	0	8	13	13	6	2	2	0	0	0	7	6	4
CNG01000_1	280158	280149	10	-	utr3E	75	59	51	1	3	3	75	40	91	53	37	40	22	15	8	1	3	2
CNG01000_2	282148	282148	1	-	utr5E	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	12	4	6
CNG01010_1	282632	282560	73	-	utr3E	11	6	1	48	36	33	9	3	8	31	30	13	10	6	3	0	0	0
CNG01020_1	284262	284251	12	-	utr3E	83	65	41	55	34	32	39	33	35	53	84	39	45	40	31	10	10	11
CNG01030_1	286191	286148	44	-	utr3E	185	110	76	158	94	90	46	42	44	70	102	71	48	29	30	72	40	72
CNG01050_1	289951	289951	1	-	utr3E	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CNG01050_2	289955	289955	1	-	utr3E	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
CNG01050_3	290214	290211	4	-	cdsE	7	4	2	3	3	2	0	0	0	2	2	2	9	9	5	2	1	1
CNG01080_1	297483	297461	23	-	utr3E	30	27	18	26	24	15	50	52	83	40	34	33	39	29	29	3	4	4
CNG01100_1	301489	301452	38	-	utr3E	7169	3663	2752	6432	4675	3115	1875	1710	2156	2816	2882	2606	6787	4533	4419	1337	614	860
CNG01105_1	302905	302900	6	-	utr3E	5	5	2	9	6	4	2	1	3	4	8	1	0	0	0	1	2	2
CNG01105_2	302958	302958	1	-	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2
CNG01105_3	304157	304157	1	-	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3
CNG01105_4	304160	304160	1	-	cdsI	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0
CNG01110_1	309009	309008	2	-	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	8	11
CNG01190_1	332748	332725	24	-	utr3E	39	27	7	0	0	0	3	1	2	4	5	3	4	7	4	0	0	0
CNG01190_2	332748	332748	1	-	utr3E	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0
CNG01220_1	346003	345984	20	-	utr3I	203	104	79	81	55	43	36	32	56	84	124	92	57	71	62	21	16	32
CNG01240_1	353427	353427	1	-	utr3E	0	0	0	2	4	4	5	1	5	6	4	1	1	3	1	0	0	0
CNG01240_2	353564	353557	8	-	utr3E	0	0	0	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0
CNG01250_1	360729	360715	15	-	utr3E	6	2	1	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0
CNG01250_2	361191	361191	1	-	utr3E	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
CNG01250_3	361299	361293	7	-	utr3E	4	1	2	12	10	4	6	5	4	16	10	8	12	2	2	0	0	0
CNG01250_4	364376	364376	1	-	utr5E	0	0	0	6	7	8	2	1	1	0	0	0	0	0	0	0	0	0
CNG01250_5	364696	364696	1	-	utr5E	0	0	0	7	6	2	3	2	6	7	5	3	0	0	0	7	3	2
CNG01260_1	365742	365739	4	-	utr3E	17	12	5	22	15	15	22	16	17	24	19	26	6	3	5	16	9	17
CNG01260_2	365915	365839	77	-	cdsE	0	0	0	8	9	6	50	46	87	69	84	62	14	8	14	3	3	7
CNG01260_3	366444	366438	7	-	cdsE	0	0	0	0	0	0	7	4	3	8	11	14	0	0	0	0	0	0
CNG01290_1	373532	373480	53	-	utr3E	1456	806	648	331	292	189	71	59	122	169	168	207	353	176	191	282	206	316
CNG01325_1	381058	381043	16	-	utr3E	51	22	14	258	146	118	82	69	146	105	121	99	30	21	23	44	18	17
CNG01325_2	381190	381190	1	-	cdsI	2	2	1	37	15	10	6	2	9	17	13	10	3	6	1	7	2	2
CNG01340_1	387651	387647	5	-	utr3E	20	16	5	24	17	8	17	13	12	28	32	24	16	16	10	0	0	0
CNG01340_2	388759	388759	1	-	cdsE	5	2	8	2	4	2	5	2	4	4	8	14	3	4	3	0	0	0
CNG01340_3	388967	388958	10	-	cdsE	0	0	0	0	0	0	2	3	3	5	20	11	5	5	3	0	0	0
CNG01370_1	397592	397592	1	-	utr3E	18	10	11	20	10	12	11	8	9	12	13	7	12	2	10	5	5	4
CNG01370_2	400069	400069	1	-	cdsE	12	6	8	7	9	2	12	3	10	9	4	4	6	3	4	0	0	0
CNG01380_1	403947	403947	1	-	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	9
CNG01380_2	404280	404266	15	-	utr3E	57	24	16	30	28	18	22	27	35	30	37	31	32	18	15	11	9	11
CNG01410_1	411246	411246	1	-	utr3E	17	10	9	0	0	0	7	8	9	17	13	11	7	12	6	10	9	12
CNG01410_2	412068	412066	3	-	cdsE	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	3	9
CNG01420_1	413645	413642	4	-	utr3I	1054	638	449	704	392	399	265	222	319	220	282	226	151	93	91	165	103	175
CNG01440_1	417578	417560	19	-	utr3E	222	242	184	369	357	207	101	135	163	167	161	126	118	42	60	58	36	43
CNG01460_1	420884	420806	79	-	utr3E	483	315	188	167	100	78	83	83	95	95	100	86	96	104	100	61	27	46
CNG01460_2	421101	421097	5	-	cdsE	10	8	4	5	5	2	0	0	0	3	1	1	1	1	2	10	6	6
CNG01500_1	434494	434465	30	-	utr3E	1461	1184	809	933	772	502	236	243	282	319	281	255	566	293	310	197	115	124
CNG01540_1	441283	441246	38	-	utr3E	38	14	20	59	28	24	17	8	22	77	72	66	9	6	2	1	1	1
CNG01540_2	443600	443600	1	-	utr5E	0	0	0	2	1	1	0	0	0	3	1	3	0	0	0	3	1	2
CNG01540_3	443765	443699	67	-	utr5E	8	2	2	0	0	0	17	13	19	13	11	13	0	0	0	15	7	4
CNG01550_1	443973	443926	48	-	utr3E	22	9	15	21	18	7	4	7	12	23	24	21	18	12	12	2	1	2
CNG01550_2	446608	446597	12	-	utr5E	3	6	3	0	0	0	2	2	2	2	1	1	0	0	0	34	16	16
CNG01550_3	446673	446665	9	-	utr5E	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	7	2	3
CNG01560_1	446997	446921	77	-	utr3E	40	19	20	55	46	46	7	7	5	23	45	28	35	23	29	7	1	2
CNG01560_2	448374	448373	2	-	utr5E	0	0	0	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0
CNG01560_3	448600	448598	3	-	utr5E	10	2	7	14	7	7	12	10	18	5	12	8	0	0	0	33	19	39
CNG01580_1	449339	449339	1	-	utr3E	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNG01580_2	449395	449393	3	-	utr3E	1	2	1	11	8	8	2	5	11	3	16	8	1	5	5	0	0	0
CNG01580_3	450686	450663	24	-	utr5E	16	16	10	0	0	0	70	89	92	45	51	41	8	13	4	208	77	96
CNG01580_4	450737	450737	1	-	utr5E	0	0	0	10	8	2	0	0	0	0	0	0	0	0	0	0	0	0
CNG01610_1	456983	456866	118	-	utr3E	41	104	77	17	16	14	22	17	38	32	42	42	53	31	35	10	3	6
CNG01615_1	460350	460275	76	-	utr3E	188	77	63	128	103	72	80	86	94	108	139	100	59	52	45	132	95	102
CNG01630_1	465497	465488	10	-	utr3E	46	25	25	24	10	8	6	6	8	7	8	4	13	10	11	11	5	4
CNG01640_1	470931	470893	39	-	utr3E	12	10	6	16	10	7	10	15	15	24	8	10	13	12	8	9	6	5
CNG01640_2	470987	470958	30	-	utr3E	0	0	0	0	0	0	0	0	0	2	4	4	2	2	2	0	0	0
CNG01650_1	473856	473841	16	-	utr3E	384	199	202	388	258	153	143	136	170	133	142	104	215	174	177	71	42	63
CNG01670_1	481010	481008	3	-	utr3E	94	74	56	119	79	63	61	59	81	144	124	99	70	73	68	16	9	5
CNG01690_1	484059	484057	3	-	utr3E	34	18	16	13	12	13	6	1	7	10	8	12	6	9	7	15	14	21
CNG01690_2	484983	484982	2	-	utr5E	40	8	16	29	27	17	18	12	11	26	59	57	21	14	11	3	2	3
CNG01700_1	485170	485155	16	-	utr3E	12	9	9	28	16	15	4	6	4	15	14	12	5	4	5	0	0	0
CNG01700_2	486086	486047	40	-	cdsE	10	10	6	7	6	3	1	1	1	0	0	0	5	4	1	0	0	0
CNG01700_3	486429	486429	1	-	utr5E	1	1	3	1	2	2	1	1	3	1	7	6	0	0	0	0	0	0
CNG01710_1	486753	486753	1	-	utr3E	11	9	3	4	1	1	3	4	4	3	4	3	7	4	5	0	0	0
CNG01710_2	486861	486846	16	-	utr3E	7	5	3	0	0	0	3	6	5	0	0	0	6	11	6	3	2	1
CNG01710_3	487647	487643	5	-	cdsI	0	0	0	0	0	0	5	4	2	9	8	8	0	0	0	0	0	0
CNG01740_1	493519	493489	31	-	utr3E	614	289	208	301	149	139	199	233	298	309	358	304	255	240	222	138	60	101
CNG01760_1	498669	498659	11	-	utr3E	19	15	6	3	1	1	54	78	113	66	91	73	6	3	3	0	0	0
CNG01760_2	498811	498811	1	-	cdsE	2	1	1	0	0	0	21	12	19	17	23	14	1	1	3	0	0	0
