Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNK01200	13	2	450	TRUE	TRUE	FALSE
CNK01210	1	1	28725	FALSE	FALSE	FALSE
CNK01220	6	1	333	TRUE	FALSE	FALSE
CNK01230	3	2	1850	TRUE	FALSE	FALSE
CNK01240	3	3	3248	TRUE	FALSE	FALSE
CNK01250	2	2	2193	TRUE	FALSE	FALSE
CNK01260	2	1	6480	TRUE	FALSE	FALSE
CNK01280	1	1	1465	TRUE	FALSE	FALSE
CNK01290	2	2	8473	TRUE	FALSE	FALSE
CNK01300	2	1	7123	FALSE	TRUE	FALSE
CNK01310	1	1	3389	FALSE	FALSE	FALSE
CNK01320	4	2	2342	TRUE	FALSE	FALSE
CNK01330	1	1	21348	FALSE	FALSE	FALSE
CNK01340	2	2	598	TRUE	FALSE	FALSE
CNK01350	1	1	7707	FALSE	FALSE	FALSE
CNK01360	1	1	9365	FALSE	FALSE	FALSE
CNK01370	6	2	1405	TRUE	FALSE	FALSE
CNK01380	1	1	4685	FALSE	FALSE	FALSE
CNK01390	1	1	2158	FALSE	FALSE	FALSE
CNK01400	1	1	2662	FALSE	FALSE	FALSE
CNK01410	15	3	355	TRUE	FALSE	FALSE
CNK01420	3	2	1658	TRUE	FALSE	FALSE
CNK01430	7	2	972	TRUE	FALSE	FALSE
CNK01440	1	1	11749	FALSE	FALSE	FALSE
CNK01450	1	1	39356	FALSE	FALSE	FALSE
CNK01460	1	1	23790	FALSE	FALSE	FALSE
CNK01480	10	2	612	TRUE	TRUE	FALSE
CNK01490	2	2	1830	TRUE	FALSE	FALSE
CNK01500	7	3	425	TRUE	TRUE	FALSE
CNK01510	2	1	1642	FALSE	TRUE	FALSE
CNK01520	5	3	2193	TRUE	FALSE	FALSE
CNK01525	5	3	166	TRUE	FALSE	FALSE
CNK01530	2	2	1209	TRUE	FALSE	FALSE
CNK01540	2	2	9278	TRUE	FALSE	FALSE
CNK01550	7	3	852	TRUE	TRUE	FALSE
CNK01560	7	2	607	TRUE	FALSE	FALSE
CNK01570	5	2	890	TRUE	FALSE	FALSE
CNK01580	4	2	2715	TRUE	FALSE	FALSE
CNK01590	1	1	40143	FALSE	FALSE	FALSE
CNK01600	1	1	4921	FALSE	FALSE	FALSE
CNK01610	1	1	29202	FALSE	FALSE	FALSE
CNK01620	9	2	241	TRUE	FALSE	FALSE
CNK01630	2	2	601	TRUE	FALSE	FALSE
CNK01640	2	2	5708	TRUE	FALSE	FALSE
CNK01650	1	1	4600	FALSE	FALSE	FALSE
CNK01660	3	3	438	TRUE	FALSE	FALSE
CNK01670	5	2	370	TRUE	FALSE	FALSE
CNK01680	12	2	174	TRUE	FALSE	FALSE
CNK01690	2	2	2109	TRUE	FALSE	FALSE
CNK01700	8	2	533	TRUE	FALSE	FALSE
CNK01710	5	2	1015	TRUE	TRUE	FALSE
CNK01720	9	4	6182	TRUE	TRUE	FALSE
CNK01730	2	2	4675	TRUE	FALSE	FALSE
CNK01740	1	1	2622	FALSE	FALSE	FALSE
CNK01750	1	1	4529	FALSE	FALSE	FALSE
CNK01760	1	1	9213	FALSE	FALSE	FALSE
CNK01780	4	3	285	TRUE	TRUE	FALSE
CNK01800	1	1	6656	FALSE	FALSE	FALSE
CNK01810	2	2	8901	TRUE	FALSE	FALSE
CNK01820	3	2	764	TRUE	FALSE	FALSE
CNK01830	2	2	14160	TRUE	FALSE	FALSE
CNK01840	3	3	2261	TRUE	FALSE	FALSE
CNK01850	3	2	1328	TRUE	FALSE	FALSE
CNK01860	5	2	2035	TRUE	FALSE	FALSE
CNK01870	3	2	2094	TRUE	FALSE	FALSE
CNK01880	2	2	1860	TRUE	FALSE	FALSE
CNK01890	2	2	2898	TRUE	FALSE	FALSE
CNK01900	2	2	19423	TRUE	FALSE	FALSE
CNK01910	4	2	1706	TRUE	FALSE	FALSE
CNK01920	2	2	13162	TRUE	FALSE	FALSE
CNK01935	6	2	47	TRUE	TRUE	FALSE
CNK01940	4	2	1404	TRUE	FALSE	FALSE
CNK01950	1	1	4777	FALSE	FALSE	FALSE
CNK01960	1	1	28641	FALSE	FALSE	FALSE
CNK01970	3	1	4040	TRUE	FALSE	FALSE
CNK01980	4	2	1209	TRUE	FALSE	FALSE
CNK01990	5	2	669	TRUE	FALSE	FALSE
CNK02000	2	2	598	TRUE	FALSE	FALSE
CNK02010	2	2	4445	TRUE	FALSE	FALSE
CNK02020	5	2	139	TRUE	FALSE	FALSE
CNK02030	4	3	2992	TRUE	FALSE	TRUE
CNK02040	5	3	824	TRUE	TRUE	FALSE
CNK02050	3	3	1754	TRUE	FALSE	FALSE
CNK02060	9	3	611	TRUE	TRUE	FALSE
CNK02070	2	2	1851	TRUE	FALSE	FALSE
CNK02080	4	2	710	TRUE	FALSE	FALSE
CNK02090	8	3	188	TRUE	FALSE	FALSE
CNK02100	1	1	7622	FALSE	FALSE	FALSE
CNK02110	2	2	1832	TRUE	FALSE	FALSE
CNK02120	2	2	3411	TRUE	FALSE	FALSE
CNK02130	6	4	74	TRUE	FALSE	FALSE
CNK02140	3	2	3332	TRUE	TRUE	FALSE
CNK02150	3	2	2267	TRUE	FALSE	FALSE
CNK02160	3	2	1088	TRUE	FALSE	FALSE
CNK02170	4	2	859	TRUE	FALSE	FALSE
CNK02180	1	1	13488	FALSE	FALSE	FALSE
CNK02190	6	2	341	TRUE	FALSE	FALSE
CNK02200	4	2	3461	TRUE	FALSE	FALSE
CNK02210	1	1	4824	FALSE	FALSE	FALSE
CNK02220	1	1	82689	FALSE	FALSE	FALSE
CNK02230	3	2	200	TRUE	FALSE	FALSE
CNK02235	7	3	502	TRUE	TRUE	FALSE
CNK02240	2	2	72448	TRUE	FALSE	FALSE
CNK02250	2	2	3297	TRUE	FALSE	FALSE
CNK02260	2	2	3942	TRUE	FALSE	FALSE
CNK02270	7	2	238	TRUE	FALSE	FALSE
CNK02300	4	3	4557	TRUE	FALSE	FALSE
CNK02310	2	2	84186	FALSE	FALSE	FALSE
CNK02320	2	2	1980	TRUE	FALSE	FALSE
CNK02330	2	2	44647	TRUE	FALSE	FALSE
CNK02340	2	2	4236	TRUE	FALSE	FALSE
CNK02350	5	3	2203	TRUE	FALSE	FALSE
CNK02360	6	2	729	TRUE	FALSE	FALSE
CNK02370	2	2	16710	TRUE	FALSE	FALSE
CNK02380	3	2	1441	TRUE	FALSE	FALSE
CNK02385	2	2	6818	TRUE	FALSE	FALSE
CNK02390	1	1	1421	FALSE	FALSE	FALSE
CNK02400	2	2	1084	TRUE	FALSE	FALSE
CNK02405	2	1	6	TRUE	FALSE	FALSE
CNK02410	12	4	775	TRUE	TRUE	FALSE
CNK02430	4	2	530	TRUE	TRUE	FALSE
CNK02440	4	3	3351	TRUE	TRUE	FALSE
CNK02450	5	3	851	TRUE	FALSE	FALSE
CNK02460	2	2	751	TRUE	FALSE	FALSE
CNK02470	2	2	4376	TRUE	FALSE	FALSE
CNK02480	3	2	2573	TRUE	FALSE	FALSE
CNK02490	3	1	2370	FALSE	TRUE	FALSE
CNK02500	2	2	1138	TRUE	FALSE	FALSE
CNK02510	1	1	10716	FALSE	FALSE	FALSE
CNK02520	1	1	2548	FALSE	FALSE	FALSE
CNK02530	2	2	4316	TRUE	FALSE	FALSE
CNK02540	3	2	692	TRUE	FALSE	FALSE
CNK02550	6	2	1682	TRUE	FALSE	FALSE
CNK02560	6	2	1014	TRUE	FALSE	FALSE
CNK02570	4	3	1472	TRUE	FALSE	TRUE
CNK02580	1	1	6279	FALSE	FALSE	FALSE
CNK02590	10	3	302	TRUE	TRUE	FALSE
CNK02595	4	2	640	TRUE	FALSE	FALSE
CNK02600	2	2	2296	TRUE	FALSE	FALSE
CNK02610	3	3	5174	TRUE	FALSE	FALSE
CNK02620	1	1	58642	FALSE	FALSE	FALSE
CNK02640	1	1	15409	FALSE	FALSE	FALSE
CNK02650	1	1	6757	FALSE	FALSE	FALSE
CNK02660	1	1	22089	FALSE	FALSE	FALSE
CNK02670	1	1	919	FALSE	FALSE	FALSE
CNK02675	3	2	985	TRUE	FALSE	FALSE
CNK02680	1	1	1447	FALSE	FALSE	FALSE
CNK02690	3	2	285	TRUE	TRUE	FALSE
CNK02700	8	3	602	TRUE	TRUE	FALSE
CNK02705	6	2	114	TRUE	FALSE	FALSE
CNK02720	6	2	1444	TRUE	FALSE	FALSE
CNK02730	2	1	4830	TRUE	FALSE	FALSE
CNK02740	4	3	4981	TRUE	FALSE	TRUE
CNK02750	2	2	12987	TRUE	FALSE	FALSE
CNK02760	3	2	1617	TRUE	TRUE	FALSE
CNK02770	2	2	1209	TRUE	FALSE	FALSE
CNK02775	1	1	16833	FALSE	FALSE	FALSE
CNK02780	1	1	14648	FALSE	FALSE	FALSE
CNK02790	3	3	859	TRUE	TRUE	FALSE
CNK02800	1	1	3549	FALSE	FALSE	FALSE
CNK02810	6	2	604	TRUE	FALSE	FALSE
CNK02820	2	2	3749	TRUE	FALSE	FALSE
CNK02825	1	1	286	FALSE	FALSE	FALSE
CNK02830	2	2	2930	FALSE	FALSE	FALSE
CNK02840	3	2	855	TRUE	TRUE	FALSE
CNK02850	1	1	3449	FALSE	FALSE	FALSE
CNK02860	1	1	305	FALSE	FALSE	FALSE
CNK02870	5	4	661	TRUE	TRUE	FALSE
CNK02880	5	3	469	TRUE	TRUE	FALSE
CNK02890	5	3	493	TRUE	FALSE	FALSE
CNK02900	1	1	144080	FALSE	FALSE	FALSE
CNK02910	3	2	3824	TRUE	FALSE	FALSE
CNK02920	4	3	348	TRUE	FALSE	FALSE
CNK02930	5	1	23	TRUE	FALSE	FALSE
CNK02940	1	1	328	FALSE	FALSE	FALSE
CNK02945	7	3	508	TRUE	FALSE	FALSE
CNK02950	1	1	6770	FALSE	FALSE	FALSE
CNK02960	2	2	4412	TRUE	FALSE	FALSE
CNK02970	6	3	1731	TRUE	FALSE	FALSE
CNK02980	8	2	398	TRUE	TRUE	FALSE
CNK02990	7	3	16919	TRUE	FALSE	FALSE
CNK03000	2	1	12	TRUE	FALSE	FALSE
CNK03010	2	2	1272	FALSE	FALSE	FALSE
CNK03020	3	2	1138	TRUE	TRUE	FALSE
CNK03030	6	2	383	TRUE	TRUE	FALSE
CNK03040	3	2	132	TRUE	FALSE	FALSE
CNK03050	2	2	2999	TRUE	FALSE	FALSE
CNK03060	3	2	3982	TRUE	FALSE	FALSE
CNK03070	5	2	1186	TRUE	FALSE	FALSE
CNK03080	1	1	3011	FALSE	FALSE	FALSE
CNK03090	5	2	1677	TRUE	FALSE	FALSE
CNK03100	1	1	27601	FALSE	FALSE	FALSE
CNK03110	4	2	200	TRUE	TRUE	FALSE
CNK03120	2	2	228	TRUE	FALSE	FALSE
CNK03130	6	2	157	TRUE	TRUE	FALSE
CNK03140	1	1	5535	TRUE	FALSE	FALSE
CNK03150	5	3	61	TRUE	FALSE	FALSE
CNK03160	5	3	1226	TRUE	TRUE	FALSE
CNK03170	1	1	162420	FALSE	FALSE	FALSE
CNK03180	1	1	22628	FALSE	FALSE	FALSE
CNK03185	2	2	7270	FALSE	FALSE	FALSE
CNK03190	7	2	517	TRUE	FALSE	FALSE
CNK03200	4	2	2156	TRUE	FALSE	FALSE
CNK03220	10	3	105	TRUE	TRUE	FALSE
CNK03230	1	1	191835	FALSE	FALSE	FALSE
CNK03240	1	1	29888	FALSE	FALSE	FALSE
CNK03260	5	3	690	TRUE	FALSE	FALSE
CNK03270	2	1	6580	FALSE	TRUE	FALSE
CNK03280	5	2	1384	TRUE	FALSE	FALSE
CNK03310	4	2	96	FALSE	TRUE	TRUE
CNK03320	5	4	413	TRUE	FALSE	TRUE
CNK03330	2	2	27867	TRUE	FALSE	FALSE
CNK03340	2	2	5508	FALSE	FALSE	FALSE
CNK03350	4	3	1393	TRUE	FALSE	FALSE
CNK03360	3	2	2206	TRUE	FALSE	FALSE
CNK03370	1	1	8889	FALSE	FALSE	FALSE
CNK03385	1	1	21034	FALSE	FALSE	FALSE
CNK03400	2	2	16	TRUE	FALSE	FALSE
CNK03410	2	2	8352	TRUE	FALSE	FALSE
CNK03420	1	1	12348	FALSE	FALSE	FALSE
CNK03430	2	2	1875	TRUE	FALSE	FALSE
CNK03440	3	2	1959	TRUE	TRUE	FALSE
CNK03450	2	2	297	TRUE	FALSE	FALSE
CNK03470	1	1	55	FALSE	FALSE	FALSE
CNL03660	4	2	40	TRUE	FALSE	FALSE
CNL03670	2	2	4747	TRUE	FALSE	FALSE
CNL03680	1	1	49088	FALSE	FALSE	FALSE
CNL03690	7	2	867	TRUE	TRUE	FALSE
CNL03700	4	3	10299	TRUE	FALSE	FALSE
CNL03710	1	1	455	FALSE	FALSE	FALSE
CNL03740	3	1	786	FALSE	TRUE	FALSE
CNL03750	5	2	400	TRUE	FALSE	FALSE
CNL03760	3	2	234	TRUE	FALSE	FALSE
CNL03770	1	1	13880	FALSE	FALSE	FALSE
CNL03780	5	3	1793	TRUE	FALSE	FALSE
CNL03790	3	2	1537	TRUE	TRUE	FALSE
CNL03800	3	3	3345	FALSE	TRUE	FALSE
CNL03810	2	2	724	FALSE	FALSE	FALSE
CNL03820	5	3	225	TRUE	FALSE	FALSE
CNL03830	1	1	6486	FALSE	FALSE	FALSE
CNL03840	5	2	756	TRUE	FALSE	FALSE
CNL03850	1	1	1286	FALSE	FALSE	FALSE
CNL03860	5	2	430	TRUE	FALSE	FALSE
CNL03870	9	3	663	TRUE	TRUE	FALSE
CNL03880	1	1	3573	FALSE	FALSE	FALSE
CNL03890	1	1	7966	FALSE	FALSE	FALSE
CNL03900	4	2	912	TRUE	FALSE	FALSE
CNL03910	1	1	639	FALSE	FALSE	FALSE
CNL03915	1	1	8968	FALSE	FALSE	FALSE
CNL03920	1	1	15895	FALSE	FALSE	FALSE
CNL03930	2	1	19484	FALSE	TRUE	FALSE
CNL03940	1	1	457	FALSE	FALSE	FALSE
CNL03950	4	3	742	TRUE	TRUE	FALSE
CNL03960	1	1	134867	FALSE	FALSE	FALSE
CNL03970	3	2	2515	TRUE	FALSE	FALSE
CNL03980	2	2	5393	TRUE	FALSE	FALSE
CNL03990	1	1	15687	FALSE	FALSE	FALSE
CNL04010	2	2	1064	FALSE	TRUE	FALSE
CNL04020	1	1	3084	FALSE	FALSE	FALSE
CNL04030	1	1	15822	FALSE	FALSE	FALSE
CNL04040	1	1	19030	FALSE	FALSE	FALSE
CNL04050	1	1	160	FALSE	FALSE	FALSE
CNL04060	3	2	3825	TRUE	FALSE	FALSE
CNL04070	3	3	1765	TRUE	TRUE	FALSE
CNL04080	4	2	1093	TRUE	FALSE	FALSE
CNL04090	6	3	1031	TRUE	FALSE	FALSE
CNL04100	1	1	336	FALSE	FALSE	FALSE
CNL04110	3	2	3596	TRUE	FALSE	FALSE
CNL04120	1	1	1842	FALSE	FALSE	FALSE
CNL04130	1	1	3477	FALSE	FALSE	FALSE
CNL04140	1	1	1465	FALSE	FALSE	FALSE
CNL04190	3	2	603	TRUE	TRUE	FALSE
CNL04200	4	3	140	TRUE	FALSE	FALSE
CNL04230	5	2	1230	TRUE	FALSE	FALSE
CNL04240	4	2	887	TRUE	FALSE	FALSE
CNL04250	2	2	1726	TRUE	FALSE	FALSE
CNL04260	1	1	27994	FALSE	FALSE	FALSE
CNL04270	1	1	6359	FALSE	FALSE	FALSE
CNL04280	1	1	15541	FALSE	FALSE	FALSE
CNL04290	1	1	29763	FALSE	FALSE	FALSE
CNL04300	3	2	2111	TRUE	FALSE	FALSE
CNL04310	4	2	395	TRUE	TRUE	FALSE
CNL04340	1	1	2037	FALSE	FALSE	FALSE
CNL04350	2	2	811	TRUE	FALSE	FALSE
CNL04355	3	3	1455	TRUE	FALSE	FALSE
CNL04360	4	1	4636	TRUE	FALSE	FALSE
CNL04370	3	2	1220	TRUE	FALSE	FALSE
CNL04380	3	2	4567	TRUE	FALSE	FALSE
CNL04390	4	2	401	TRUE	TRUE	FALSE
CNL04400	8	3	1272	TRUE	TRUE	FALSE
CNL04410	3	3	270	TRUE	FALSE	FALSE
CNL04420	3	2	178	TRUE	TRUE	FALSE
CNL04430	3	3	1039	TRUE	FALSE	FALSE
CNL04440	3	2	1866	TRUE	FALSE	FALSE
CNL04450	4	2	812	TRUE	FALSE	FALSE
CNL04460	6	2	422	TRUE	FALSE	FALSE
CNL04470	1	1	14563	FALSE	FALSE	FALSE
CNL04480	1	1	133	FALSE	FALSE	FALSE
CNL04490	2	2	10779	TRUE	FALSE	FALSE
CNL04500	1	1	4575	FALSE	FALSE	FALSE
CNL04510	2	2	3059	TRUE	FALSE	FALSE
CNL04520	12	2	795	TRUE	FALSE	FALSE
CNL04530	1	1	2401	FALSE	FALSE	FALSE
CNL04540	3	2	2699	TRUE	FALSE	FALSE
CNL04550	1	1	10480	FALSE	FALSE	FALSE
CNL04560	4	3	3207	TRUE	FALSE	FALSE
CNL04570	3	3	1532	TRUE	FALSE	FALSE
CNL04580	1	1	52642	FALSE	FALSE	FALSE
CNL04590	6	2	1046	TRUE	FALSE	FALSE
CNL04600	3	2	2657	TRUE	FALSE	FALSE
CNL04610	1	1	39391	FALSE	FALSE	FALSE
CNL04620	9	2	770	TRUE	FALSE	FALSE
CNL04630	1	1	1520	FALSE	FALSE	FALSE
CNL04640	3	2	4145	TRUE	TRUE	FALSE
CNL04643	2	2	3047	FALSE	FALSE	FALSE
CNL04645	6	3	162	TRUE	FALSE	FALSE
CNL04647	4	2	2924	TRUE	TRUE	FALSE
CNL04650	2	1	78263	TRUE	FALSE	FALSE
CNL04660	4	2	2105	TRUE	FALSE	FALSE
CNL04670	1	1	2164	FALSE	FALSE	FALSE
CNL04680	8	3	697	TRUE	TRUE	TRUE
CNL04690	1	1	3601	FALSE	FALSE	FALSE
CNL04700	12	2	227	TRUE	TRUE	FALSE
CNL04710	2	2	7325	TRUE	FALSE	FALSE
CNL04720	2	2	8242	TRUE	FALSE	FALSE
CNL04730	2	2	1824	FALSE	FALSE	FALSE
CNL04740	2	2	1308	TRUE	FALSE	FALSE
CNL04750	3	2	24597	TRUE	TRUE	FALSE
CNL04760	6	2	1741	TRUE	TRUE	FALSE
CNL04765	1	1	10675	FALSE	FALSE	FALSE
CNL04770	4	2	824	TRUE	TRUE	FALSE
CNL04780	1	1	36460	FALSE	FALSE	FALSE
CNL04800	1	1	488	FALSE	FALSE	FALSE
CNL04810	3	3	877	TRUE	FALSE	FALSE
CNL04820	1	1	6138	FALSE	FALSE	FALSE
CNL04830	5	2	1682	TRUE	TRUE	FALSE
CNL04840	4	1	2191	FALSE	TRUE	FALSE
CNL04850	1	1	8226	FALSE	FALSE	FALSE
CNL04860	3	3	3329	TRUE	FALSE	FALSE
CNL04870	14	3	305	TRUE	TRUE	FALSE
CNL04880	4	3	2147	TRUE	FALSE	FALSE
CNL04885	5	2	684	TRUE	FALSE	FALSE
CNL04890	1	1	21547	FALSE	FALSE	FALSE
CNL04900	2	2	3227	TRUE	FALSE	FALSE
CNL04910	6	3	1109	TRUE	FALSE	FALSE
CNL04915	5	3	299	TRUE	TRUE	FALSE
CNL04920	2	2	4606	TRUE	FALSE	FALSE
CNL04930	2	2	15460	FALSE	TRUE	FALSE
CNL04940	4	2	65	TRUE	FALSE	FALSE
CNL04950	5	2	711	TRUE	FALSE	FALSE
CNL04960	2	2	4981	TRUE	FALSE	FALSE
CNL04970	2	2	1787	TRUE	FALSE	FALSE
CNL04980	2	2	1163	TRUE	FALSE	FALSE
CNL04990	4	2	920	TRUE	FALSE	FALSE
CNL05000	2	2	16922	FALSE	FALSE	FALSE
CNL05010	1	1	4715	FALSE	FALSE	FALSE
CNL05020	4	2	1244	TRUE	FALSE	FALSE
CNL05030	2	2	11014	TRUE	FALSE	FALSE
CNL05040	5	2	770	TRUE	FALSE	FALSE
CNL05050	5	2	295	TRUE	TRUE	FALSE
CNL05060	1	1	318	FALSE	FALSE	FALSE
CNL05070	3	2	1719	TRUE	FALSE	FALSE
CNL05080	3	2	240	TRUE	TRUE	FALSE
CNL05090	4	2	304	TRUE	FALSE	FALSE
CNL05100	5	3	742	TRUE	FALSE	FALSE
CNL05110	1	1	18958	FALSE	FALSE	FALSE
CNL05120	1	1	33383	FALSE	FALSE	FALSE
CNL05130	2	2	501	TRUE	FALSE	FALSE
CNL05140	2	1	45132	TRUE	FALSE	FALSE
CNL05150	1	1	8989	FALSE	FALSE	FALSE
CNL05155	2	2	1866	TRUE	FALSE	FALSE
CNL05160	2	2	12328	TRUE	FALSE	FALSE
CNL05170	2	2	5115	TRUE	FALSE	FALSE
CNL05180	3	2	3877	TRUE	FALSE	FALSE
CNL05190	4	3	2118	TRUE	FALSE	FALSE
CNL05200	2	2	1038	TRUE	FALSE	FALSE
CNL05210	3	2	558	TRUE	FALSE	FALSE
CNL05220	1	1	179	FALSE	FALSE	FALSE
CNL05240	1	1	12375	FALSE	FALSE	FALSE
CNL05250	3	2	2459	TRUE	FALSE	FALSE
CNL05260	7	4	226	TRUE	FALSE	FALSE
CNL05270	1	1	26218	FALSE	FALSE	FALSE
CNL05275	2	2	45	TRUE	FALSE	FALSE
CNL05280	1	1	1773	FALSE	FALSE	FALSE
CNL05290	1	1	1239	FALSE	FALSE	FALSE
CNL05300	6	2	343	TRUE	FALSE	FALSE
CNL05310	1	1	29140	FALSE	FALSE	FALSE
CNL05320	5	2	351	TRUE	FALSE	FALSE
CNL05330	1	1	1704	FALSE	FALSE	FALSE
CNL05340	7	2	343	TRUE	FALSE	FALSE
CNL05350	3	2	2655	TRUE	FALSE	FALSE
CNL05360	3	2	1855	TRUE	FALSE	FALSE
CNL05370	3	2	1588	TRUE	FALSE	FALSE
CNL05390	4	2	936	TRUE	TRUE	FALSE
CNL05400	3	2	1338	TRUE	FALSE	FALSE
CNL05410	1	1	3036	FALSE	FALSE	FALSE
CNL05440	5	2	3855	TRUE	FALSE	FALSE
CNL05445	3	3	4409	TRUE	FALSE	FALSE
CNL05450	9	2	202	TRUE	TRUE	FALSE
CNL05460	5	2	3652	TRUE	TRUE	FALSE
CNL05470	1	1	23671	FALSE	FALSE	FALSE
CNL05490	3	2	181	TRUE	FALSE	FALSE
CNL05495	3	2	503	TRUE	FALSE	FALSE
CNL05500	2	2	2394	TRUE	FALSE	FALSE
CNL05510	2	2	15288	TRUE	FALSE	FALSE
CNL05520	1	1	61593	FALSE	FALSE	FALSE
CNL05530	4	2	4136	TRUE	FALSE	FALSE
CNL05545	3	2	264	TRUE	FALSE	FALSE
CNL05550	6	3	291	TRUE	FALSE	FALSE
CNL05560	2	2	1384	FALSE	FALSE	FALSE
CNL05570	5	2	1228	TRUE	FALSE	FALSE
CNL05580	5	2	121	TRUE	FALSE	FALSE
CNL05590	7	3	113	TRUE	FALSE	TRUE
CNL05600	1	1	13830	FALSE	FALSE	FALSE
CNL05610	1	1	1632	FALSE	FALSE	FALSE
CNL05620	2	2	444	TRUE	FALSE	FALSE
CNL05630	5	2	883	TRUE	FALSE	FALSE
CNL05640	1	1	1774	FALSE	FALSE	FALSE
CNL05650	9	2	325	TRUE	FALSE	FALSE
CNL05670	1	1	115659	FALSE	FALSE	FALSE
CNL05680	4	2	421	TRUE	TRUE	FALSE
CNL05690	2	2	1173	TRUE	FALSE	FALSE
CNL05700	3	2	2314	TRUE	FALSE	FALSE
CNL05710	3	2	3163	TRUE	FALSE	FALSE
CNL05720	1	1	10459	FALSE	FALSE	FALSE
CNL05735	2	2	2080	TRUE	FALSE	FALSE
CNL05740	1	1	75	FALSE	FALSE	FALSE
CNL05750	5	3	2965	TRUE	FALSE	FALSE
CNL05755	3	3	364	TRUE	FALSE	FALSE
CNL05760	2	2	1148	TRUE	FALSE	FALSE
CNL05770	1	1	7851	FALSE	FALSE	FALSE
CNL05780	6	2	497	TRUE	FALSE	FALSE
CNL05790	1	1	1454	FALSE	FALSE	FALSE
CNL05800	1	1	32	FALSE	FALSE	FALSE
CNL05810	2	2	9667	FALSE	FALSE	FALSE
CNL05820	2	2	1032	TRUE	FALSE	FALSE
CNL05830	6	3	3728	TRUE	FALSE	FALSE
CNL05840	2	2	2605	TRUE	FALSE	FALSE
CNL05845	2	2	5379	TRUE	FALSE	FALSE
CNL05850	1	1	70773	FALSE	FALSE	FALSE
CNL05860	2	2	5094	TRUE	FALSE	FALSE
CNL05865	1	1	14429	FALSE	FALSE	FALSE
CNL05870	9	3	619	TRUE	FALSE	FALSE
CNL05880	1	1	2333	FALSE	FALSE	FALSE
CNL05890	2	1	3066	FALSE	TRUE	FALSE
CNL05900	5	3	623	TRUE	TRUE	FALSE
CNL05910	3	1	1169	FALSE	TRUE	FALSE
CNL05930	4	2	528	TRUE	TRUE	FALSE
CNL05940	3	3	1979	TRUE	FALSE	FALSE
CNL05950	3	2	2441	TRUE	TRUE	FALSE
CNL05960	1	1	1581	FALSE	FALSE	FALSE
CNL05970	5	4	408	TRUE	FALSE	FALSE
CNL05980	2	1	482	TRUE	FALSE	FALSE
CNL05990	3	2	1916	TRUE	FALSE	FALSE
CNL06000	1	1	80	FALSE	FALSE	FALSE
CNL06010	6	4	410	TRUE	FALSE	TRUE
CNL06020	6	3	493	TRUE	FALSE	FALSE
CNL06030	1	1	153302	FALSE	FALSE	FALSE
CNL06040	7	4	141	TRUE	TRUE	FALSE
CNL06050	1	1	2280	FALSE	FALSE	FALSE
CNL06060	5	2	325	TRUE	TRUE	FALSE
CNL06070	3	2	2060	FALSE	TRUE	FALSE
CNL06075	3	2	1358	TRUE	FALSE	FALSE
CNL06080	3	2	820	TRUE	FALSE	FALSE
CNL06090	10	4	624	TRUE	FALSE	TRUE
CNL06100	3	2	1597	TRUE	FALSE	FALSE
CNL06110	7	3	989	TRUE	TRUE	FALSE
CNL06120	4	2	525	TRUE	FALSE	FALSE
CNL06125	4	2	518	TRUE	FALSE	FALSE
CNL06130	3	2	4089	TRUE	FALSE	FALSE
CNL06140	1	1	1883	FALSE	FALSE	FALSE
CNL06150	3	2	1459	TRUE	FALSE	FALSE
CNL06155	2	2	376	TRUE	FALSE	FALSE
CNL06170	4	2	1435	TRUE	FALSE	FALSE
CNL06180	2	2	1477	TRUE	FALSE	FALSE
CNL06190	2	2	19179	TRUE	FALSE	FALSE
CNL06200	1	1	15977	FALSE	FALSE	FALSE
CNL06210	6	3	1115	TRUE	TRUE	FALSE
CNL06220	4	2	881	TRUE	FALSE	FALSE
CNL06230	4	3	1502	TRUE	TRUE	FALSE
CNL06240	2	2	1057	TRUE	FALSE	FALSE
CNL06250	2	2	8083	TRUE	FALSE	FALSE
CNL06270	5	2	234	TRUE	FALSE	FALSE
CNL06290	3	3	1110	TRUE	FALSE	FALSE
CNL06295	2	2	5377	TRUE	FALSE	FALSE
CNL06300	1	1	67721	FALSE	FALSE	FALSE
CNL06310	1	1	7190	FALSE	FALSE	FALSE
CNL06320	2	2	400	FALSE	FALSE	FALSE
CNL06330	6	3	49	TRUE	TRUE	FALSE
CNL06340	7	2	4941	TRUE	FALSE	FALSE
CNL06350	2	2	2878	TRUE	FALSE	FALSE
CNL06360	3	2	2950	TRUE	FALSE	FALSE
CNL06370	7	3	113	TRUE	FALSE	FALSE
CNL06380	1	1	7780	FALSE	FALSE	FALSE
CNL06390	6	1	238	TRUE	FALSE	FALSE
CNL06400	2	2	1619	TRUE	FALSE	FALSE
CNL06410	4	2	2077	TRUE	TRUE	FALSE
CNL06415	2	2	298	TRUE	FALSE	FALSE
CNL06420	6	3	1496	TRUE	FALSE	FALSE
CNL06430	3	2	1722	TRUE	FALSE	FALSE
CNL06440	1	1	5445	FALSE	FALSE	FALSE
CNL06460	1	1	37579	FALSE	FALSE	FALSE
CNL06470	2	2	1773	TRUE	FALSE	FALSE
CNL06480	6	3	556	TRUE	FALSE	FALSE
